"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","associatedReferences","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","higherGeography","accessRights","georeferencedDate","preparations","dynamicProperties","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferenceProtocol","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","georeferenceSources","disposition","verbatimTaxonRank","recordNumber","fieldNotes","waterBody","fieldNumber","ownerInstitutionCode","datasetID","associatedOccurrences","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","typeStatus"
"25","1563123793","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.217+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2007-10-16T00:00:00",NA,"Amazonas",2007,10,16,"2007-10-16T00:00:00",NA,"2021-03-09T12:28:33.217+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates60",NA,NA,NA,NA,"Primates","1563123793","Ome:Primates:Primates60",NA,"聲gela Maldonado","Primates60",NA,"Ome",NA,"12:00/12:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","1:01:00 h","Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","1563123734","Leontocebus nigricollis (Spix, 1823)",-3.548333,-69.88515,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.120+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-30T00:00:00",NA,"Amazonas",2006,12,30,"2006-12-30T00:00:00",NA,"2021-03-09T12:28:33.120+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates18",NA,NA,NA,NA,"Primates","1563123734","Ome:Primates:Primates18",NA,"聲gela Maldonado","Primates18",NA,"Ome",NA,"12:00/12:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,78.6,0,NA,NA,NA,NA,"900.136.118-1","3:00:00 h","Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:H",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","1563123748","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.008+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-26T00:00:00",NA,"Amazonas",2006,12,26,"2006-12-26T00:00:00",NA,"2021-03-09T12:28:33.008+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates9",NA,NA,NA,NA,"Primates","1563123748","Ome:Primates:Primates9",NA,"聲gela Maldonado","Primates9",NA,"Ome",NA,"10:00/10:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","3:02:00 h","Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","1563123749","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.010+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-24T00:00:00",NA,"Amazonas",2006,12,24,"2006-12-24T00:00:00",NA,"2021-03-09T12:28:33.010+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates4",NA,NA,NA,NA,"Primates","1563123749","Ome:Primates:Primates4",NA,"聲gela Maldonado","Primates4",NA,"Ome",NA,"10:00/10:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,3,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","7:05:00 h","Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","1563123752","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.118+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-28T00:00:00",NA,"Amazonas",2006,12,28,"2006-12-28T00:00:00",NA,"2021-03-09T12:28:33.118+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates13",NA,NA,NA,NA,"Primates","1563123752","Ome:Primates:Primates13",NA,"聲gela Maldonado","Primates13",NA,"Ome",NA,"10:00/10:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1",NA,"Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","1563123753","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.010+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-25T00:00:00",NA,"Amazonas",2006,12,25,"2006-12-25T00:00:00",NA,"2021-03-09T12:28:33.010+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates8",NA,NA,NA,NA,"Primates","1563123753","Ome:Primates:Primates8",NA,"聲gela Maldonado","Primates8",NA,"Ome",NA,"13:00/13:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,4,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1",NA,"Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","1563123775","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.008+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-23T00:00:00",NA,"Amazonas",2006,12,23,"2006-12-23T00:00:00",NA,"2021-03-09T12:28:33.008+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates3",NA,NA,NA,NA,"Primates","1563123775","Ome:Primates:Primates3",NA,"聲gela Maldonado","Primates3",NA,"Ome",NA,"15:00/15:59","聲gela Maldonado",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","1:38:00 h","Leticia","es","Evento",NA,NA,NA,"聲gela Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","1563123789","Leontocebus nigricollis (Spix, 1823)",-3.57045,-69.887783,"cdround,gass84,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.215+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",8628111,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Leontocebus","nigricollis","SPECIES","ACCEPTED","LC","2006-12-28T00:00:00",NA,"Amazonas",2006,12,28,"2006-12-28T00:00:00",NA,"2021-03-09T12:28:33.215+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia",NA,"Ome:Primates:Primates66",NA,NA,NA,NA,"Primates","1563123789","Ome:Primates:Primates66",NA,"Francisco del Aguila","Primates66",NA,"Ome",NA,"8:00/8:59","Francisco del Aguila",NA,"Leontocebus nigricollis (Spix, 1823)",NA,NA,NA,5,NA,"SOUTH_AMERICA","Tamarin",NA,NA,NA,NA,NA,74.9,0,NA,NA,NA,NA,"900.136.118-1","5:57:00 h","Leticia","es","Evento",NA,NA,NA,"Francisco del Aguila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leticia","Trocha:M",NA,"Saguinus nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","665847407","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.696+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,10,19,"1934-10-19T00:00:00",NA,"2021-03-30T10:22:14.696+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","60d9e4c4-0fc3-4428-8c33-6e6dd17d5afc",NA,NA,NA,NA,"Mammals","665847407","60d9e4c4-0fc3-4428-8c33-6e6dd17d5afc",NA,"R. E. Olalla","43212",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Pindo Yaco","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"FEMALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542438",NA,NA,NA,NA,NA,"2",NA,NA,"118716","FMNH","mammals-24-sep-2020",NA,NA,NA
"34","665847408","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-1.533333,-77.949997,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.464+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,10,10,"1934-10-10T00:00:00",NA,"2021-03-30T10:22:14.464+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","b9c64c6f-b601-414d-b541-f4083b297901",NA,NA,NA,NA,"Mammals","665847408","b9c64c6f-b601-414d-b541-f4083b297901",NA,"R. E. Olalla","43213",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Pindo Yaco","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"FEMALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Pindo Yaco","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542439",NA,NA,NA,NA,NA,"6",NA,NA,"118717","FMNH","mammals-24-sep-2020",NA,NA,NA
"35","665847409","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-1.633333,-76.98333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.595+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,10,26,"1934-10-26T00:00:00",NA,"2021-03-30T10:22:14.595+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","508fe92d-0495-4316-8066-a4b466def2b9",NA,NA,NA,NA,"Mammals","665847409","508fe92d-0495-4316-8066-a4b466def2b9",NA,"R. E. Olalla","43214",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Yana Rumi","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Yana Rumi","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542440",NA,NA,NA,NA,NA,"96",NA,NA,"118718","FMNH","mammals-24-sep-2020",NA,NA,NA
"36","665847411","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-1.633333,-76.98333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.045+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,10,26,"1934-10-26T00:00:00",NA,"2021-03-30T10:22:15.045+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","9b264cc8-5403-4d85-9491-2fbf8831c175",NA,NA,NA,NA,"Mammals","665847411","9b264cc8-5403-4d85-9491-2fbf8831c175",NA,"R. E. Olalla","43215",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Yana Rumi","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"FEMALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Yana Rumi","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542441",NA,NA,NA,NA,NA,"97",NA,NA,"118719","FMNH","mammals-24-sep-2020",NA,NA,NA
"37","665847413","Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)",-2.516667,-76.849998,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.514+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jim幯ez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT",NA,NA,"Pastaza",1934,11,9,"1934-11-09T00:00:00",NA,"2021-03-30T10:22:17.514+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","ECU","none","none","Ecuador","The Field Museum of Natural History","8ac54ff7-e502-449f-8037-a8f6b206316b",NA,NA,NA,NA,"Mammals","665847413","8ac54ff7-e502-449f-8037-a8f6b206316b",NA,"R. E. Olalla","43216",NA,"FMNH",NA,NA,NA,NA,"Saguinus nigricollis graellsi (Jim幯ez de la Espada, 1870)","graellsi",NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Rio Capahuari","Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,"decimal degrees","Mammals",NA,"MALE",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","South America, Ecuador, Pastaza, Neotropics: Rio Capahuari","http://fieldmuseum.org/about/copyright-information",NA,"skin,skull",NA,NA,NA,NA,"not recorded",NA,"2542442",NA,NA,NA,NA,NA,"118",NA,NA,"118720","FMNH","mammals-24-sep-2020",NA,NA,NA
