"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms"
"256","665893333","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.414+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1962,1,NA,"1962-01-01T00:00:00",NA,"2021-03-30T10:22:15.414+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","faef76b6-562d-43d0-8183-8a438a03d2c7",NA,NA,NA,NA,"Mammals","665893333","faef76b6-562d-43d0-8183-8a438a03d2c7",NA,"H. A. Beatty","95463",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-351",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10572","2594333","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","665729834","Cebus olivaceus nigrivittatus Wagner, 1848",3.35,-55.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.628+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Marowijne",1961,7,18,"1961-07-18T00:00:00",NA,"2021-03-30T10:22:17.628+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","971f2371-8534-4156-8f9c-99b996d2338d",NA,NA,NA,NA,"Mammals","665729834","971f2371-8534-4156-8f9c-99b996d2338d",NA,"H. A. Beatty","95459",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Paloemeu, Tapanahoni R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Marowijne, Neotropics: Paloemeu, Tapanahoni R",NA,NA,"en","PhysicalObject","18","http://fieldmuseum.org/about/copyright-information",NA,210,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-245",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","53393","2594329","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","665893329","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.924+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,10,NA,"1961-10-01T00:00:00",NA,"2021-03-30T10:22:12.924+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","8882fe75-3c55-4adb-88f9-00848b377c0d",NA,NA,NA,NA,"Mammals","665893329","8882fe75-3c55-4adb-88f9-00848b377c0d",NA,"H. A. Beatty","95460",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-280",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10569","2594330","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","665893331","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.149+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,11,1,"1961-11-01T00:00:00",NA,"2021-03-30T10:22:15.149+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","b89c7843-d92d-418e-ac29-31eb62394344",NA,NA,NA,NA,"Mammals","665893331","b89c7843-d92d-418e-ac29-31eb62394344",NA,"H. A. Beatty","95461",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-281",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10570","2594331","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","665893332","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.592+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,11,1,"1961-11-01T00:00:00",NA,"2021-03-30T10:22:14.592+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","4cb235fb-ca1f-452c-ab78-619a3f9ec382",NA,NA,NA,NA,"Mammals","665893332","4cb235fb-ca1f-452c-ab78-619a3f9ec382",NA,"H. A. Beatty","95462",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-282",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10571","2594332","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","665753205","Cebus olivaceus nigrivittatus Wagner, 1848",5.133333,-55.483334,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.327+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Brokopondo",1961,12,30,"1961-12-30T00:00:00",NA,"2021-03-30T10:22:18.327+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","d954f87a-c555-4138-be20-6a745e3a0601",NA,NA,NA,NA,"Mammals","665753205","d954f87a-c555-4138-be20-6a745e3a0601",NA,"P. Hershkovitz","95458",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Saramacca R, Finisanti",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull,skel",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Brokopondo, Neotropics: Saramacca R, Finisanti",NA,NA,"en","PhysicalObject","30","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","PH-8182",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","168035","2594328","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","1317451661","Cebus olivaceus Schomburgk, 1848",10.4,-67.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:57.677+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Aragua",1960,4,6,"1960-04-06T00:00:00",NA,"2021-09-08T13:29:57.677+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/30b08c42d-0ba0-4a60-bc5e-184dc10b0f1f",NA,"6 Apr 1960","NMNH Extant Biology",NA,"Mammals","1317451661","http://n2t.net/ark:/65665/30b08c42d-0ba0-4a60-bc5e-184dc10b0f1f",NA,"D. Rhymer","517513",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,NA,"SOUTH_AMERICA",NA,"Ocumare De La Costa, Near",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Aragua","97",NA,NA,"PhysicalObject","97",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","8479","Dry desert in tree","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","665894938","Cebus olivaceus nigrivittatus Wagner, 1848",3.116667,-56.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.170+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1960,11,12,"1960-11-12T00:00:00",NA,"2021-03-30T10:22:13.170+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","bc315bd8-c918-44b4-acd9-303ca9a3def1",NA,NA,NA,NA,"Mammals","665894938","bc315bd8-c918-44b4-acd9-303ca9a3def1",NA,"H. A. Beatty","93262",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Kayser Gebergte Airstrip, E of Zuid R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Kayser Gebergte Airstrip, E of Zuid R",NA,NA,"en","PhysicalObject","12","http://fieldmuseum.org/about/copyright-information",NA,274,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-67",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","55730","2592132","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","665894976","Cebus olivaceus nigrivittatus Wagner, 1848",3.116667,-56.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.419+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1960,11,NA,"1960-11-01T00:00:00",NA,"2021-03-30T10:22:12.419+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SUR","none","none","Suriname","The Field Museum of Natural History","392aa0f2-9e89-4a37-b706-3fd78ba69c05",NA,NA,NA,NA,"Mammals","665894976","392aa0f2-9e89-4a37-b706-3fd78ba69c05",NA,"H. A. Beatty","93521",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Kayser Gebergte Airstrip, E of Zuid R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skull,skel",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Kayser Gebergte Airstrip, E of Zuid R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,274,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-65",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","110418","2592391","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","665888725","Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",5.983333,-58.549999,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.942+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",9003782,1,44,359,798,9621,2436635,2436638,9003782,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","ACCEPTED","LC",NA,NA,"East Demerara-West Coast Berbice",1937,3,12,"1937-03-12T00:00:00",NA,"2021-03-30T10:22:15.942+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GUY","none","none","Guyana","The Field Museum of Natural History","10ea2817-ce8b-4e70-88a0-94b43cd2edd2",NA,NA,NA,NA,"Mammals","665888725","10ea2817-ce8b-4e70-88a0-94b43cd2edd2",NA,"E. R. Blake","46181",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",NA,NA,NA,"SOUTH_AMERICA",NA,"Essequibo R, Rockstone",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Guyana, East Demerara-West Coast Berbice, Neotropics: Essequibo R, Rockstone",NA,NA,"en","PhysicalObject","12","http://fieldmuseum.org/about/copyright-information",NA,100,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","296",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"castaneus","48922","2545407","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","665888729","Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",5.983333,-58.549999,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.579+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",9003782,1,44,359,798,9621,2436635,2436638,9003782,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","ACCEPTED","LC",NA,NA,"East Demerara-West Coast Berbice",1937,4,1,"1937-04-01T00:00:00",NA,"2021-03-30T10:22:17.579+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GUY","none","none","Guyana","The Field Museum of Natural History","adae9117-ed53-421b-8f02-c75284c7a55e",NA,NA,NA,NA,"Mammals","665888729","adae9117-ed53-421b-8f02-c75284c7a55e",NA,"E. R. Blake","46184",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus castaneus I.Geoffroy Saint-Hilaire, 1851",NA,NA,NA,"SOUTH_AMERICA",NA,"Essequibo R, Rockstone",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Guyana, East Demerara-West Coast Berbice, Neotropics: Essequibo R, Rockstone",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,100,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","330",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"castaneus","36793","2545410","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
