"","replicate","BSMreplicate","nodeStart","nodeEnd","nodeEndLabel","ageStart","ageEnd","rangeAncestor","rangeStart","rangeEnd","transitionCladog","transitionCladogType","transitionAnag","transitionAnagType","transitionTime","nodeOfInterest","BGBeventTypeClado","BGBeventTypeAnag"
"3315",2,5,151,152,"inNode152",5.58,3.46,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","subset (s)",""
"3316",2,5,152,153,"inNode153",3.46,3.09,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","subset (s)",""
"3317",2,5,153,154,"inNode154",3.09,1.12,"AG","AG","ADG","AG -> AG","subset_sympatry","AG -> ADG","dispersal","2.35","","subset (s)","d"
"3318",2,5,151,155,"inNode155",5.58,4.79,"AG","A","A","AG -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"3319",2,5,155,156,"inNode156",4.79,2.25,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3320",2,5,121,157,"inNode157",24.37,22.57,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3321",2,5,157,158,"inNode158",22.57,21.35,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","22.33","","subset (s)","d"
"3322",2,5,158,159,"inNode159",21.35,16.51,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"3323",2,5,159,160,"inNode160",16.51,12.51,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"3324",2,5,160,161,"inNode161",12.51,10.29,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3325",2,5,161,162,"inNode162",10.29,7.09,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3326",2,5,162,163,"inNode163",7.09,4.06,"A","A","ABE","A -> A","in_situ_speciation","A -> ABE","dispersal","5.82","","vicariance (v)","d"
"3327",2,5,163,164,"inNode164",4.06,0.6,"ABE","AB","ABD","ABE -> AB","allopatry","AB -> ABD","dispersal","3.57","","vicariance (v)","d"
"3328",2,5,163,165,"inNode165",4.06,2.87,"ABE","E","CE","ABE -> E","allopatry","E -> CE","dispersal","3","","vicariance (v)","d"
"3329",2,5,162,166,"inNode166",7.09,3.75,"A","A","AH","A -> A","in_situ_speciation","A -> AH","dispersal","5.44","","subset (s)","d"
"3330",2,5,166,167,"inNode167",3.75,2.67,"AH","AH","AH","AH -> AH","subset_sympatry","–","–","–","","subset (s)",""
"3331",2,5,157,168,"inNode168",22.57,22.29,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","22.46","","vicariance (v)","d"
"3332",2,5,168,169,"inNode169",22.29,13.41,"AG","A","A","AG -> A","allopatry","–","–","–","","sympatry (y)",""
"3333",2,5,169,170,"inNode170",13.41,12.51,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3334",2,5,170,171,"inNode171",12.51,2.55,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3335",2,5,171,172,"inNode172",2.55,1.89,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3336",2,5,172,173,"inNode173",1.89,1.05,"A","A","AF","A -> A","in_situ_speciation","A -> AF","dispersal","1.52","","vicariance (v)","d"
"3337",2,5,119,174,"inNode174",27.03,22.84,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3338",2,5,174,175,"inNode175",22.84,17.93,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3339",2,5,175,176,"inNode176",17.93,15.24,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3340",2,5,176,177,"inNode177",15.24,15.16,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3341",2,5,177,178,"inNode178",15.16,15.15,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3342",2,5,178,179,"inNode179",15.15,6.38,"A","A","ABG","A -> A","in_situ_speciation","A -> ABG","dispersal","14.82","","subset (s)","d"
"3343",2,5,179,180,"inNode180",6.38,5.5,"ABG","ABG","ABG","ABG -> ABG","subset_sympatry","–","–","–","","vicariance (v)",""
"3344",2,5,180,181,"inNode181",5.5,4.77,"ABG","AB","ABE","ABG -> AB","allopatry","AB -> ABE","dispersal","4.77","","subset (s)","d"
"3345",2,5,181,182,"inNode182",4.77,4.35,"ABE","ABE","ABE","ABE -> ABE","subset_sympatry","–","–","–","","vicariance (v)",""
"3346",2,5,182,183,"inNode183",4.35,1.95,"ABE","A","A","ABE -> A","allopatry","–","–","–","","sympatry (y)",""
"3347",2,5,183,184,"inNode184",1.95,0.88,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3348",2,5,184,185,"inNode185",0.88,0.07,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","0.72","","vicariance (v)","d"
"3349",2,5,181,186,"inNode186",4.77,4.57,"ABE","E","E","ABE -> E","subset_sympatry","–","–","–","","sympatry (y)",""
"3350",2,5,180,187,"inNode187",5.5,1.92,"ABG","G","FG","ABG -> G","allopatry","G -> FG","dispersal","3.84","","subset (s)","d"
"3351",2,5,179,188,"inNode188",6.38,1.26,"ABG","B","BJ","ABG -> B","subset_sympatry","B -> BJ","dispersal","3.25","","vicariance (v)","d"
"3352",2,5,175,189,"inNode189",17.93,14.32,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3353",2,5,189,190,"inNode190",14.32,3.59,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","9.82","","subset (s)","d"
"3354",2,5,190,191,"inNode191",3.59,3.06,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"3355",2,5,191,192,"inNode192",3.06,2.76,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"3356",2,5,192,193,"inNode193",2.76,1.87,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","vicariance (v)",""
"3357",2,5,190,194,"inNode194",3.59,1.02,"ADG","A","AD","ADG -> A","subset_sympatry","A -> AD","dispersal","1.72","","vicariance (v)","d"
"3358",2,5,189,195,"inNode195",14.32,7.91,"A","A","ACI","A -> A","in_situ_speciation","A -> ACI","dispersal","14.25","","vicariance (v)","d"
"3359",2,5,195,196,"inNode196",7.91,1.27,"ACI","AI","AI","ACI -> AI","allopatry","–","–","–","","vicariance (v)",""
"3360",2,5,196,197,"inNode197",1.27,0.62,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"3361",2,5,195,198,"inNode198",7.91,3.03,"ACI","C","C","ACI -> C","allopatry","–","–","–","","sympatry (y)",""
"3362",2,5,118,199,"inNode199",31.21,26.99,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3363",2,5,117,200,"inNode200",33.18,32.94,"AHJ","AHJ","AHJ","AHJ -> AHJ","subset_sympatry","–","–","–","","subset (s)",""
"3364",2,5,200,201,"inNode201",32.94,27.36,"AHJ","AHJ","AHJ","AHJ -> AHJ","subset_sympatry","–","–","–","","vicariance (v)",""
"3365",2,5,201,202,"inNode202",27.36,27.3,"AHJ","A","A","AHJ -> A","allopatry","–","–","–","","sympatry (y)",""
"3366",2,5,202,203,"inNode203",27.3,21.26,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","25.48","","subset (s)","d"
"3367",2,5,203,204,"inNode204",21.26,17.01,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"3368",2,5,204,205,"inNode205",17.01,12.51,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"3369",2,5,205,206,"inNode206",12.51,12.01,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3370",2,5,206,207,"inNode207",12.01,10.66,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3371",2,5,207,208,"inNode208",10.66,5.65,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3372",2,5,208,209,"inNode209",5.65,4.07,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3373",2,5,209,210,"inNode210",4.07,3.44,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3374",2,5,210,211,"inNode211",3.44,2.92,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3375",2,5,208,212,"inNode212",5.65,2.17,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3376",2,5,207,213,"inNode213",10.66,6.29,"A","A","C","A -> A","in_situ_speciation","A -> C","dispersal_and_extinction","8.56","","sympatry (y)","d"
"3377",2,5,213,214,"inNode214",6.29,4.12,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","6.06","","vicariance (v)","d"
"3378",2,5,206,215,"inNode215",12.01,2.85,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","10.12","","subset (s)","d"
"3379",2,5,202,216,"inNode216",27.3,22.72,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","24.99","","vicariance (v)","d"
"3380",2,5,216,217,"inNode217",22.72,18.96,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"3381",2,5,217,218,"inNode218",18.96,17.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3382",2,5,218,219,"inNode219",17.56,14.15,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3383",2,5,219,220,"inNode220",14.15,9.02,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","11.34","","subset (s)","d"
"3384",2,5,220,221,"inNode221",9.02,3.53,"AD","AD","ABD","AD -> AD","subset_sympatry","AD -> ABD","dispersal","8.03","","subset (s)","d"
"3385",2,5,221,222,"inNode222",3.53,0.83,"ABD","ABD","ABD","ABD -> ABD","subset_sympatry","–","–","–","","vicariance (v)",""
"3386",2,5,220,223,"inNode223",9.02,1.95,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","sympatry (y)",""
"3387",2,5,218,224,"inNode224",17.56,4.99,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","10","","vicariance (v)","d"
"3388",2,5,224,225,"inNode225",4.99,0.85,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"3389",2,5,216,226,"inNode226",22.72,22.01,"AI","I","I","AI -> I","allopatry","–","–","–","","sympatry (y)",""
"3390",2,5,226,227,"inNode227",22.01,17,"I","I","I","I -> I","in_situ_speciation","–","–","–","","sympatry (y)",""
"3391",2,6,130,1,"Mico_emiliae",0.63,0,"AD","AD","D","AD -> AD","subset_sympatry","AD -> D","extinction","0.49","","","e"
"3392",2,6,130,2,"Mico_mauesi",0.63,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"3393",2,6,129,3,"Mico_humeralifer",0.81,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"3394",2,6,128,4,"Mico_argentatus",2.34,0,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","",""
"3395",2,6,127,5,"Cebuella_pygmaea",6.02,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3396",2,6,134,6,"Callithrix_jacchus",0.85,0,"BE","B","B","BE -> B","subset_sympatry","–","–","–","","",""
"3397",2,6,134,7,"Callithrix_penicillata",0.85,0,"BE","BE","BCE","BE -> BE","subset_sympatry","BE -> BCE","dispersal","0.44","","","d"
"3398",2,6,133,8,"Callithrix_kuhlii",1.92,0,"E","E","E","E -> E","in_situ_speciation","–","–","–","","",""
"3399",2,6,132,9,"Callithrix_geoffroyi",2.15,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"3400",2,6,131,10,"Callithrix_aurita",6.1,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"3401",2,6,125,11,"Callimico_goeldii",14.34,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3402",2,6,137,12,"Leontopithecus_chrysopygus",0.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"3403",2,6,137,13,"Leontopithecus_rosalia",0.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"3404",2,6,136,14,"Leontopithecus_chrysomelas",0.67,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"3405",2,6,135,15,"Micodon_kyotensis",12.5,12.4,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3406",2,6,142,16,"Saguinus_bicolor",3.13,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"3407",2,6,142,17,"Saguinus_martinsi",3.13,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"3408",2,6,141,18,"Saguinus_midas",4.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"3409",2,6,143,19,"Saguinus_geoffroyi",0.75,0,"AG","G","G","AG -> G","allopatry","–","–","–","","",""
"3410",2,6,143,20,"Saguinus_oedipus",0.75,0,"AG","A","AG","AG -> A","allopatry","A -> AG","dispersal","0.48","","","d"
"3411",2,6,145,21,"Saguinus_labiatus",1.92,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3412",2,6,145,22,"Saguinus_mystax",1.92,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3413",2,6,144,23,"Saguinus_imperator",4.37,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3414",2,6,148,24,"Saguinus_nigricollis",2.91,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3415",2,6,148,25,"Saguinus_melanoleucus",2.91,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3416",2,6,147,26,"Saguinus_tripartitus",3.64,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3417",2,6,146,27,"Saguinus_fuscicollis",4.9,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3418",2,6,154,28,"Aotus_griseimembra",1.12,0,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","0.62","","","d"
"3419",2,6,154,29,"Aotus_lemurinus",1.12,0,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","0.81","","","d"
"3420",2,6,153,30,"Aotus_vociferans",3.09,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3421",2,6,152,31,"Aotus_trivirgatus",3.46,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3422",2,6,156,32,"Aotus_azarae",2.25,0,"A","A","ABD","A -> A","in_situ_speciation","A -> ABD","dispersal","1.4","","","d"
"3423",2,6,156,33,"Aotus_nigriceps",2.25,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3424",2,6,155,34,"Aotus_nancymaae",4.79,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3425",2,6,150,35,"Aotus_dindensis",13.47,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3426",2,6,149,36,"Tremacebus_harringtoni",20.01,19.91,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"3427",2,6,164,37,"Sapajus_apella",0.6,0,"ABD","AD","AD","ABD -> AD","allopatry","–","–","–","","",""
"3428",2,6,164,38,"Sapajus_libidinosus",0.6,0,"ABD","B","B","ABD -> B","allopatry","–","–","–","","",""
"3429",2,6,165,39,"Sapajus_robustus",2.87,0,"CE","CE","C","CE -> CE","subset_sympatry","CE -> C","extinction","2.72","","","e"
"3430",2,6,165,40,"Sapajus_xanthosternos",2.87,0,"CE","E","E","CE -> E","subset_sympatry","–","–","–","","",""
"3431",2,6,167,41,"Cebus_albifrons",2.67,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"3432",2,6,167,42,"Cebus_olivaceus",2.67,0,"AD","D","DH","AD -> D","allopatry","D -> DH","dispersal","0.35","","","d"
"3433",2,6,166,43,"Cebus_capucinus",3.75,0,"AD","A","AFG","AD -> A","subset_sympatry","A -> AFG","dispersal","2.34","","","d"
"3434",2,6,161,44,"Acrecebus_fraileyi",10.29,7.5,"AB","A","A","AB -> A","subset_sympatry","–","–","–","","",""
"3435",2,6,160,45,"Patasola_magdalenae",12.51,12.41,"AB","A","A","AB -> A","subset_sympatry","–","–","–","","",""
"3436",2,6,159,46,"Killikaike_blakei",16.51,16.41,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"3437",2,6,158,47,"Dolichocebus_gaimanensis",21.35,20,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"3438",2,6,173,48,"Saimiri_oerstedii",1.05,0,"ADF","F","F","ADF -> F","allopatry","–","–","–","","",""
"3439",2,6,173,49,"Saimiri_sciureus",1.05,0,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"3440",2,6,172,50,"Saimiri_ustus",1.89,0,"ADF","A","A","ADF -> A","subset_sympatry","–","–","–","","",""
"3441",2,6,171,51,"Saimiri_boliviensis",2.55,0,"ADF","A","A","ADF -> A","subset_sympatry","–","–","–","","",""
"3442",2,6,170,52,"Laventiana_annectens",12.51,12.41,"AFG","A","A","AFG -> A","subset_sympatry","–","–","–","","",""
"3443",2,6,169,53,"Neosaimiri_fieldsi",13.41,12.5,"AFG","A","A","AFG -> A","subset_sympatry","–","–","–","","",""
"3444",2,6,168,54,"Panamacebus_transitus",22.29,20.93,"G","G","G","G -> G","in_situ_speciation","–","–","–","","",""
"3445",2,6,120,55,"Chilecebus_carrascoensis",25.19,20.09,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"3446",2,6,185,56,"Alouatta_macconnelli",0.07,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"3447",2,6,185,57,"Alouatta_seniculus",0.07,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"3448",2,6,184,58,"Alouatta_nigerrima",0.88,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3449",2,6,183,59,"Alouatta_sara",1.95,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3450",2,6,182,60,"Alouatta_caraya",4.35,0,"AB","B","BCE","AB -> B","allopatry","B -> BCE","dispersal","3.41","","","d"
"3451",2,6,186,61,"Alouatta_belzebul",4.57,0,"AE","A","D","AE -> A","allopatry","A -> D","dispersal_and_extinction","2.41","","","d"
"3452",2,6,186,62,"Alouatta_guariba",4.57,0,"AE","E","CE","AE -> E","allopatry","E -> CE","dispersal","1.77","","","d"
"3453",2,6,187,63,"Alouatta_palliata",1.92,0,"FG","FG","FG","FG -> FG","subset_sympatry","–","–","–","","",""
"3454",2,6,187,64,"Alouatta_pigra",1.92,0,"FG","F","F","FG -> F","subset_sympatry","–","–","–","","",""
"3455",2,6,188,65,"Paralouatta_varonai",1.26,1.16,"BJ","J","J","BJ -> J","allopatry","–","–","–","","",""
"3456",2,6,188,66,"Cartelles_coimbrafilhoi",1.26,0.02,"BJ","B","B","BJ -> B","allopatry","–","–","–","","",""
"3457",2,6,178,67,"Stirtonia_tatacoensis",15.15,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3458",2,6,177,68,"Stirtonia_victoriae",15.16,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3459",2,6,176,69,"Solimoea_acrensis",15.24,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3460",2,6,193,70,"Ateles_belzebuth",1.87,0,"AG","A","AD","AG -> A","allopatry","A -> AD","dispersal","0.45","","","d"
"3461",2,6,193,71,"Ateles_geoffroyi",1.87,0,"AG","G","FG","AG -> G","allopatry","G -> FG","dispersal","0.72","","","d"
"3462",2,6,192,72,"Ateles_hybridus",2.76,0,"AG","A","AH","AG -> A","subset_sympatry","A -> AH","dispersal","0.69","","","d"
"3463",2,6,191,73,"Ateles_fusciceps",3.06,0,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"3464",2,6,194,74,"Ateles_chamek",1.02,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3465",2,6,194,75,"Ateles_paniscus",1.02,0,"A","A","D","A -> A","in_situ_speciation","A -> D","dispersal_and_extinction","0.91","","","d"
"3466",2,6,197,76,"Lagothrix_cana",0.62,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3467",2,6,197,77,"Lagothrix_lagotricha",0.62,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3468",2,6,196,78,"Caipora_bambuiorum",1.27,0.02,"AB","B","B","AB -> B","allopatry","–","–","–","","",""
"3469",2,6,198,79,"Brachyteles_arachnoides",3.03,0,"CI","CI","C","CI -> CI","subset_sympatry","CI -> C","extinction","2.67","","","e"
"3470",2,6,198,80,"Brachyteles_hypoxanthus",3.03,0,"CI","C","C","CI -> C","subset_sympatry","–","–","–","","",""
"3471",2,6,174,81,"Mohanamico_hershkovitzi",22.84,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3472",2,6,199,82,"Canaanimico_amazonensis",26.99,26.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3473",2,6,199,83,"Szalatavus_attricuspis",26.99,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3474",2,6,211,84,"Callicebus_hoffmannsi",2.92,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"3475",2,6,211,85,"Callicebus_moloch",2.92,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"3476",2,6,210,86,"Callicebus_brunneus",3.44,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3477",2,6,209,87,"Callicebus_cupreus",4.07,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3478",2,6,212,88,"Callicebus_caligatus",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3479",2,6,212,89,"Callicebus_donacophilus",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3480",2,6,214,90,"Callicebus_coimbrai",4.12,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"3481",2,6,214,91,"Callicebus_personatus",4.12,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"3482",2,6,213,92,"Callicebus_nigrifrons",6.29,0,"BE","BE","BC","BE -> BE","subset_sympatry","BE -> BC","dispersal_and_extinction","3.21","","","d"
"3483",2,6,215,93,"Callicebus_lugens",2.85,0,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","1.65","","","d"
"3484",2,6,215,94,"Callicebus_torquatus",2.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3485",2,6,205,95,"Miocallicebus_villaviejai",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3486",2,6,204,96,"Carlocebus_carmenensis",17.01,16.91,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"3487",2,6,203,97,"Homunculus_patagonicus",21.26,16.5,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"3488",2,6,222,98,"Cacajao_hosomi",0.83,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"3489",2,6,222,99,"Cacajao_melanocephalus",0.83,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"3490",2,6,221,100,"Cacajao_calvus",3.53,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3491",2,6,223,101,"Chiropotes_chiropotes",1.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"3492",2,6,223,102,"Chiropotes_utahicki",1.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"3493",2,6,219,103,"Nuciruptor_rubricae",14.15,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3494",2,6,225,104,"Pithecia_irrorata",0.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3495",2,6,225,105,"Pithecia_monachus",0.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3496",2,6,224,106,"Pithecia_pithecia",4.99,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"3497",2,6,217,107,"Cebupithecia_sarmientoi",18.96,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3498",2,6,227,108,"Soriacebus_ameghinorum",17,16.9,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"3499",2,6,227,109,"Proteropithecia_neuquenensis",17,15.7,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"3500",2,6,226,110,"Mazzonicebus_almendrae",22.01,20,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"3501",2,6,201,111,"Insulacebus_toussentiana",27.36,0.01,"ABI","A","J","ABI -> A","subset_sympatry","A -> J","dispersal_and_extinction","27","","","d"
"3502",2,6,200,112,"Branisella_boliviana",32.94,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3503",2,6,116,113,"Lagonimico_conclucatus",33.49,12.5,"AI","AI","A","AI -> AI","subset_sympatry","AI -> A","extinction","22.13","","","e"
"3504",2,6,115,114,"Perupithecus_ucayaliensis",40.83,37.5,"AHI","A","A","AHI -> A","subset_sympatry","–","–","–","","",""
"3505",2,6,115,116,"inNode116",40.83,33.49,"AHI","AHI","AI","AHI -> AHI","subset_sympatry","AHI -> AI","extinction","40.22","","subset (s)","e"
"3506",2,6,116,117,"inNode117",33.49,33.18,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"3507",2,6,117,118,"inNode118",33.18,31.21,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3508",2,6,118,119,"inNode119",31.21,27.03,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","28.66","","subset (s)","d"
"3509",2,6,119,120,"inNode120",27.03,25.19,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"3510",2,6,120,121,"inNode121",25.19,24.37,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"3511",2,6,121,122,"inNode122",24.37,23.01,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3512",2,6,122,123,"inNode123",23.01,18.21,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3513",2,6,123,124,"inNode124",18.21,16.97,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3514",2,6,124,125,"inNode125",16.97,14.34,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"3515",2,6,125,126,"inNode126",14.34,7.56,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","14.08","","vicariance (v)","d"
"3516",2,6,126,127,"inNode127",7.56,6.02,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"3517",2,6,127,128,"inNode128",6.02,2.34,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","3.93","","subset (s)","d"
"3518",2,6,128,129,"inNode129",2.34,0.81,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"3519",2,6,129,130,"inNode130",0.81,0.63,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"3520",2,6,126,131,"inNode131",7.56,6.1,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
"3521",2,6,131,132,"inNode132",6.1,2.15,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","4.87","","vicariance (v)","d"
"3522",2,6,132,133,"inNode133",2.15,1.92,"CE","E","E","CE -> E","allopatry","–","–","–","","sympatry (y)",""
"3523",2,6,133,134,"inNode134",1.92,0.85,"E","E","BE","E -> E","in_situ_speciation","E -> BE","dispersal","1.91","","subset (s)","d"
