"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","individualCount","lifeStage","continent","recordedByIDs","identifiedByIDs","vernacularName","locality","higherClassification","occurrenceRemarks","elevation","elevationAccuracy","institutionKey","institutionID","municipality","county","language","type","collectionID","identificationRemarks","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","recordNumber","nomenclaturalCode","higherGeography","endDayOfYear","startDayOfYear","accessRights","verbatimElevation","sex","dynamicProperties","identificationVerificationStatus","eventRemarks","locationAccordingTo","preparations","georeferencedDate","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","georeferenceSources","collectionKey","fieldNumber","locationRemarks","ownerInstitutionCode","datasetID","download"
"Aotus nigriceps","3301939510","Aotus nigriceps Dollman, 1909",-7.636338,-72.714446,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:34:15.744+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2021-06-01T12:48:05",61,"Acre",2018,9,20,"2018-09-20T19:37:00","2021-06-01T13:54:46.000+00:00","2021-09-07T23:34:15.744+00:00","https://www.inaturalist.org/observations/81166231","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","ORCID","https://orcid.org/0000-0001-5990-9401","ORCID","https://orcid.org/0000-0001-5990-9401","Brazil","Marllus Rafael Almeida","81166231","marllus_rafael","2018/09/20 7:37 PM -0300","iNaturalist research-grade observations","Cruzeiro do Sul - AC, Brasil","Observations","3301939510","https://www.inaturalist.org/observations/81166231","43414","Marllus Rafael Almeida","81166231","https://www.inaturalist.org/observations/81166231","iNaturalist","© Marllus Rafael Almeida some rights reserved","22:37:00Z","Marllus Rafael Almeida","179553911","Aotus nigriceps Dollman, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","3302400883","Aotus nigriceps Dollman, 1909",-7.564558,-72.715234,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:46:09.501+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2021-06-01T12:45:30",61,"Amazonas",2018,11,14,"2018-11-14T21:27:00","2021-06-01T13:54:42.000+00:00","2021-09-07T23:46:09.501+00:00","https://www.inaturalist.org/observations/81165981","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","ORCID","https://orcid.org/0000-0001-5990-9401","ORCID","https://orcid.org/0000-0001-5990-9401","Brazil","Marllus Rafael Almeida","81165981","marllus_rafael","2018/11/14 9:27 PM -0200","iNaturalist research-grade observations","Cruzeiro do Sul - AC, Brasil","Observations","3302400883","https://www.inaturalist.org/observations/81165981","43414","Marllus Rafael Almeida","81165981","https://www.inaturalist.org/observations/81165981","iNaturalist","© Marllus Rafael Almeida some rights reserved","23:27:00Z","Marllus Rafael Almeida","179553451","Aotus nigriceps Dollman, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1990592542","Aotus nigriceps Dollman, 1909",-12.788811,-69.328822,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:46.391+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2019-01-26T19:07:05",1640,"Madre de Dios",2018,12,16,"2018-12-16T12:21:00","2020-03-04T14:54:30.000+00:00","2021-09-07T23:29:46.391+00:00","https://www.inaturalist.org/observations/19885302","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Simon Kiacz","19885302","skiacz","2018/12/16 12:21 PM -0600","iNaturalist research-grade observations","Tambopata, Peru","Observations","1990592542","https://www.inaturalist.org/observations/19885302","43414","Simon Kiacz","19885302","https://www.inaturalist.org/observations/19885302","iNaturalist","© Simon Kiacz some rights reserved","18:21:00Z","Simon Kiacz","43923946","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2331961717","Aotus nigriceps Dollman, 1909",-12.55976,-70.098537,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:48.347+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2019-08-08T13:21:01",2000,"Madre de Dios",2018,12,28,"2018-12-28T22:14:00","2019-08-08T16:06:43.000+00:00","2021-09-08T00:19:48.347+00:00","https://www.inaturalist.org/observations/30420272","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Ben","30420272","tremarctos","2018/12/28 10:14 PM EST","iNaturalist research-grade observations","CICRA Estación Biológica Los Amigos, Peru","Observations","2331961717","https://www.inaturalist.org/observations/30420272","43414","Ben","30420272","https://www.inaturalist.org/observations/30420272","iNaturalist","© Ben some rights reserved","03:14:00Z","Ben","65952445","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2242879980","Aotus nigriceps Dollman, 1909",-10.61589,-68.438276,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:11.033+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2019-05-07T00:52:07",122,"Acre",2017,5,12,"2017-05-12T14:38:00","2020-09-22T01:46:27.000+00:00","2021-09-07T23:30:11.033+00:00","https://www.inaturalist.org/observations/24703395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil","Martin Acosta","24703395","martin-acosta","2017/05/12 2:38 PM HST","iNaturalist research-grade observations","Xapuri - AC, Brasil","Observations","2242879980","https://www.inaturalist.org/observations/24703395","43414","Martin Acosta","24703395","https://www.inaturalist.org/observations/24703395","iNaturalist","© Martin Acosta some rights reserved","00:38:00Z","Martin Acosta","54143692","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2445045385","Aotus nigriceps Dollman, 1909",-12.75928,-71.382277,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:58.331+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2018-12-04T19:14:29",1395,"Madre de Dios",2017,6,17,"2017-06-17T11:13:00","2020-03-04T14:54:37.000+00:00","2021-09-07T23:29:58.331+00:00","https://www.inaturalist.org/observations/18827779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","bs10aco","18827779","bs10aco","2017-06-17 11:13:00 am BST","iNaturalist research-grade observations","Manú Province, Peru","Observations","2445045385","https://www.inaturalist.org/observations/18827779","43414","bs10aco","18827779","https://www.inaturalist.org/observations/18827779","iNaturalist","© bs10aco some rights reserved","10:13:00Z","bs10aco","40793141","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2579337473","Aotus nigriceps Dollman, 1909",-12.894922,-71.403816,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:01:48.657+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2020-03-10T15:32:42",NA,"Cusco",2017,12,5,"2017-12-05T15:23:00","2020-03-10T16:04:01.000+00:00","2021-09-08T00:01:48.657+00:00","https://www.inaturalist.org/observations/39798999","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,"ORCID","https://orcid.org/0000-0002-4497-9244","Peru","Richard Guillet","39798999","tangaras","2017/12/05 3:23 PM EST","iNaturalist research-grade observations","Province de Paucartambo, Pérou","Observations","2579337473","https://www.inaturalist.org/observations/39798999","43414","Richard Guillet","39798999","https://www.inaturalist.org/observations/39798999","iNaturalist","© Richard Guillet some rights reserved","20:23:00Z","Diego Balbuena","89930632","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2445090430","Aotus nigriceps Dollman, 1909",-12.040649,-71.723036,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:29.756+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2019-06-27T18:13:00",66654,"Madre de Dios",2016,8,9,"2016-08-09T18:45:00","2020-03-04T14:52:51.000+00:00","2021-09-07T23:30:29.756+00:00","https://www.inaturalist.org/observations/27765737","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Charlie Farrell","27765737","charliefarrell2","2016/08/09 6:45 PM BST","iNaturalist research-grade observations","Madre de Dios, Peru","Observations","2445090430","https://www.inaturalist.org/observations/27765737","43414","Charlie Farrell","27765737","https://www.inaturalist.org/observations/27765737","iNaturalist","© Charlie Farrell some rights reserved","17:45:00Z","Jane Widness","60495341","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,"Can't recall the species of Monkey ... but I have it in my notes somewhere.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2576307116","Aotus nigriceps Dollman, 1909",-12.33664,-70.72238,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:01:55.892+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2017-04-20T22:07:45",5000,"Madre de Dios",2016,8,12,"2016-08-12T17:45:00","2020-03-02T23:31:48.000+00:00","2021-09-08T00:01:55.892+00:00","https://www.inaturalist.org/observations/5878010","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Ben","5878010","tremarctos","2016/08/12 5:45 PM EDT","iNaturalist research-grade observations","-12.33664, -70.72238","Observations","2576307116","https://www.inaturalist.org/observations/5878010","43414","Ben","5878010","https://www.inaturalist.org/observations/5878010","iNaturalist","© Ben some rights reserved","21:45:00Z","Ben","12111933","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1847447844","Aotus nigriceps Dollman, 1909",-9.957237,-67.874622,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:38.751+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2018-05-05T22:58:50",210,"Acre",2016,11,23,"2016-11-23T00:00:00","2019-09-20T17:49:48.000+00:00","2021-09-07T23:29:38.751+00:00","https://www.inaturalist.org/observations/12176646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil","Edson Guilherme","12176646","edson_guilherme","2016/11/23 3:23 PM -05","iNaturalist research-grade observations","Campus da Universidade Federal do Acre, Rio Branco - AC, Brasil","Observations","1847447844","https://www.inaturalist.org/observations/12176646","43414","Edson Guilherme","12176646","https://www.inaturalist.org/observations/12176646","iNaturalist","© Edson Guilherme some rights reserved",NA,"Edson Guilherme","26630422","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2576244678","Aotus nigriceps Dollman, 1909",-12.870673,-71.371865,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:52:29.698+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2016-01-28T15:34:57",NA,"Madre de Dios",2015,7,3,"2015-07-03T14:56:40","2020-03-01T17:46:08.000+00:00","2021-09-07T23:52:29.698+00:00","https://www.inaturalist.org/observations/1828984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","tapaculo99","1828984","tapaculo99","2015-07-03 14:56:40","iNaturalist research-grade observations","Itahuania, Madre de Dios, Peru","Observations","2576244678","http://www.inaturalist.org/observations/1828984","43414","tapaculo99","1828984","http://www.inaturalist.org/observations/1828984","iNaturalist","© tapaculo99 some rights reserved","18:56:40Z","jvilla","4916879","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,"On our arrival at Amazonia Lodge, we had to walk a little ways from the river edge in to the lodge itself. Along the way we saw two Night Monkeys spending the day in a clump of vegetation right above the trail.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","891039437","Aotus nigriceps Dollman, 1909",-12.799799,-69.303946,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:28:18.756+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2014-01-29T13:10:10",419,"Madre de Dios",2014,1,28,"2014-01-28T00:00:00","2020-03-04T15:03:50.000+00:00","2021-09-07T23:28:18.756+00:00","https://www.inaturalist.org/observations/514759","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Scott Loarie","514759","loarie","2014-01-28","iNaturalist research-grade observations","Tambopata, PE-MD, PE","Observations","891039437","http://www.inaturalist.org/observations/514759","43414","Scott Loarie","514759","http://www.inaturalist.org/observations/514759","iNaturalist","By Scott Loarie no rights reserved",NA,"Scott Loarie","895530","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","3070305242","Aotus nigriceps Dollman, 1909",-10.07254,-67.627678,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:36.389+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2021-01-27T01:30:51",210,"Acre",2014,4,17,"2014-04-17T17:31:53","2021-01-31T09:47:41.000+00:00","2021-09-08T00:20:36.389+00:00","https://www.inaturalist.org/observations/68662043","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","ORCID","https://orcid.org/0000-0003-1525-5957","ORCID","https://orcid.org/0000-0003-1525-5957","Brazil","Tomaz Nascimento de Melo","68662043","tomaz_melo","2014-04-17 5:31:53 PM GMT-04:00","iNaturalist research-grade observations","Fazenda Experimental Catuaba- UFAC","Observations","3070305242","https://www.inaturalist.org/observations/68662043","43414","Tomaz Nascimento de Melo","68662043","https://www.inaturalist.org/observations/68662043","iNaturalist","By Tomaz Nascimento de Melo no rights reserved","20:31:53Z","Tomaz Nascimento de Melo","152260677","Aotus nigriceps Dollman, 1909",NA,"Adult",NA,NA,NA,NA,NA,NA,"Fazenda Experimental Catuaba, Senador Guiomard, AC, Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","1316534883","Aotus nigriceps Dollman, 1909",-7.069139,-76.392361,"cdround,colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.101+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC",NA,NA,"San Martín",2014,7,NA,"2014-07-01T00:00:00",NA,"2021-03-09T12:28:33.101+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"NPC:NPC:NPC-Primates-PE-142",NA,NA,NA,NA,"NPC","1316534883","NPC:NPC:NPC-Primates-PE-142",NA,"Sam Shanee","NPC-Primates-PE-142",NA,"NPC",NA,NA,NA,NA,"Aotus nigriceps Dollman, 1909",NA,NA,"SOUTH_AMERICA","none","none",NA,"El Quinillal",NA,NA,300,0,"0e2b2658-0918-46bd-a310-964ec808250b","NPC","Bajo Biavo","Bellavista","es","Evento","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus nigriceps","2576291101","Aotus nigriceps Dollman, 1909",-12.894969,-71.40377,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:04:03.905+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219595,1,44,359,798,3239574,2436667,5219595,5219595,"Aotus nigriceps Dollman, 1909","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nigriceps","Aotus","nigriceps","SPECIES","ACCEPTED","LC","2016-01-28T12:01:20",65,"Cusco",2014,8,19,"2014-08-19T15:32:57","2020-03-04T15:01:05.000+00:00","2021-09-08T00:04:03.905+00:00","https://www.inaturalist.org/observations/842632","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","Nicole LaRoche","842632","nlaroche","Tue Aug 19 2014 15:32:57 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Madre de Dios","Observations","2576291101","http://www.inaturalist.org/observations/842632","43414","Nicole LaRoche","842632","http://www.inaturalist.org/observations/842632","iNaturalist","© Nicole LaRoche some rights reserved","20:32:57Z","jvilla","4916073","Aotus nigriceps Dollman, 1909",NA,NA,NA,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
