"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","institutionKey","dynamicProperties","identificationVerificationStatus","georeferencedDate","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","originalNameUsage","verbatimTaxonRank","higherGeographyID","bibliographicCitation","download"
"Aotus lemurinus","2579324347","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",-0.574437,-77.912926,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:14.506+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2020-03-09T13:11:32",31451,"Napo",2019,2,4,"2019-02-04T12:53:00","2021-01-23T18:19:11.000+00:00","2021-09-07T23:31:14.506+00:00","https://www.inaturalist.org/observations/39748588","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","blackdogto","39748588","blackdogto","Coordinate uncertainty increased to 31451m to protect threatened taxon","2019/02/04 12:53 PM HKT","iNaturalist research-grade observations","Napo, EC","Observations","2579324347","https://www.inaturalist.org/observations/39748588","43417","blackdogto","39748588","https://www.inaturalist.org/observations/39748588","iNaturalist","© blackdogto some rights reserved","04:53:00Z","Elan Zucchetti","89800192","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"only 2 specie sare present in ecuador and lemurinus is much browner than vociferans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2636391658","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.675102,-75.587083,"cdround,colmano,inmano","71a0da97-201f-4fee-982a-d138e21a0ecb","0c23482f-89f3-4efa-b6ed-7b25dadde4fc","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-23T20:59:52.650+00:00","2021-03-23T20:59:56.599+00:00",41,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2019-03-22T00:00:00",5,"Caldas",2019,3,22,"2019-03-22T00:00:00","2020-01-14T00:00:00.000+00:00","2021-03-23T20:59:56.599+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Wildlife Conservation Society - WCS Colombia; Corporación Autónoma Regional de Caldas - CORPOCALDAS","WCSColombia:2019_Corpocaldas_EEPNorteCaldas:MAM_0023",NA,NA,NA,"Estructura Ecologica del Norte de Caldas, Contrato 222 de 2018 entre Corpocaldas y WCS","LHerradura_Aotus",NA,"2636391658","WCSColombia:2019_Corpocaldas_EEPNorteCaldas:MAM_0023",NA,"Tatiana Velásquez",NA,NA,"Wildlife Conservation Society (WCS Colombia)",NA,"19:00:00","Tatiana Velásquez",NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Observación directa","2019_Corpocaldas_EEPNorteCaldas",NA,"Adult",623,3,"SOUTH_AMERICA",NA,NA,NA,"900.003.825-8","Aguadas",NA,"es","Evento",NA,NA,"Mico nocturno o Marteja",NA,"Ocasional",NA,NA,NA,"Rocasional3_mam","Vegetación secundaria o en transición",NA,NA,NA,NA,NA,"626",NA,3,"Tatiana Velásquez","Vegetación secundaria en transición con aproximadamente 6 años de regeneración después de incendio","2019_Corpocaldas_EEPNorteCaldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2563538777","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.401369,-75.654477,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:57.984+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2020-01-21T02:21:40",31350,"Antioquia",2019,5,27,"2019-05-27T17:28:00","2020-03-12T12:49:55.000+00:00","2021-09-08T00:19:57.984+00:00","https://www.inaturalist.org/observations/37802218","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Guillermo Nagy Aramacao Tours","37802218","guillermonagyaramacaotours","Coordinate uncertainty increased to 31350m to protect threatened taxon","2019/05/27 5:28 PM -0500","iNaturalist research-grade observations","Antioquia, CO","Observations","2563538777","https://www.inaturalist.org/observations/37802218","43417","Guillermo Nagy Aramacao Tours","37802218","https://www.inaturalist.org/observations/37802218","iNaturalist","© Guillermo Nagy Aramacao Tours some rights reserved","22:28:00Z","Guillermo Nagy Aramacao Tours","84431211","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2985974483","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.280122,-75.111013,"cdround,colmano,inmano","aa22a917-cb52-496c-a9eb-a663eb5ebeea","2475808f-450e-4079-9a23-fa7ba6d14845","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-04T21:04:00.795+00:00","2021-03-09T09:17:18.525+00:00",1,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Caldas",2019,8,20,"2019-08-20T00:00:00",NA,"2021-03-09T09:17:18.525+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"FCB:Cerro_Guadalupe:MAMIFEROS-0003",NA,NA,NA,"Fundación Cerro Bravo",NA,NA,"2985974483","FCB:Cerro_Guadalupe:MAMIFEROS-0003",NA,"Claudia Marcela Arango Buitrago",NA,NA,"Fundación Cerro Bravo (FCB)",NA,NA,"Claudia Marcela Arango Buitrago",NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,2026,0,"SOUTH_AMERICA",4,"Individuos","4","810.001.449-6","Manzanares","Cerro Guadalupe",NA,"Evento",NA,NA,"Mono de noche Andino","Individuos","Observación",NA,NA,NA,NA,"Interior de bosque",NA,NA,NA,"Grados, minutos, segundos",NA,"2026 m",NA,NA,NA,NA,"CORPOCALDAS:2019-1265:2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2512656295","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.52504,-72.42553,"osiic,colmano,inmano","aeae59af-613f-444a-ae46-5a6de1374ed8","c803f6f5-2c6a-4b41-8c15-768d48ef1c8c","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T01:46:37.917+00:00","2021-03-09T09:48:29.672+00:00",4,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,1158,"Casanare",2019,9,2,"2019-09-02T00:00:00",NA,"2021-03-09T09:48:29.672+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ABC:292019:MA1302",NA,NA,NA,"Asociación de Becarios de Casanare (ABC)",NA,NA,"2512656295","ABC:292019:MA1302",NA,"Antonio Quiñones",NA,NA,"Asociación de Becarios de Casanare (ABC)",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,1516,NA,"SOUTH_AMERICA",NA,NA,NA,"900.158.576-4","Yopal","Sococho",NA,"Evento",NA,NA,"Marteja, mono nocturno",NA,"observacion ad hoc",NA,NA,NA,NA,"Bosque denso",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"ANLA:1660:2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2512661151","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",5.52048,-72.43317,"osiic,colmano,inmano","aeae59af-613f-444a-ae46-5a6de1374ed8","c803f6f5-2c6a-4b41-8c15-768d48ef1c8c","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T01:46:37.917+00:00","2021-03-09T09:48:29.436+00:00",4,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,1258,"Casanare",2019,9,7,"2019-09-07T00:00:00",NA,"2021-03-09T09:48:29.436+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ABC:792019:MA1525",NA,NA,NA,"Asociación de Becarios de Casanare (ABC)",NA,NA,"2512661151","ABC:792019:MA1525",NA,"Antonio Quiñones",NA,NA,"Asociación de Becarios de Casanare (ABC)",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,1707,NA,"SOUTH_AMERICA",NA,NA,NA,"900.158.576-4","Yopal","Sococho",NA,"Evento",NA,NA,"Marteja, mono nocturno",NA,"observacion ad hoc",NA,NA,NA,NA,"Bosque denso",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"ANLA:1660:2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2579226990","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.635838,-75.763155,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:00:21.397+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2020-03-07T14:29:14",31398,"Risaralda",2019,9,7,"2019-09-07T22:18:00","2021-02-09T04:08:15.000+00:00","2021-09-08T00:00:21.397+00:00","https://www.inaturalist.org/observations/39647967","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","David Monroy R","39647967","monroyfotografo","Coordinate uncertainty increased to 31398m to protect threatened taxon","2019/09/07 10:18 PM -0500","iNaturalist research-grade observations","Colombia","Observations","2579226990","https://www.inaturalist.org/observations/39647967","43417","David Monroy R","39647967","https://www.inaturalist.org/observations/39647967","iNaturalist","© David Monroy R some rights reserved","03:18:00Z","David Monroy R","89563045","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2579270983","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.635182,-75.70769,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:48:51.239+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2020-03-07T14:29:13",31398,"Risaralda",2019,9,7,"2019-09-07T22:14:00","2020-05-22T21:12:54.000+00:00","2021-09-07T23:48:51.239+00:00","https://www.inaturalist.org/observations/39647966","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","David Monroy R","39647966","monroyfotografo","Coordinate uncertainty increased to 31398m to protect threatened taxon","2019/09/07 10:14 PM -0500","iNaturalist research-grade observations","Colombia","Observations","2579270983","https://www.inaturalist.org/observations/39647966","43417","David Monroy R","39647966","https://www.inaturalist.org/observations/39647966","iNaturalist","© David Monroy R some rights reserved","03:14:00Z","David Monroy R","89563044","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2834575223","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",-0.590456,-77.880867,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:20.683+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,25,NA,2019,9,2,"2019-09-02T00:00:00","2019-09-10T00:00:00.000+00:00","2021-08-30T10:28:20.683+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.178991108","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Stichting Natuurinformatie","178991108@OBS",NA,NA,NA,NA,NA,"Observations","2834575223","https://observation.org/observation/178991108",NA,NA,"OBS.178991108",NA,NA,NA,"18:51",NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,"Unknown",NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"Ecuador - Napo",NA,NA,NA,NA,"Colombian Night Monkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2844926031","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",-0.590456,-77.880867,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:32.727+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,25,NA,2019,9,2,"2019-09-02T00:00:00","2019-09-14T00:00:00.000+00:00","2021-08-30T10:27:32.727+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.179523465","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Stichting Natuurinformatie","179523465@OBS",NA,NA,NA,NA,NA,"Observations","2844926031","https://observation.org/observation/179523465",NA,NA,"OBS.179523465",NA,NA,NA,"18:51",NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,"Unknown",NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,"Ecuador - Napo",NA,NA,NA,NA,"Colombian Night Monkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"Animalia|NIGHT_MONKEYS_AOTIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","2596278737","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.982564,-75.982779,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:33.023+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2020-03-29T21:46:47",31394,"Risaralda",2019,10,4,"2019-10-04T11:09:00","2021-07-05T18:24:21.000+00:00","2021-09-07T23:31:33.023+00:00","https://www.inaturalist.org/observations/40993526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","David Monroy R","40993526","monroyfotografo","Coordinate uncertainty increased to 31394m to protect threatened taxon","2019/10/04 11:09 AM -0500","iNaturalist research-grade observations","Colombia","Observations","2596278737","https://www.inaturalist.org/observations/40993526","43417","David Monroy R","40993526","https://www.inaturalist.org/observations/40993526","iNaturalist","© David Monroy R some rights reserved","16:09:00Z","David Monroy R","92677331","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","3090670841","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",-0.584972,-77.921485,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:18.731+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU","2021-04-14T18:59:33",31451,"Napo",2019,12,18,"2019-12-18T19:46:00","2021-04-15T00:52:27.000+00:00","2021-09-07T23:33:18.731+00:00","https://www.inaturalist.org/observations/73967356","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Ben","73967356","tremarctos","Coordinate uncertainty increased to 31451m to protect threatened taxon","2019/12/18 7:46 PM EST","iNaturalist research-grade observations","Napo, EC","Observations","3090670841","https://www.inaturalist.org/observations/73967356","43417","Ben","73967356","https://www.inaturalist.org/observations/73967356","iNaturalist","© Ben some rights reserved","00:46:00Z","Ben","165509906","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus lemurinus","3332992986","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",4.734548,-73.245903,"","4864a414-6138-432a-9197-0405afce96bf","d5ef14a1-5177-4547-9ce2-46d84a4214eb","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-08-11T22:26:12.782+00:00","2021-08-11T22:26:30.629+00:00",3,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Boyacá",2019,12,19,"2019-12-19T00:00:00",NA,"2021-08-11T22:26:30.629+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"Ecopetrol:Medina_Fauna:0090",NA,NA,"19/12/2019","Consultoría Colombiana S.A.",NA,NA,"3332992986","Ecopetrol:Medina_Fauna:0090",NA,"Andres Alfonso | Juan Sebastián Forero | Jhonatan Vanegas | Rafael Gutierrez | Henry Benítez | Maribel Ceron | Diana Lorena Lopez | Andres Garcia | Henry Benitez",NA,NA,"Ecopetrol",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Observación","CESP2019-004",NA,NA,413.2,NA,"SOUTH_AMERICA",1,"Individuos","1","899.999.068-1","Santa María","Charco Largo","es","Evento",NA,NA,"Marteja | Mico Nocturno","Individuos","Registro incidental",NA,NA,"CESP","149OBSAOTUS","Bosque de galería y ripario","MAGNA-SIRGAS: Origen Bogotá",NA,NA,"Coordenadas proyectadas",NA,"413,249389",NA,NA,NA,NA,"ANLA:911:2018",NA,"Aotus lemurinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
