"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs","identifiedByIDs","lifeStage","identificationRemarks","occurrenceRemarks","elevation","elevationAccuracy","continent","institutionKey","institutionID","municipality","county","locality","language","type","collectionID","individualCount","vernacularName","higherClassification","eventID","habitat","samplingProtocol","parentEventID","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","collectionKey","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","accessRights","behavior","sex","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","associatedSequences","georeferenceSources","locationRemarks","infraspecificEpithet","fieldNumber","ownerInstitutionCode","datasetID","higherGeographyID","disposition","georeferenceRemarks","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","download"
"Pithecia monachus","1147163700","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-12.566667,-70.1,"cdround,colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:09.485+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Madre de Dios",2005,9,2,"2005-09-02T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:09.485+00:00","http://macaulaylibrary.org/audio/131451","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"9b1e40cd-9613-4083-b937-b31e18db0818",NA,"2-Sep-2005",NA,"Peru | Madre de Dios | Puerto Maldonado: CICRA; Los Amigos field station","ML","1147163700","9b1e40cd-9613-4083-b937-b31e18db0818",NA,"Jessie H Barry","131451",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"NOTES: Sound Devices MP-2 pre-amp used in chain.",NA,NA,"SOUTH_AMERICA","8d313059-3f5e-411e-b176-6553050ff8c6","urn:lsid:biocol.org:col:34939",NA,NA,"Puerto Maldonado: CICRA; Los Amigos field station","en","Sound",NA,NA,"monk saki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","ee382c8a-0a71-492b-a9fa-5e383ae0ec56","ICZN","| Peru | Madre de Dios |  |  |  |  |","245","requires verification","245","http://vertnet.org/resources/norms.html","call; Social context: troop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1147143774","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-7.15,-75.73333,"colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:07.503+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1996,6,22,"1996-06-22T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:07.503+00:00","http://macaulaylibrary.org/audio/190060","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"83fcca30-3777-42af-babb-89228025c1f6",NA,"22-Jun-1996",NA,"Peru | Loreto | Contamana; NE bank Rio Cushabatay; Cushabatay Camp 1","ML","1147143774","83fcca30-3777-42af-babb-89228025c1f6",NA,"Daniel F Lane","190060",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"ML: 250 Hz AUHipass filter applied in soundBlade HD to the second segment.     Although I tentatively identified these as Lagothrix in my announcement, the description clearly indicates Pithacea. Male was probably the source of most of the vocalizations recorded.",NA,NA,"SOUTH_AMERICA","8d313059-3f5e-411e-b176-6553050ff8c6","urn:lsid:biocol.org:col:34939",NA,NA,"Contamana; NE bank Rio Cushabatay; Cushabatay Camp 1","en","Sound",NA,NA,"monk saki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","ee382c8a-0a71-492b-a9fa-5e383ae0ec56","ICZN","| Peru | Loreto |  |  |  |  |","174","requires verification","174","http://vertnet.org/resources/norms.html","call",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1145769547","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-8.35367,-72.62245,"gass84,gdativ,typstativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:09.367+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC","2001-03-23T00:00:00",79156,"Acre",1992,2,23,"1992-02-23T00:00:00","2021-07-17T14:47:24.543+00:00","2021-08-26T18:05:09.367+00:00","http://arctos.database.museum/guid/MVZ:Mamm:193683","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil",NA,"http://arctos.database.museum/guid/MVZ:Mamm:193683?seid=1126379",NA,"23 Feb 1992",NA,"left bank Rio Juruá","Mammal specimens","1145769547","http://arctos.database.museum/guid/MVZ:Mamm:193683?seid=1126379",NA,"Collector(s): Maria Nazareth F. da Silva","MVZ:Mamm:193683",NA,"MVZ",NA,"1992-02-23","James L. Patton",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"Former nature_of_id: field.",NA,NA,NA,"SOUTH_AMERICA","59175240-4500-42b9-9e98-42ae299a5e9b","MVZ",NA,NA,"left bank Rio Juruá","en","PhysicalObject","28",1,NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Pithecia,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","South America, Brazil, Acre","54","unverified",NA,"http://vertnet.org/resources/norms.html",NA,"MALE","sex=male","features","Kristina H. Yamamoto","DNA; tissue; tissue sample; tissue sample; tissue sample","2003-05-09 00:00:00","41","Kristina H. Yamamoto","MaNIS georeferencing guidelines","decimal degrees","collector number=41, GenBank=FJ542213, Museu Paraense Emílio Goeldi=MPEG","http://arctos.database.museum/guid/MVZ:Mamm:193683","[{\"scientific_name\":\"Pithecia monachus\",\"nature_of_id\":\"features\",\"accepted_id_fg\":1,\"made_date\":\"2001-03-23\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: field.\",\"idby\":\"James L. Patton\",\"concept_label\":null}]","A","http://www.ncbi.nlm.nih.gov/nuccore/FJ542213","IBGE - Amazonia Legal : 1:3,000,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1145769466","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-8.366667,-72.816667,"cdround,gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:15.824+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC","2001-03-23T00:00:00",500,"Acre",1992,3,12,"1992-03-12T00:00:00",NA,"2021-08-26T18:05:15.824+00:00","http://arctos.database.museum/guid/MVZ:Mamm:193684","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil",NA,"http://arctos.database.museum/guid/MVZ:Mamm:193684?seid=566267",NA,"12 Mar 1992",NA,"Sobral, left bank Rio Juruá","Mammal specimens","1145769466","http://arctos.database.museum/guid/MVZ:Mamm:193684?seid=566267",NA,"Collector(s): Maria Nazareth F. da Silva","MVZ:Mamm:193684",NA,"MVZ",NA,"1992-03-12","James L. Patton",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"Former nature_of_id: field.",NA,NA,NA,"SOUTH_AMERICA","59175240-4500-42b9-9e98-42ae299a5e9b","MVZ",NA,NA,"Sobral, left bank Rio Juruá","en","PhysicalObject","28",1,NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Pithecia,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","South America, Brazil, Acre","72","unverified",NA,"http://vertnet.org/resources/norms.html",NA,"MALE","sex=male","features","James L. Patton","tissue; tissue sample; tissue sample","1999-01-27 00:00:00","1491","James L. Patton","not recorded","deg. min. sec.","collector number=1491, Museu Paraense Emílio Goeldi=MPEG","http://arctos.database.museum/guid/MVZ:Mamm:193684","[{\"scientific_name\":\"Pithecia monachus\",\"nature_of_id\":\"features\",\"accepted_id_fg\":1,\"made_date\":\"2001-03-23\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: field.\",\"idby\":\"James L. Patton\",\"concept_label\":null}]","A",NA,"RadamBrasil 1:250,000 Folha Porto Walter, SC.18-X-B, 1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","197174639","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.667,-66.85,"gass84,txmathi,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862","605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:35.932+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:35.932+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO",NA,NA,NA,NA,"Bolivia (Plurinational State of)",NA,"197174639",NA,NA,NA,NA,"25","197174639",NA,NA,"Louise H. Emmons","12286",NA,"Conservation International",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Site 2: Centro Dieciocho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","197175806","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-9.786,-65.525,"gass84,txmathi,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862","605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:08.282+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:08.282+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO",NA,NA,NA,NA,"Bolivia (Plurinational State of)",NA,"197175806",NA,NA,NA,NA,"25","197175806",NA,NA,"Louise H. Emmons","54739",NA,"Conservation International",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,140,NA,NA,NA,NA,NA,NA,"Site 4: Puesto Abuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","197175811","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-10.767,-66.733,"gass84,txmathi,colmafu,inmano","4d749d70-e2e1-11dd-8102-b8a03c50a862","335880a0-e2e1-11dd-8102-b8a03c50a862","605ef338-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-03-03T20:23:59.022+00:00","2021-03-09T14:08:08.282+00:00",68,"335880a0-e2e1-11dd-8102-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,NA,1992,6,23,"1992-06-23T00:00:00",NA,"2021-03-09T14:08:08.282+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BO",NA,NA,NA,NA,"Bolivia (Plurinational State of)",NA,"197175811",NA,NA,NA,NA,"25","197175811",NA,NA,"Kent S. Smith","58303",NA,"Conservation International",NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,170,NA,NA,NA,NA,NA,NA,"Site 1: San Juan de Nuevo Mundo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2bfa022-ea97-4883-b16c-1cfa75087cbf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1147191470","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-0.566667,-75.283333,"cdround,colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:10.714+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Sucumbíos",1991,3,29,"1991-03-29T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:10.714+00:00","http://macaulaylibrary.org/audio/77740","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC",NA,NA,NA,NA,"Ecuador",NA,"bb480e27-9b48-4a25-b220-a5cf06d8f5d7",NA,"29-Mar-1991",NA,"Ecuador | Sucumbíos | Imuya cocha","ML","1147191470","bb480e27-9b48-4a25-b220-a5cf06d8f5d7",NA,"Mark B Robbins","77740",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"NOTES: (Species Sound: frequent; General Climate: wet; Cover Density: medium). ML: Subject changed from Pithecia hirsuta to P. monachus. -Jay McGowan 4Jun2014.",NA,NA,"SOUTH_AMERICA","8d313059-3f5e-411e-b176-6553050ff8c6","urn:lsid:biocol.org:col:34939",NA,NA,"Imuya cocha","en","Sound",NA,NA,"monk saki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","ee382c8a-0a71-492b-a9fa-5e383ae0ec56","ICZN","| Ecuador | Sucumbíos |  |  |  |  |","88","requires verification","88","http://vertnet.org/resources/norms.html","call",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1147211250","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-9.733333,-61.883333,"cdround,colmafu,inmafu","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-03T18:23:04.512+00:00","2021-03-09T21:28:10.280+00:00",143,"2053a639-84c3-4be5-b8bc-96b6d88a976c","MACHINE_OBSERVATION","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,"Rondônia",1986,10,27,"1986-10-27T00:00:00","2015-11-04T00:00:00.000+00:00","2021-03-09T21:28:10.280+00:00","http://macaulaylibrary.org/audio/40244","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil",NA,"d24df15b-d32e-4aa8-b48e-0866bfeafed5",NA,"27-Oct-1986",NA,"Brazil | Rondônia | Cachoeira Nazare; west bank of Rio Jiparana","ML","1147211250","d24df15b-d32e-4aa8-b48e-0866bfeafed5",NA,"Thomas S Schulenberg","40244",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"NOTES: (Background Sounds: M. sclateri song; General Climate: humid; Cover Density: thick; Edited: Apr88). ML: Subject changed from Pithecia hirsuta to P. monachus. -Jay McGowan 4Jun2014.",NA,NA,"SOUTH_AMERICA","8d313059-3f5e-411e-b176-6553050ff8c6","urn:lsid:biocol.org:col:34939",NA,NA,"Cachoeira Nazare; west bank of Rio Jiparana","en","Sound",NA,NA,"monk saki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","ee382c8a-0a71-492b-a9fa-5e383ae0ec56","ICZN","| Brazil | Rondônia |  |  |  |  |","300","requires verification","300","http://vertnet.org/resources/norms.html","call",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1145729576","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-3.91667,-77.71667,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:15.580+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",2407,"Amazonas",1979,8,18,"1979-08-18T00:00:00","2020-11-04T04:10:00.006+00:00","2021-08-26T18:05:15.580+00:00","http://arctos.database.museum/guid/MVZ:Mamm:157794","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:157794?seid=1413631",NA,"18 Aug 1979",NA,"Caterpiza [Huambisa Village] , Rio Caterpiza of Rio Santiago","Mammal specimens","1145729576","http://arctos.database.museum/guid/MVZ:Mamm:157794?seid=1413631",NA,"Collector(s): James L. Patton","MVZ:Mamm:157794",NA,"MVZ",NA,"1979-08-18","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"Former nature_of_id: legacy.","ELEV. APPROX.",190,0,"SOUTH_AMERICA","59175240-4500-42b9-9e98-42ae299a5e9b","MVZ",NA,NA,"Caterpiza (Huambisa village), Rio Caterpiza of Rio Santiago","en","PhysicalObject","28",1,NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Pithecia,",NA,NA,NA,NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,NA,NA,"ICZN","South America, Peru, Amazonas","230","accepted",NA,"http://vertnet.org/resources/norms.html",NA,"FEMALE","sex=female","unknown","Kristina H. Yamamoto","skin; skull","2003-01-08 00:00:00","8469","Kristina H. Yamamoto","GeoLocate","deg. min. sec.","collector number=8469","http://arctos.database.museum/guid/MVZ:Mamm:157794","[{\"scientific_name\":\"Pithecia monachus\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A",NA,"GeoLocate","Checked by J.L. Patton.",NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Pithecia monachus","1145729611","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-3.91667,-77.71667,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:12.269+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",2407,"Amazonas",1979,8,18,"1979-08-18T00:00:00","2020-11-04T04:10:00.006+00:00","2021-08-26T18:05:12.269+00:00","http://arctos.database.museum/guid/MVZ:Mamm:157795","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:157795?seid=555967",NA,"18 Aug 1979",NA,"Caterpiza [Huambisa Village] , Rio Caterpiza of Rio Santiago","Mammal specimens","1145729611","http://arctos.database.museum/guid/MVZ:Mamm:157795?seid=555967",NA,"Collector(s): James L. Patton","MVZ:Mamm:157795",NA,"MVZ",NA,"1979-08-18","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"Former nature_of_id: legacy.","ELEV. APPROX.",190,0,"SOUTH_AMERICA","59175240-4500-42b9-9e98-42ae299a5e9b","MVZ",NA,NA,"Caterpiza (Huambisa village), Rio Caterpiza of Rio Santiago","en","PhysicalObject","28",1,NA,"Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Pithecia,",NA,NA,NA,NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,NA,NA,"ICZN","South America, Peru, Amazonas","230","accepted",NA,"http://vertnet.org/resources/norms.html",NA,"MALE","sex=male","unknown","Kristina H. Yamamoto","skin; skull","2003-01-08 00:00:00","8470","Kristina H. Yamamoto","GeoLocate","deg. min. sec.","collector number=8470","http://arctos.database.museum/guid/MVZ:Mamm:157795","[{\"scientific_name\":\"Pithecia monachus\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","A",NA,"GeoLocate","Checked by J.L. Patton.",NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
