"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","gadm","sex","informationWithheld","infraspecificEpithet","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","lifeStage","identificationRemarks","individualCount","continent","vernacularName","locality","samplingProtocol","higherClassification","download"
"Alouatta coibensis","3039188132","Alouatta palliata (Gray, 1849)",10.621877,-85.68402,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:12.713+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-01T20:39:50",13,"Guanacaste",2021,2,1,"2021-02-01T14:27:36","2021-02-03T16:30:09.000+00:00","2021-09-07T23:33:12.713+00:00","https://www.inaturalist.org/observations/68930546","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","erselcostarica","68930546","erselcostarica","Mon Feb 01 2021 14:27:36 GMT-0600 (CST)","iNaturalist research-grade observations","Liberia, CR-GU, CR","Observations","3039188132","https://www.inaturalist.org/observations/68930546","43436","erselcostarica","68930546","https://www.inaturalist.org/observations/68930546","iNaturalist","© erselcostarica some rights reserved","14:27:36Z","erselcostarica","153032235","Alouatta palliata (Gray, 1849)","4 individuos ( 1 macho, 1 hembra, 1 juvenil , 1 bebé). Jardin .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3039229057","Alouatta palliata (Gray, 1849)",10.346778,-85.830955,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:49:55.581+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-12T00:57:08",6,"Guanacaste",2021,2,10,"2021-02-10T12:03:08","2021-02-12T06:00:34.000+00:00","2021-09-07T23:49:55.581+00:00","https://www.inaturalist.org/observations/69435880","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","lanjest","69435880","lanjest","Wed Feb 10 2021 12:03:08 GMT-0600 (CST)","iNaturalist research-grade observations","Santa Cruz, Province de Guanacaste, CR","Observations","3039229057","https://www.inaturalist.org/observations/69435880","43436","lanjest","69435880","https://www.inaturalist.org/observations/69435880","iNaturalist","© lanjest some rights reserved","12:03:08Z","lanjest","154479165","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3039233856","Alouatta palliata (Gray, 1849)",15.722203,-87.454302,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:06.079+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-09T03:27:41",NA,"Atlántida",2021,2,8,"2021-02-08T13:01:00","2021-02-15T23:02:17.000+00:00","2021-09-07T23:33:06.079+00:00","https://www.inaturalist.org/observations/69289694","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","HN","none","none","Honduras","delmer jonathan","69289694","delmer","2021/02/08 1:01 PM CST","iNaturalist research-grade observations","Tela, Atlántida, Honduras","Observations","3039233856","https://www.inaturalist.org/observations/69289694","43436","delmer jonathan","69289694","https://www.inaturalist.org/observations/69289694","iNaturalist","© delmer jonathan some rights reserved","19:01:00Z","delmer jonathan","154057906","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3039383247","Alouatta palliata (Gray, 1849)",10.646503,-85.65393,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:45:50.441+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-01T22:50:02",15,"Guanacaste",2021,2,1,"2021-02-01T10:26:34","2021-02-03T16:24:43.000+00:00","2021-09-07T23:45:50.441+00:00","https://www.inaturalist.org/observations/68935300","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","erselcostarica","68935300","erselcostarica","Mon Feb 01 2021 10:26:34 GMT-0600 (CST)","iNaturalist research-grade observations","Calle Andaz, Liberia, Guanacaste, CR","Observations","3039383247","https://www.inaturalist.org/observations/68935300","43436","erselcostarica","68935300","https://www.inaturalist.org/observations/68935300","iNaturalist","© erselcostarica some rights reserved","10:26:34Z","erselcostarica","153048072","Alouatta palliata (Gray, 1849)","7 individuos . ( 1 macho, 4 hembras, 2 bebés) . En borde de bosque secundario, a la par de carretera .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3039407174","Alouatta palliata (Gray, 1849)",10.621933,-85.68403,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:25.951+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-01T22:17:28",28,"Guanacaste",2021,2,1,"2021-02-01T14:27:34","2021-02-03T16:25:25.000+00:00","2021-09-07T23:33:25.951+00:00","https://www.inaturalist.org/observations/68934756","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","erselcostarica","68934756","erselcostarica","Mon Feb 01 2021 14:27:34 GMT-0600 (CST)","iNaturalist research-grade observations","Liberia, Guanacaste, CR","Observations","3039407174","https://www.inaturalist.org/observations/68934756","43436","erselcostarica","68934756","https://www.inaturalist.org/observations/68934756","iNaturalist","© erselcostarica some rights reserved","14:27:34Z","erselcostarica","153044260","Alouatta palliata (Gray, 1849)","15 howler . : 4 babies 3 males 8 females Bosque secundario .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3039485340","Alouatta palliata (Gray, 1849)",9.945912,-85.634072,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:28.833+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-03T17:55:30",10,"Guanacaste",2021,2,1,"2021-02-01T16:19:28","2021-02-04T02:40:13.000+00:00","2021-09-07T23:33:28.833+00:00","https://www.inaturalist.org/observations/69012093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","69012093","nikkisparkle","Mon Feb 01 2021 16:19:28 GMT-0600 (CST)","iNaturalist research-grade observations","Nicoya, Guanacaste, CR","Observations","3039485340","https://www.inaturalist.org/observations/69012093","43436","nikkisparkle","69012093","https://www.inaturalist.org/observations/69012093","iNaturalist","© nikkisparkle some rights reserved","16:19:28Z","nikkisparkle","153275846","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3044715083","Alouatta palliata (Gray, 1849)",9.130699,-79.716172,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:57:25.043+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-24T02:28:03",928,"Colón",2021,2,23,"2021-02-23T10:11:00","2021-03-01T21:48:34.000+00:00","2021-09-07T23:57:25.043+00:00","https://www.inaturalist.org/observations/70069401","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Kai Squires","70069401","squiresk","2021/02/23 10:11 AM EST","iNaturalist research-grade observations","Colón District, Panama","Observations","3044715083","https://www.inaturalist.org/observations/70069401","43436","Kai Squires","70069401","https://www.inaturalist.org/observations/70069401","iNaturalist","© Kai Squires some rights reserved","15:11:00Z","Kai Squires","156361427","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3044869065","Alouatta palliata (Gray, 1849)",9.130699,-79.716172,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:04.269+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-23T22:51:23",928,"Colón",2021,2,23,"2021-02-23T08:12:00","2021-03-01T21:49:54.000+00:00","2021-09-07T23:33:04.269+00:00","https://www.inaturalist.org/observations/70060179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Kai Squires","70060179","squiresk","2021/02/23 8:12 AM EST","iNaturalist research-grade observations","Colón District, Panama","Observations","3044869065","https://www.inaturalist.org/observations/70060179","43436","Kai Squires","70060179","https://www.inaturalist.org/observations/70060179","iNaturalist","© Kai Squires some rights reserved","13:12:00Z","Kai Squires","156334571","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3044885592","Alouatta palliata (Gray, 1849)",17.98935,-95.035048,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:04.135+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-19T06:14:38",30699,"Veracruz",2021,2,8,"2021-02-08T17:18:34","2021-06-21T19:07:43.000+00:00","2021-09-07T23:33:04.135+00:00","https://www.inaturalist.org/observations/69802157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","MX","none","none","Mexico","Monselin23","69802157","monselin","2021-02-08 5:18:34 PM CST","iNaturalist research-grade observations","Veracruz, MX","Observations","3044885592","https://www.inaturalist.org/observations/69802157","43436","Monselin23","69802157","https://www.inaturalist.org/observations/69802157","iNaturalist","© Monselin23 some rights reserved","17:18:34Z","Monselin23","155576676","Alouatta palliata (Gray, 1849)",NA,NA,NA,"Coordinate uncertainty increased to 30699m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3044888488","Alouatta palliata (Gray, 1849)",9.841203,-84.893403,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:47:07.029+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-18T03:09:58",11,"Puntarenas",2021,2,13,"2021-02-13T15:37:00","2021-02-18T06:19:21.000+00:00","2021-09-07T23:47:07.029+00:00","https://www.inaturalist.org/observations/69750139","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","matias_y_agustin_perri","69750139","matias_y_agustin_perri","Sat Feb 13 2021 15:37:00 GMT-0600 (CST)","iNaturalist research-grade observations","Océano Pacífico Norte","Observations","3044888488","https://www.inaturalist.org/observations/69750139","43436","matias_y_agustin_perri","69750139","https://www.inaturalist.org/observations/69750139","iNaturalist","© matias_y_agustin_perri some rights reserved","15:37:00Z","Pacho Gutierrez","155417108","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3058866913","Alouatta palliata (Gray, 1849)",9.554406,-79.543405,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:47:08.713+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-03-04T00:41:23",992,"Colón",2021,2,26,"2021-02-26T15:11:00","2021-04-09T17:22:53.000+00:00","2021-09-07T23:47:08.713+00:00","https://www.inaturalist.org/observations/70529371","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Kai Squires","70529371","squiresk","2021/02/26 3:11 PM EST","iNaturalist research-grade observations","Colón Province, Panama","Observations","3058866913","https://www.inaturalist.org/observations/70529371","43436","Kai Squires","70529371","https://www.inaturalist.org/observations/70529371","iNaturalist","© Kai Squires some rights reserved","20:11:00Z","Kai Squires","157645245","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3058978723","Alouatta palliata (Gray, 1849)",15.781989,-87.133363,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:49.859+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-03-04T13:03:48",792,"Atlántida",2021,2,18,"2021-02-18T08:11:00","2021-03-10T20:21:26.000+00:00","2021-09-07T23:33:49.859+00:00","https://www.inaturalist.org/observations/70551748","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","HN","none","none","Honduras","desertnaturalist","70551748","desertnaturalist","2021/02/18 8:11 AM PST","iNaturalist research-grade observations","Esparta, Honduras","Observations","3058978723","https://www.inaturalist.org/observations/70551748","43436","desertnaturalist","70551748","https://www.inaturalist.org/observations/70551748","iNaturalist","© desertnaturalist some rights reserved","16:11:00Z","desertnaturalist","157712085","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3097286469","Alouatta palliata (Gray, 1849)",9.137506,-79.723397,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:38.394+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-02-22T19:53:13",NA,"Colón",2021,2,22,"2021-02-22T08:50:54","2021-04-22T22:59:28.000+00:00","2021-09-08T00:20:38.394+00:00","https://www.inaturalist.org/observations/70001195","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Aitor","70001195","agonzalo","Mon Feb 22 2021 08:50:54 GMT-0500 (EST)","iNaturalist research-grade observations","RUTA 842 - Pipeline Road - Camino del Oleoducto, Colón, PA","Observations","3097286469","https://www.inaturalist.org/observations/70001195","43436","Aitor","70001195","https://www.inaturalist.org/observations/70001195","iNaturalist","© Aitor some rights reserved","13:50:54Z","Aitor","156143345","Alouatta palliata (Gray, 1849)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3113446159","Alouatta palliata (Gray, 1849)",8.304154,-77.8815,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:00:43.906+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-05-09T17:42:51",33416,"Darién",2021,2,7,"2021-02-07T08:19:00","2021-05-09T18:36:48.000+00:00","2021-09-08T00:00:43.906+00:00","https://www.inaturalist.org/observations/78094632","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","ntitelbaum","78094632","ntitelbaum","2021/02/07 8:19 AM EST","iNaturalist research-grade observations","Darién, PA","Observations","3113446159","https://www.inaturalist.org/observations/78094632","43436","ntitelbaum","78094632","https://www.inaturalist.org/observations/78094632","iNaturalist","© ntitelbaum some rights reserved","13:19:00Z","ntitelbaum","173326339","Alouatta palliata (Gray, 1849)",NA,NA,NA,"Coordinate uncertainty increased to 33416m at the request of the observer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3113553164","Alouatta palliata (Gray, 1849)",8.374689,-77.922245,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:47:37.660+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-05-09T17:23:24",31287,"Darién",2021,2,6,"2021-02-06T17:37:00","2021-05-09T19:16:57.000+00:00","2021-09-07T23:47:37.660+00:00","https://www.inaturalist.org/observations/78091443","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","ntitelbaum","78091443","ntitelbaum","2021/02/06 5:37 PM EST","iNaturalist research-grade observations","Darién, PA","Observations","3113553164","https://www.inaturalist.org/observations/78091443","43436","ntitelbaum","78091443","https://www.inaturalist.org/observations/78091443","iNaturalist","© ntitelbaum some rights reserved","22:37:00Z","ntitelbaum","173320324","Alouatta palliata (Gray, 1849)",NA,NA,NA,"Coordinate uncertainty increased to 31287m at the request of the observer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3118267114","Alouatta palliata (Gray, 1849)",8.053524,-82.870226,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:07:42.451+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-05-16T22:09:53",2086,"Chiriquí",2021,2,14,"2021-02-14T11:02:00","2021-06-14T12:15:50.000+00:00","2021-09-08T00:07:42.451+00:00","https://www.inaturalist.org/observations/79069943","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Rodriguez Ariel","79069943","rodriguezariel","2021/02/14 11:02 AM EST","iNaturalist research-grade observations","Limones, Panamá","Observations","3118267114","https://www.inaturalist.org/observations/79069943","43436","Rodriguez Ariel","79069943","https://www.inaturalist.org/observations/79069943","iNaturalist","© Rodriguez Ariel some rights reserved","16:02:00Z","Rodriguez Ariel","175331803","Alouatta palliata (Gray, 1849)","Foto: Dra. Laura Patiño, Proyecto Primates Panamá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta coibensis","3118268113","Alouatta palliata (Gray, 1849)",8.053524,-82.870226,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:07:45.124+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436649,1,44,359,798,3239607,2436647,2436649,2436649,"Alouatta palliata (Gray, 1849)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta palliata","Alouatta","palliata","SPECIES","ACCEPTED","VU","2021-05-16T22:09:53",2086,"Chiriquí",2021,2,14,"2021-02-14T11:02:00","2021-06-21T18:16:14.000+00:00","2021-09-08T00:07:45.124+00:00","https://www.inaturalist.org/observations/79069941","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PA","none","none","Panama","Rodriguez Ariel","79069941","rodriguezariel","2021/02/14 11:02 AM EST","iNaturalist research-grade observations","Limones, Panamá","Observations","3118268113","https://www.inaturalist.org/observations/79069941","43436","Rodriguez Ariel","79069941","https://www.inaturalist.org/observations/79069941","iNaturalist","© Rodriguez Ariel some rights reserved","16:02:00Z","Rodriguez Ariel","175331801","Alouatta palliata (Gray, 1849)","Foto: Dra. Laura Patiño, Proyecto Primates Panamá",NA,"MALE",NA,NA,NA,NA,NA,NA,"Adult",NA,NA,NA,NA,NA,NA,NA,"succeded"
