"","replicate","BSMreplicate","nodeStart","nodeEnd","nodeEndLabel","ageStart","ageEnd","rangeAncestor","rangeStart","rangeEnd","transitionCladog","transitionCladogType","transitionAnag","transitionAnagType","transitionTime","nodeOfInterest","BGBeventTypeClado","BGBeventTypeAnag"
"6554",3,9,119,114,"Branisella_boliviana",31.29,26.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6555",3,9,118,115,"Lagonimico_conclucatus",36.89,12.65,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6556",3,9,117,116,"Perupithecus_ucayaliensis",37.67,37.57,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6557",3,9,117,118,"inNode118",37.67,36.89,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6558",3,9,118,119,"inNode119",36.89,31.29,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6559",3,9,119,120,"inNode120",31.29,29.13,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6560",3,9,120,121,"inNode121",29.13,27.52,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6561",3,9,121,122,"inNode122",27.52,23.62,"A","A","AGI","A -> A","in_situ_speciation","A -> AGI","dispersal","25.31","","vicariance (v)","d"
"6562",3,9,122,123,"inNode123",23.62,23.1,"AGI","A","A","AGI -> A","allopatry","–","–","–","","sympatry (y)",""
"6563",3,9,123,124,"inNode124",23.1,18.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6564",3,9,124,125,"inNode125",18.04,16.64,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6565",3,9,125,126,"inNode126",16.64,13.44,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6566",3,9,126,127,"inNode127",13.44,7.74,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","8.8","","vicariance (v)","d"
"6567",3,9,127,128,"inNode128",7.74,6.42,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"6568",3,9,128,129,"inNode129",6.42,2.38,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","5.38","","vicariance (v)","d"
"6569",3,9,129,130,"inNode130",2.38,0.13,"AD","D","D","AD -> D","allopatry","–","–","–","","sympatry (y)",""
"6570",3,9,129,131,"inNode131",2.38,1,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"6571",3,9,127,132,"inNode132",7.74,5.45,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
"6572",3,9,132,133,"inNode133",5.45,1.9,"C","C","BCE","C -> C","in_situ_speciation","C -> BCE","dispersal","3.62","","subset (s)","d"
"6573",3,9,133,134,"inNode134",1.9,1.67,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","subset (s)",""
"6574",3,9,134,135,"inNode135",1.67,0.45,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","subset (s)",""
"6575",3,9,125,136,"inNode136",16.64,0.52,"A","A","CE","A -> A","in_situ_speciation","A -> CE","dispersal_and_extinction","11.56","","vicariance (v)","d"
"6576",3,9,136,137,"inNode137",0.52,0.14,"CE","C","C","CE -> C","allopatry","–","–","–","","sympatry (y)",""
"6577",3,9,124,138,"inNode138",18.04,13.82,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6578",3,9,138,139,"inNode139",13.82,8.59,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6579",3,9,139,140,"inNode140",8.59,7.02,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6580",3,9,140,141,"inNode141",7.02,5.43,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","6.23","","vicariance (v)","d"
"6581",3,9,141,142,"inNode142",5.43,3.46,"ADG","D","D","ADG -> D","allopatry","–","–","–","","sympatry (y)",""
"6582",3,9,142,143,"inNode143",3.46,1.87,"D","D","D","D -> D","in_situ_speciation","–","–","–","","sympatry (y)",""
"6583",3,9,141,144,"inNode144",5.43,0.75,"ADG","AG","AG","ADG -> AG","allopatry","–","–","–","","subset (s)",""
"6584",3,9,140,145,"inNode145",7.02,3.38,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6585",3,9,145,146,"inNode146",3.38,2.38,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6586",3,9,139,147,"inNode147",8.59,3.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6587",3,9,147,148,"inNode148",3.42,2.7,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6588",3,9,148,149,"inNode149",2.7,2.48,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6589",3,9,123,150,"inNode150",23.1,20.12,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","21.9","","subset (s)","d"
"6590",3,9,150,151,"inNode151",20.12,12.59,"AI","AI","A","AI -> AI","subset_sympatry","AI -> A","extinction","18.57","","sympatry (y)","e"
"6591",3,9,151,152,"inNode152",12.59,5.26,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6592",3,9,152,153,"inNode153",5.26,3.13,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6593",3,9,153,154,"inNode154",3.13,1.39,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","2.59","","subset (s)","d"
"6594",3,9,153,155,"inNode155",3.13,2.67,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6595",3,9,152,156,"inNode156",5.26,4.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6596",3,9,156,157,"inNode157",4.56,2.02,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6597",3,9,122,158,"inNode158",23.62,22.34,"AGI","GI","GI","AGI -> GI","allopatry","–","–","–","","vicariance (v)",""
"6598",3,9,158,159,"inNode159",22.34,21.92,"GI","I","I","GI -> I","allopatry","–","–","–","","sympatry (y)",""
"6599",3,9,159,160,"inNode160",21.92,20.71,"I","I","I","I -> I","in_situ_speciation","–","–","–","","sympatry (y)",""
"6600",3,9,160,161,"inNode161",20.71,15.67,"I","I","AI","I -> I","in_situ_speciation","I -> AI","dispersal","18.07","","subset (s)","d"
"6601",3,9,161,162,"inNode162",15.67,7.57,"AI","AI","AC","AI -> AI","subset_sympatry","AI -> AC","dispersal_and_extinction","15.62","","subset (s)","e"
"6602",3,9,162,163,"inNode163",7.57,7.39,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","subset (s)",""
"6603",3,9,163,164,"inNode164",7.39,3.11,"AC","AC","ACD","AC -> AC","subset_sympatry","AC -> ACD","dispersal","4.86","","vicariance (v)","d"
"6604",3,9,164,165,"inNode165",3.11,0.31,"ACD","AD","ABD","ACD -> AD","allopatry","AD -> ABD","dispersal","2.23","","vicariance (v)","d"
"6605",3,9,164,166,"inNode166",3.11,2.14,"ACD","C","CE","ACD -> C","allopatry","C -> CE","dispersal","2.83","","vicariance (v)","d"
"6606",3,9,163,167,"inNode167",7.39,2.29,"AC","A","AG","AC -> A","subset_sympatry","A -> AG","dispersal","6.63","","subset (s)","d"
"6607",3,9,167,168,"inNode168",2.29,1.57,"AG","A","AH","AG -> A","subset_sympatry","A -> AH","dispersal","1.57","","vicariance (v)","d"
"6608",3,9,160,169,"inNode169",20.71,17.11,"I","I","AI","I -> I","in_situ_speciation","I -> AI","dispersal","18.98","","vicariance (v)","d"
"6609",3,9,169,170,"inNode170",17.11,14.55,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"6610",3,9,170,171,"inNode171",14.55,2.43,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6611",3,9,171,172,"inNode172",2.43,1.82,"A","A","AF","A -> A","in_situ_speciation","A -> AF","dispersal","2.12","","subset (s)","d"
"6612",3,9,172,173,"inNode173",1.82,0.82,"AF","AF","ADF","AF -> AF","subset_sympatry","AF -> ADF","dispersal","1.68","","vicariance (v)","d"
"6613",3,9,170,174,"inNode174",14.55,14.17,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6614",3,9,121,175,"inNode175",27.52,26.89,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6615",3,9,175,176,"inNode176",26.89,15.72,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6616",3,9,176,177,"inNode177",15.72,15.69,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6617",3,9,177,178,"inNode178",15.69,15.1,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6618",3,9,178,179,"inNode179",15.1,14.73,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6619",3,9,179,180,"inNode180",14.73,12.57,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6620",3,9,180,181,"inNode181",12.57,5.01,"A","A","AEF","A -> A","in_situ_speciation","A -> AEF","dispersal","10.25","","vicariance (v)","d"
"6621",3,9,181,182,"inNode182",5.01,4.5,"AEF","AE","ACE","AEF -> AE","allopatry","AE -> ACE","dispersal","4.89","","subset (s)","d"
"6622",3,9,182,183,"inNode183",4.5,3.72,"ACE","ACE","ACE","ACE -> ACE","subset_sympatry","–","–","–","","vicariance (v)",""
"6623",3,9,183,184,"inNode184",3.72,2.59,"ACE","A","A","ACE -> A","allopatry","–","–","–","","sympatry (y)",""
"6624",3,9,184,185,"inNode185",2.59,0.45,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","1.38","","subset (s)","d"
"6625",3,9,185,186,"inNode186",0.45,0.02,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"6626",3,9,182,187,"inNode187",4.5,4.14,"ACE","C","CD","ACE -> C","subset_sympatry","C -> CD","dispersal","4.5","","vicariance (v)","d"
"6627",3,9,181,188,"inNode188",5.01,2.17,"AEF","F","F","AEF -> F","allopatry","–","–","–","","sympatry (y)",""
"6628",3,9,179,189,"inNode189",14.73,12.57,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6629",3,9,189,190,"inNode190",12.57,11.08,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6630",3,9,177,191,"inNode191",15.69,10.9,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6631",3,9,191,192,"inNode192",10.9,3.96,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","10.51","","subset (s)","d"
"6632",3,9,192,193,"inNode193",3.96,2.98,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"6633",3,9,193,194,"inNode194",2.98,2.53,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"6634",3,9,194,195,"inNode195",2.53,1.72,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","vicariance (v)",""
"6635",3,9,192,196,"inNode196",3.96,1.14,"ADG","D","AD","ADG -> D","subset_sympatry","D -> AD","dispersal","1.6","","vicariance (v)","d"
"6636",3,9,191,197,"inNode197",10.9,7.81,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","7.99","","vicariance (v)","d"
"6637",3,9,197,198,"inNode198",7.81,7.37,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
"6638",3,9,198,199,"inNode199",7.37,2.1,"C","C","C","C -> C","in_situ_speciation","–","–","–","","sympatry (y)",""
"6639",3,9,197,200,"inNode200",7.81,0.68,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"6640",3,9,120,201,"inNode201",29.13,27.53,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6641",3,9,201,202,"inNode202",27.53,26.54,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6642",3,9,202,203,"inNode203",26.54,24.1,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6643",3,9,203,204,"inNode204",24.1,23.88,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6644",3,9,204,205,"inNode205",23.88,18.11,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","20.47","","vicariance (v)","d"
"6645",3,9,205,206,"inNode206",18.11,12.58,"AI","A","AC","AI -> A","allopatry","A -> AC","dispersal","17.06","","subset (s)","d"
"6646",3,9,206,207,"inNode207",12.58,10.2,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","subset (s)",""
"6647",3,9,207,208,"inNode208",10.2,9.29,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","vicariance (v)",""
"6648",3,9,208,209,"inNode209",9.29,4.69,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"6649",3,9,209,210,"inNode210",4.69,3.29,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6650",3,9,210,211,"inNode211",3.29,3.13,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6651",3,9,211,212,"inNode212",3.13,2.1,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","2.46","","subset (s)","d"
"6652",3,9,209,213,"inNode213",4.69,2.73,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6653",3,9,208,214,"inNode214",9.29,5.86,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
"6654",3,9,214,215,"inNode215",5.86,2.74,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","4.59","","vicariance (v)","d"
"6655",3,9,207,216,"inNode216",10.2,3.46,"AC","A","A","AC -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"6656",3,9,205,217,"inNode217",18.11,17.08,"AI","I","I","AI -> I","allopatry","–","–","–","","sympatry (y)",""
"6657",3,9,204,218,"inNode218",23.88,22.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6658",3,9,218,219,"inNode219",22.04,21.17,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","21.41","","vicariance (v)","d"
"6659",3,9,219,220,"inNode220",21.17,15.68,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"6660",3,9,220,221,"inNode221",15.68,6.88,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","8.16","","subset (s)","d"
"6661",3,9,221,222,"inNode222",6.88,3.8,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"6662",3,9,222,223,"inNode223",3.8,1.65,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"6663",3,9,221,224,"inNode224",6.88,1.86,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","sympatry (y)",""
"6664",3,9,220,225,"inNode225",15.68,14.32,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"6665",3,9,225,226,"inNode226",14.32,4.39,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","12.64","","vicariance (v)","d"
"6666",3,9,226,227,"inNode227",4.39,0.41,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"6667",3,9,218,228,"inNode228",22.04,18.14,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","18.61","","vicariance (v)","d"
"6668",3,9,228,229,"inNode229",18.14,17.76,"AI","I","I","AI -> I","allopatry","–","–","–","","sympatry (y)",""
"6669",3,9,203,230,"inNode230",24.1,2.28,"A","A","J","A -> A","in_situ_speciation","A -> J","dispersal_and_extinction","16.84","","sympatry (y)","d"
"6670",3,9,230,231,"inNode231",2.28,1.68,"J","J","J","J -> J","in_situ_speciation","–","–","–","","sympatry (y)",""
"6671",3,10,130,1,"Mico_argentatus",0.13,0.03,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"6672",3,10,130,2,"Mico_emiliae",0.13,0.03,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"6673",3,10,131,3,"Mico_humeralifer",1,0.03,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6674",3,10,131,4,"Mico_mauesi",1,0.03,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6675",3,10,128,5,"Cebuella_pygmaea",6.42,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6676",3,10,135,6,"Callithrix_jacchus",0.45,0.02,"BCE","B","B","BCE -> B","subset_sympatry","–","–","–","","",""
"6677",3,10,135,7,"Callithrix_penicillata",0.45,0.02,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","",""
"6678",3,10,134,8,"Callithrix_kuhlii",1.67,0.03,"BCE","E","E","BCE -> E","subset_sympatry","–","–","–","","",""
"6679",3,10,133,9,"Callithrix_geoffroyi",1.9,0.04,"BCE","C","C","BCE -> C","subset_sympatry","–","–","–","","",""
"6680",3,10,132,10,"Callithrix_aurita",5.45,0.05,"E","E","C","E -> E","in_situ_speciation","E -> C","dispersal_and_extinction","1.94","","","d"
"6681",3,10,126,11,"Callimico_goeldii",13.44,0.07,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6682",3,10,137,12,"Leontopithecus_chrysopygus",0.14,0.04,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"6683",3,10,137,13,"Leontopithecus_rosalia",0.14,0.04,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"6684",3,10,136,14,"Leontopithecus_chrysomelas",0.52,0.07,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"6685",3,10,143,15,"Saguinus_bicolor",1.87,0.03,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"6686",3,10,143,16,"Saguinus_martinsi",1.87,0.03,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"6687",3,10,142,17,"Saguinus_midas",3.46,0.04,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"6688",3,10,144,18,"Saguinus_geoffroyi",0.75,0.04,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"6689",3,10,144,19,"Saguinus_oedipus",0.75,0.04,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"6690",3,10,146,20,"Saguinus_labiatus",2.38,0.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6691",3,10,146,21,"Saguinus_mystax",2.38,0.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6692",3,10,145,22,"Saguinus_imperator",3.38,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6693",3,10,149,23,"Saguinus_nigricollis",2.48,0.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6694",3,10,149,24,"Saguinus_tripartitus",2.48,0.04,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6695",3,10,148,25,"Saguinus_melanoleucus",2.7,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6696",3,10,147,26,"Saguinus_fuscicollis",3.42,0.06,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6697",3,10,138,27,"Micodon_kyotensis",13.82,12.58,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6698",3,10,154,28,"Aotus_griseimembra",1.39,0.05,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","1.35","","","d"
"6699",3,10,154,29,"Aotus_lemurinus",1.39,0.05,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","0.54","","","d"
"6700",3,10,155,30,"Aotus_trivirgatus",2.67,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6701",3,10,155,31,"Aotus_vociferans",2.67,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6702",3,10,157,32,"Aotus_azarae",2.02,0.05,"A","A","ABD","A -> A","in_situ_speciation","A -> ABD","dispersal","1.1","","","d"
"6703",3,10,157,33,"Aotus_nigriceps",2.02,0.05,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6704",3,10,156,34,"Aotus_nancymaae",4.56,0.06,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6705",3,10,151,35,"Aotus_dindensis",12.59,12.49,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6706",3,10,150,36,"Tremacebus_harringtoni",20.12,20.02,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"6707",3,10,165,37,"Sapajus_apella",0.31,0.03,"ABD","AD","AD","ABD -> AD","allopatry","–","–","–","","",""
"6708",3,10,165,38,"Sapajus_libidinosus",0.31,0.03,"ABD","B","B","ABD -> B","allopatry","–","–","–","","",""
"6709",3,10,166,39,"Sapajus_robustus",2.14,0.03,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"6710",3,10,166,40,"Sapajus_xanthosternos",2.14,0.03,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"6711",3,10,168,41,"Cebus_albifrons",1.57,0.03,"AH","A","A","AH -> A","allopatry","–","–","–","","",""
"6712",3,10,168,42,"Cebus_olivaceus",1.57,0.03,"AH","H","DH","AH -> H","allopatry","H -> DH","dispersal","0.07","","","d"
"6713",3,10,167,43,"Cebus_capucinus",2.29,0.04,"AG","AG","AFG","AG -> AG","subset_sympatry","AG -> AFG","dispersal","0.17","","","d"
"6714",3,10,162,44,"Acrecebus_fraileyi",7.57,7.47,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6715",3,10,161,45,"Patasola_magdalenae",15.67,12.57,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6716",3,10,173,46,"Saimiri_oerstedii",0.82,0.03,"ADF","F","F","ADF -> F","allopatry","–","–","–","","",""
"6717",3,10,173,47,"Saimiri_sciureus",0.82,0.03,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"6718",3,10,172,48,"Saimiri_ustus",1.82,0.04,"ADF","A","A","ADF -> A","subset_sympatry","–","–","–","","",""
"6719",3,10,171,49,"Saimiri_boliviensis",2.43,0.05,"ADF","A","A","ADF -> A","subset_sympatry","–","–","–","","",""
"6720",3,10,174,50,"Laventiana_annectens",14.17,12.55,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6721",3,10,174,51,"Neosaimiri_fieldsi",14.17,12.55,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6722",3,10,169,52,"Killikaike_blakei",17.11,16.57,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"6723",3,10,159,53,"Dolichocebus_gaimanensis",21.92,20.09,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"6724",3,10,158,54,"Panamacebus_transitus",22.34,21.03,"AGI","G","G","AGI -> G","allopatry","–","–","–","","",""
"6725",3,10,186,55,"Alouatta_macconnelli",0.02,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"6726",3,10,186,56,"Alouatta_seniculus",0.02,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"6727",3,10,185,57,"Alouatta_nigerrima",0.45,0.01,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6728",3,10,184,58,"Alouatta_sara",2.59,0.02,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6729",3,10,183,59,"Alouatta_caraya",3.72,0.03,"AC","C","BCE","AC -> C","allopatry","C -> BCE","dispersal","3.27","","","d"
"6730",3,10,187,60,"Alouatta_belzebul",4.14,0.03,"C","C","D","C -> C","in_situ_speciation","C -> D","dispersal_and_extinction","2.85","","","d"
"6731",3,10,187,61,"Alouatta_guariba",4.14,0.03,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","1.13","","","d"
"6732",3,10,188,62,"Alouatta_palliata",2.17,0.04,"FG","FG","FG","FG -> FG","subset_sympatry","–","–","–","","",""
"6733",3,10,188,63,"Alouatta_pigra",2.17,0.04,"FG","F","F","FG -> F","subset_sympatry","–","–","–","","",""
"6734",3,10,180,64,"Stirtonia_tatacoensis",12.57,12.47,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6735",3,10,190,65,"Paralouatta_varonai",11.08,1.3,"J","J","J","J -> J","in_situ_speciation","–","–","–","","",""
"6736",3,10,190,66,"Cartelles_coimbrafilhoi",11.08,0.07,"J","J","B","J -> J","in_situ_speciation","J -> B","dispersal_and_extinction","9.18","","","d"
"6737",3,10,189,67,"Stirtonia_victoriae",12.57,12.47,"AJ","A","A","AJ -> A","allopatry","–","–","–","","",""
"6738",3,10,178,68,"Solimoea_acrensis",15.1,7.58,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6739",3,10,195,69,"Ateles_belzebuth",1.72,0.04,"ADG","AD","AD","ADG -> AD","allopatry","–","–","–","","",""
"6740",3,10,195,70,"Ateles_geoffroyi",1.72,0.04,"ADG","G","FG","ADG -> G","allopatry","G -> FG","dispersal","0.3","","","d"
"6741",3,10,194,71,"Ateles_hybridus",2.53,0.05,"ADG","A","AH","ADG -> A","subset_sympatry","A -> AH","dispersal","1.57","","","d"
"6742",3,10,193,72,"Ateles_fusciceps",2.98,0.06,"ADG","G","G","ADG -> G","subset_sympatry","–","–","–","","",""
"6743",3,10,196,73,"Ateles_chamek",1.14,0.06,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"6744",3,10,196,74,"Ateles_paniscus",1.14,0.06,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"6745",3,10,199,75,"Brachyteles_arachnoides",2.1,0.05,"CF","CF","C","CF -> CF","subset_sympatry","CF -> C","extinction","1.76","","","e"
"6746",3,10,199,76,"Brachyteles_hypoxanthus",2.1,0.05,"CF","C","C","CF -> C","subset_sympatry","–","–","–","","",""
"6747",3,10,198,77,"Caipora_bambuiorum",7.37,0.08,"BF","B","B","BF -> B","allopatry","–","–","–","","",""
"6748",3,10,200,78,"Lagothrix_cana",0.68,0.06,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6749",3,10,200,79,"Lagothrix_lagotricha",0.68,0.06,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6750",3,10,176,80,"Mohanamico_hershkovitzi",15.72,12.6,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6751",3,10,175,81,"Chilecebus_carrascoensis",26.89,20.2,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"6752",3,10,212,82,"Callicebus_hoffmannsi",2.1,0.01,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"6753",3,10,212,83,"Callicebus_moloch",2.1,0.01,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"6754",3,10,211,84,"Callicebus_cupreus",3.13,0.02,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6755",3,10,210,85,"Callicebus_brunneus",3.29,0.03,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6756",3,10,213,86,"Callicebus_caligatus",2.73,0.03,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6757",3,10,213,87,"Callicebus_donacophilus",2.73,0.03,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6758",3,10,215,88,"Callicebus_coimbrai",2.74,0.03,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"6759",3,10,215,89,"Callicebus_personatus",2.74,0.03,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"6760",3,10,214,90,"Callicebus_nigrifrons",5.86,0.04,"C","C","BC","C -> C","in_situ_speciation","C -> BC","dispersal","4.27","","","d"
