"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","lifeStage","identificationRemarks","occurrenceRemarks","individualCount","continent","vernacularName","locality","higherClassification","projectId","programmeAcronym","elevation","organismQuantity","organismQuantityType","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","county","municipality","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","previousIdentifications","datasetID","samplingProtocol","elevationAccuracy","samplingEffort","eventRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","locationID","waterBody","gadm","informationWithheld","infraspecificEpithet","verbatimDepth","endDayOfYear","georeferenceVerificationStatus","pointRadiusSpatialFit","footprintSRS","startDayOfYear","footprintSpatialFit","parentEventID","ownerInstitutionCode","preparations","otherCatalogNumbers","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","footprintWKT","locationAccordingTo","fieldNotes","georeferenceSources","verbatimTaxonRank","organismID","download"
"Alouatta seniculus","2576273918","Alouatta seniculus (Linnaeus, 1766)",-0.639434,-75.816055,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:49.445+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-03-02T06:17:50",9545,"Orellana",2019,12,31,"2019-12-31T08:44:00","2020-06-10T15:08:54.000+00:00","2021-09-07T23:31:49.445+00:00","https://www.inaturalist.org/observations/39441677","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Josh Cantor","39441677","birdnerdjosh","2019/12/31 8:44 AM EST","iNaturalist research-grade observations","Aguarico, Ecuador","Observations","2576273918","https://www.inaturalist.org/observations/39441677","566513","Josh Cantor","39441677","https://www.inaturalist.org/observations/39441677","iNaturalist","© Josh Cantor some rights reserved","13:44:00Z","Josh Cantor","88998753","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2576439023","Alouatta seniculus (Linnaeus, 1766)",-12.607022,-69.04812,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:54:09.729+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-02-06T04:39:33",1042,"Madre de Dios",2019,12,11,"2019-12-11T00:00:00","2020-02-28T21:56:03.000+00:00","2021-09-07T23:54:09.729+00:00","https://www.inaturalist.org/observations/38350781","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Maleen Mund","38350781","mmund","2019-12-11","iNaturalist research-grade observations","17000, Peru","Observations","2576439023","https://www.inaturalist.org/observations/38350781","566513","Maleen Mund","38350781","https://www.inaturalist.org/observations/38350781","iNaturalist","© Maleen Mund some rights reserved",NA,"Maleen Mund","86079634","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2596232057","Alouatta seniculus puruensis Lönnberg, 1941",-9.878056,-56.097778,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:55:14.433+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786096,1,44,359,798,3239607,2436647,2436648,5786096,"Alouatta seniculus puruensis Lönnberg, 1941","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SUBSPECIES","ACCEPTED","VU","2019-12-24T01:00:51",250,"Mato Grosso",2019,12,20,"2019-12-20T07:59:00","2020-03-26T08:24:01.000+00:00","2021-09-07T23:55:14.433+00:00","https://www.inaturalist.org/observations/36822337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","Sidnei Dantas","36822337","siddantas","2019/12/20 7:59 AM -0300","iNaturalist research-grade observations","Avenida Perimetral Oeste, 2001 - E, Alta Floresta - MT, 78580-000, Brasil","Observations","2596232057","https://www.inaturalist.org/observations/36822337","566514","Sidnei Dantas","36822337","https://www.inaturalist.org/observations/36822337","iNaturalist","© Sidnei Dantas some rights reserved","10:59:00Z","Sidnei Dantas","81407021","Alouatta seniculus puruensis Lönnberg, 1941",NA,NA,NA,NA,NA,NA,"I talked to people that work there and they see small groups of these red howlers regularly. It seems both species (seniculus and discolor) occur in that area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"puruensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2603428169","Alouatta seniculus (Linnaeus, 1766)",11.299474,-73.914389,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:01.717+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-04-03T00:32:15",590,"Magdalena",2019,12,11,"2019-12-11T11:29:00","2020-04-17T01:46:29.000+00:00","2021-09-08T00:03:01.717+00:00","https://www.inaturalist.org/observations/41268031","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","aguilargm","41268031","aguilargm","2019/12/11 11:29 AM CST","iNaturalist research-grade observations","Santa Marta, Magdalena, Colombia","Observations","2603428169","https://www.inaturalist.org/observations/41268031","566513","aguilargm","41268031","https://www.inaturalist.org/observations/41268031","iNaturalist","© aguilargm some rights reserved","17:29:00Z","aguilargm","93343268","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2818787487","Alouatta seniculus (Linnaeus, 1766)",2.815318,-74.259343,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:32:16.875+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-07-15T23:35:54",NA,"Meta",2019,12,19,"2019-12-19T11:57:00","2020-07-16T00:05:11.000+00:00","2021-09-07T23:32:16.875+00:00","https://www.inaturalist.org/observations/53207145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","andrescubillos09","53207145","andrescubillos09","2019/12/19 11:57 AM -0500","iNaturalist research-grade observations","La Uribe, CO-ME, CO","Observations","2818787487","https://www.inaturalist.org/observations/53207145","566513","andrescubillos09","53207145","https://www.inaturalist.org/observations/53207145","iNaturalist","© andrescubillos09 some rights reserved","16:57:00Z","andrescubillos09","117359476","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1807302387","Alouatta seniculus (Linnaeus, 1766)",11.128484,-74.099135,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:54:13.684+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-02-03T13:38:55",122,"Magdalena",2018,1,25,"2018-01-25T08:57:00","2018-02-08T20:00:34.000+00:00","2021-09-07T23:54:13.684+00:00","https://www.inaturalist.org/observations/9715487","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Jesse Fagan","9715487","eumomota76","2018/01/25 8:57 AM CST","iNaturalist research-grade observations","Santa Marta, Magdalena, Colombia","Observations","1807302387","https://www.inaturalist.org/observations/9715487","566513","Jesse Fagan","9715487","https://www.inaturalist.org/observations/9715487","iNaturalist","© Jesse Fagan some rights reserved","14:57:00Z","Jesse Fagan","21378045","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1836564413","Alouatta seniculus (Linnaeus, 1766)",4.72849,-75.577097,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:39.965+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-03-02T01:17:48",NA,"Risaralda",2018,1,29,"2018-01-29T14:44:00","2018-03-02T14:46:51.000+00:00","2021-09-07T23:29:39.965+00:00","https://www.inaturalist.org/observations/10049444","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","David McCorquodale","10049444","dbmcc09","2018/01/29 2:44 PM AST","iNaturalist research-grade observations","Pereira, Risaralda, Colombia","Observations","1836564413","https://www.inaturalist.org/observations/10049444","566513","David McCorquodale","10049444","https://www.inaturalist.org/observations/10049444","iNaturalist","© David McCorquodale some rights reserved","18:44:00Z","David McCorquodale","22246853","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1836569109","Alouatta seniculus (Linnaeus, 1766)",3.876503,-76.436842,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:37.486+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-03-03T12:03:41",NA,"Valle del Cauca",2018,1,31,"2018-01-31T17:09:00","2018-12-28T04:44:25.000+00:00","2021-09-07T23:29:37.486+00:00","https://www.inaturalist.org/observations/10066165","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","David McCorquodale","10066165","dbmcc09","2018/01/31 5:09 PM AST","iNaturalist research-grade observations","Yotoco, Valle del Cauca, Colombia","Observations","1836569109","https://www.inaturalist.org/observations/10066165","566513","David McCorquodale","10066165","https://www.inaturalist.org/observations/10066165","iNaturalist","© David McCorquodale some rights reserved","21:09:00Z","David McCorquodale","22290323","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1931792197","Alouatta seniculus (Linnaeus, 1766)",8.561083,-75.207056,"cdround,colmano,inmano","7b384b30-7ced-4784-9fc1-1a8e21fa0a01","2a7e3080-28a9-11dd-97cd-b8a03c50a862","804b8dd0-07ac-4a30-bf92-3c1d862faf5e","CO","DWC_ARCHIVE","2021-03-26T08:03:11.872+00:00","2021-03-30T11:08:39.456+00:00",46,"2a7e3080-28a9-11dd-97cd-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-01-19T00:00:00",NA,"Sucre",2018,1,19,"2018-01-19T00:00:00",NA,"2021-03-30T11:08:39.456+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"IAvH:GTB:MOJANA:CHORDATA:OBSERVACIONHUMANA:I2D-BIO_2018_050:2795",NA,NA,NA,NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","1931792197","IAvH:GTB:MOJANA:CHORDATA:OBSERVACIONHUMANA:I2D-BIO_2018_050:2795",NA,"Grazia Perez",NA,NA,"Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)",NA,NA,"Grazia Perez",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","Mono aullador","Las Flores, Finca el Jardín",NA,NA,NA,29,6,"Individuos",NA,"6","Humedal de tierras bajas",NA,"San Marcos",NA,NA,NA,"Individuos",NA,"WGS84","Grados, minutos y segundos",NA,NA,"Observación ad hoc",0,"7 horas día",NA,NA,"GP030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidad de Córdoba (UC)|Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3039159037","Alouatta seniculus (Linnaeus, 1766)",-4.180108,-73.309922,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:23.244+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-01-31T00:21:40",7917,"Loreto",2018,1,30,"2018-01-30T10:27:00","2021-01-31T01:37:27.000+00:00","2021-09-07T23:33:23.244+00:00","https://www.inaturalist.org/observations/68832735","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","manimiranda","68832735","manimiranda","Tue Jan 30 2018 10:27:00 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Departamento de Loreto, PE","Observations","3039159037","https://www.inaturalist.org/observations/68832735","566513","manimiranda","68832735","https://www.inaturalist.org/observations/68832735","iNaturalist","© manimiranda some rights reserved","15:27:00Z","manimiranda","152768904","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3325479904","Alouatta seniculus (Linnaeus, 1766)",4.729544,-75.578747,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:00:08.240+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-07-04T09:19:15",214,"Risaralda",2018,1,16,"2018-01-16T21:23:00","2021-07-08T20:37:09.000+00:00","2021-09-08T00:00:08.240+00:00","https://www.inaturalist.org/observations/85591450","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Sarah Sells","85591450","sarah1271","2018/01/16 9:23 PM UTC","iNaturalist research-grade observations","Via La Suiza, Pereira, Risaralda, Colombia","Observations","3325479904","https://www.inaturalist.org/observations/85591450","566513","Sarah Sells","85591450","https://www.inaturalist.org/observations/85591450","iNaturalist","© Sarah Sells some rights reserved","21:23:00Z","Sarah Sells","188210777","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1897615006","Alouatta seniculus (Linnaeus, 1766)",4.265611,-76.328806,"cdround,osiic,colmano,inmano","e61f1cc7-d7cd-4884-a4b8-b41de46d101c","a2f1c6f5-88de-4fc5-891a-336259f32f4e","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T13:27:42.520+00:00","2021-03-09T11:03:02.181+00:00",53,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-02-02T00:00:00",NA,"Valle del Cauca",2018,2,2,"2018-02-02T00:00:00",NA,"2021-03-09T11:03:02.181+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","CVC | ECOFUTURO | CALIDRIS","CVC:ECOFUTURO:CALIDRIS:CONV127DE2017:431",NA,NA,"Muestreos en la cuenca del río Calamar",NA,NA,"1897615006","CVC:ECOFUTURO:CALIDRIS:CONV127DE2017:431",NA,"Marlyn Zuluaga",NA,NA,"Asociación para el Estudio y Conservación de las Aves Acuáticas en Colombia (CALIDRIS)",NA,"16:30:00","Marlyn Zuluaga",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,4,"SOUTH_AMERICA","Mono aullador rojo","Vereda Cedrales, finca El Vergel",NA,"CVC:ECOFUTURO:CALIDRIS:CONV127DE2017",NA,2079,NA,NA,NA,NA,"Bosque subandino","805007938-5","Trujillo","Dos Quebradas","es","Evento",NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,"Observación directa",NA,"10 horas del observador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","1898805319","Alouatta seniculus (Linnaeus, 1766)",7.911917,-76.737002,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:51:43.114+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2018-08-19T03:24:40",NA,"Antioquia",2018,2,3,"2018-02-03T12:06:00","2018-08-19T03:54:44.000+00:00","2021-09-07T23:51:43.114+00:00","https://www.inaturalist.org/observations/15667530","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","vireolanius","15667530","vireolanius","2018/02/03 12:06 PM PST","iNaturalist research-grade observations","Río Leon, Antioquia, CO","Observations","1898805319","https://www.inaturalist.org/observations/15667530","566513","vireolanius","15667530","https://www.inaturalist.org/observations/15667530","iNaturalist","© vireolanius some rights reserved","20:06:00Z","vireolanius","33701104","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
