"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","identifiedBy","identificationID","name","projectId","programmeAcronym","elevation","continent","organismQuantity","organismQuantityType","eventID","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","municipality","county","locality","language","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","samplingProtocol","eventTime","verbatimSRS","verbatimCoordinateSystem","preparations","lifeStage","elevationAccuracy","samplingEffort","otherCatalogNumbers","verbatimTaxonRank","parentEventID","previousIdentifications","occurrenceRemarks","individualCount","georeferencedBy","recordNumber","fieldNumber","taxonRemarks","verbatimElevation","institutionKey","collectionID","sex","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","collectionKey","locationRemarks","reproductiveCondition","eventRemarks","associatedReferences","originalNameUsage","acceptedNameUsage","disposition","identificationRemarks","georeferenceVerificationStatus","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","gadm","higherGeography","endDayOfYear","startDayOfYear","higherClassification","establishmentMeans","infraspecificEpithet","nomenclaturalCode","bibliographicCitation","accessRights","organismID","ownerInstitutionCode","waterBody","dynamicProperties","download"
"Aotus griseimembra","1316534570","Aotus griseimembra Elliot, 1912",7.182154,-73.758737,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.977+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2015-08-14T00:00:00",NA,"Santander",2015,8,14,"2015-08-14T00:00:00",NA,"2021-03-09T12:28:32.977+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:GALA:Aotus35",NA,NA,NA,NA,NA,"GALA","1316534570","STRYCON-ECOPETROL:GALA:Aotus35",NA,"Sebastián Mejía","Aotus35",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,110,"SOUTH_AMERICA",NA,NA,NA,"Vegetacion secundaria alta",NA,"830.064.657.-4","Vereda Nueva Tabla Roja","Barrancabermeja",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","10:45:00 / 12:30:00",NA,NA,NA,NA,22,"2 km caminando",NA,NA,NA,NA,NA,3,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534588","Aotus griseimembra Elliot, 1912",7.138065,-73.771143,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.977+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2015-08-16T00:00:00",NA,"Santander",2015,8,16,"2015-08-16T00:00:00",NA,"2021-03-09T12:28:32.977+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:GALA:Aotus37",NA,NA,NA,NA,NA,"GALA","1316534588","STRYCON-ECOPETROL:GALA:Aotus37",NA,"Sebastián Mejía","Aotus37",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,86,"SOUTH_AMERICA",NA,NA,NA,"Vegetacion secundaria alta",NA,"830.064.657.-4","Vereda el Porvenir","Barrancabermeja",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","10:00:00 / 11:10:00",NA,NA,NA,NA,11,"2 km caminando",NA,NA,NA,NA,NA,2,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534589","Aotus griseimembra Elliot, 1912",7.130225,-73.796551,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.977+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2015-08-15T00:00:00",NA,"Santander",2015,8,15,"2015-08-15T00:00:00",NA,"2021-03-09T12:28:32.977+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:GALA:Aotus36",NA,NA,NA,NA,NA,"GALA","1316534589","STRYCON-ECOPETROL:GALA:Aotus36",NA,"Sebastián Mejía","Aotus36",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,85.5,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Vereda Cienaga Brava","Barrancabermeja",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","12:00:00 / 13:20:00",NA,NA,NA,NA,14.5,"2 km caminando",NA,NA,NA,NA,NA,2,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1829121023","Aotus griseimembra Elliot, 1912",10.246111,-73.760278,"cdround,colmano,inmano","31da52cd-6114-439d-be0a-700bf52de8f3","190b47cb-54d5-4b87-9c1e-22b0483fe071","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T17:50:01.186+00:00","2021-03-09T11:28:12.935+00:00",128,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Cesar",2015,8,25,"2015-08-25T00:00:00",NA,"2021-03-09T11:28:12.935+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Patrimonio Natural Fondo para la Biodiversidad y Áreas Protegidas","PN:COL88611CUSES:7742",NA,NA,NA,NA,NA,NA,"1829121023","PN:COL88611CUSES:7742",NA,"Angélica M. Arias Ocampo","7742",NA,"Patrimonio Natural Fondo para la Biodiversidad y Áreas Protegidas",NA,NA,NA,"Aotus griseimembra Elliot, 1912"," COL88611",NA,896,NA,1,"Individuo",NA,NA,"1","900.064.749-7","Valledupar",NA,"Tierras Nuevas",NA,"Evento",NA,"Individuo",NA,"Observación ad hoc",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534480","Aotus griseimembra Elliot, 1912",6.716991,-74.13931,"colmano,inmafu","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.258+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Santander",2014,5,12,"2014-05-12T00:00:00",NA,"2021-03-09T12:28:33.258+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"NPC:NPC:NPC-Primates-CO-7",NA,NA,NA,NA,NA,"NPC","1316534480","NPC:NPC:NPC-Primates-CO-7",NA,"Sam Shanee","NPC-Primates-CO-7",NA,"NPC",NA,"Sam Shanee",NA,"Aotus griseimembra Elliot, 1912",NA,NA,114,"SOUTH_AMERICA",NA,NA,NA,"Parche",NA,"NPC","Cimitarra","Cimitarra","San Juan","en","Evento",NA,NA,NA,"ad libitum","11:49",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Sam Shanee",NA,NA,NA,NA,"0e2b2658-0918-46bd-a310-964ec808250b","NPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534511","Aotus griseimembra Elliot, 1912",6.625595,-73.932347,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.958+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-10-08T00:00:00",NA,"Santander",2014,10,8,"2014-10-08T00:00:00",NA,"2021-03-09T12:28:32.958+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:OLEUM:Aotus29",NA,NA,NA,NA,NA,"OLEUM","1316534511","STRYCON-ECOPETROL:OLEUM:Aotus29",NA,"Sebastián Mejía","Aotus29",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,135.5,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Vereda Campo Capote","Puerto Parra",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","10:00:00 / 11:35:00",NA,NA,NA,NA,8.5,"2 km caminando",NA,NA,NA,NA,NA,2,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534532","Aotus griseimembra Elliot, 1912",6.635148,-73.914873,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.960+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-10-07T00:00:00",NA,"Santander",2014,10,7,"2014-10-07T00:00:00",NA,"2021-03-09T12:28:32.960+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:OLEUM:Aotus28",NA,NA,NA,NA,NA,"OLEUM","1316534532","STRYCON-ECOPETROL:OLEUM:Aotus28",NA,"Sebastián Mejía","Aotus28",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,151.5,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Vereda Campo Capote","Puerto Parra",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","14:10:00 / 15:30:00",NA,NA,NA,NA,22.5,"2 km caminando",NA,NA,NA,NA,NA,4,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534558","Aotus griseimembra Elliot, 1912",6.627257,-73.92542,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.960+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-10-11T00:00:00",NA,"Santander",2014,10,11,"2014-10-11T00:00:00",NA,"2021-03-09T12:28:32.960+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:OLEUM:Aotus31",NA,NA,NA,NA,NA,"OLEUM","1316534558","STRYCON-ECOPETROL:OLEUM:Aotus31",NA,"Sebastián Mejía","Aotus31",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,129.5,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Vereda Campo Capote","Puerto Parra",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","09:20:00 / 10:10:00",NA,NA,NA,NA,14.5,"2 km caminando",NA,NA,NA,NA,NA,2,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534576","Aotus griseimembra Elliot, 1912",6.618179,-73.925396,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.960+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-10-11T00:00:00",NA,"Santander",2014,10,11,"2014-10-11T00:00:00",NA,"2021-03-09T12:28:32.960+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:OLEUM:Aotus30",NA,NA,NA,NA,NA,"OLEUM","1316534576","STRYCON-ECOPETROL:OLEUM:Aotus30",NA,"Sebastián Mejía","Aotus30",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,128,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Vereda Campo Capote","Puerto Parra",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación","07:30:00 / 09:15:00",NA,NA,NA,NA,12,"2 km caminando",NA,NA,NA,NA,NA,3,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1846726001","Aotus griseimembra Elliot, 1912",10.47629,-74.05893,"osiic,colmano,inmano","09d5405e-ca86-45f2-afa7-93cc707f54aa","2a7e3080-28a9-11dd-97cd-b8a03c50a862","804b8dd0-07ac-4a30-bf92-3c1d862faf5e","CO","DWC_ARCHIVE","2021-03-26T10:58:52.689+00:00","2021-03-30T09:36:00.342+00:00",64,"2a7e3080-28a9-11dd-97cd-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Magdalena",2014,10,23,"2014-10-23T00:00:00",NA,"2021-03-30T09:36:00.342+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"IAVH:GEFPALMA:COLOMBIA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_081:6882",NA,NA,NA,NA,"Hacienda El Golpe","FEDEPALMA","1846726001","IAVH:GEFPALMA:COLOMBIA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_081:6882",NA,"Ángela Álviz Iriarte","IAVH:GEFPALMA:COLOMBIA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_081:6882",NA,"FEDEPALMA",NA,NA,NA,"Aotus griseimembra Elliot, 1912",NA,NA,110,"SOUTH_AMERICA",NA,NA,NA,"Bosque seco",NA,NA,NA,"Zona Bananera","Hacienda El Golpe",NA,NA,NA,NA,NA,"Recorrido libre",NA,"WGS84",NA,NA,"Adult",NA,"18 horas/investigador",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"65-300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534536","Aotus griseimembra Elliot, 1912",5.465664,-74.546159,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:32.999+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-11-05T00:00:00",NA,"Cundinamarca",2014,11,5,"2014-11-05T00:00:00",NA,"2021-03-09T12:28:32.999+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"STRYCON-ECOPETROL:VMM32:Aotus32",NA,NA,NA,NA,NA,"VMM32","1316534536","STRYCON-ECOPETROL:VMM32:Aotus32",NA,"Sebastián Mejía | Diana Beltrán","Aotus32",NA,"STRYCON-ECOPETROL",NA,"\"\"\"Sebastián Mejía; Diana Beltrán\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,1105.5,"SOUTH_AMERICA",NA,NA,NA,"Bosque ripario",NA,"830.064.657.-4","Caserio Tati","Caparrapí",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación",NA,NA,NA,NA,NA,125.5,"2 km caminando",NA,NA,NA,NA,NA,NA,"\"\"\"Sebastián Mejía; Diana Beltrán\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1453049551","Aotus griseimembra Elliot, 1912",10.551411,-73.360177,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:42:32.591+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2014-12-12T16:37:36",31189,"Cesar",2014,12,9,"2014-12-09T00:00:00","2019-02-22T00:05:32.000+00:00","2021-09-07T23:42:32.591+00:00","https://www.inaturalist.org/observations/1127761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Alvaro Jaramillo","1127761","alvarojaramillo","Coordinate uncertainty increased to 31189m to protect threatened taxon","2014-12-09","iNaturalist research-grade observations","Cesar, CO","Observations","1453049551","http://www.inaturalist.org/observations/1127761","74067","Alvaro Jaramillo","1127761","http://www.inaturalist.org/observations/1127761","iNaturalist","© Alvaro Jaramillo some rights reserved","Alvaro Jaramillo","2031547","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roost hole, at least two were in there.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1571717845","Aotus griseimembra Elliot, 1912",4.850611,-74.808056,"cdround,ambinst,colmano","87c22676-55df-4e72-b2fa-6488700576d1","5a45153b-bdf9-44ae-b7a7-e3261896540b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-26T16:47:53.320+00:00","2021-03-30T11:43:35.683+00:00",163,"c4f66525-4d36-4c18-82ac-98e088f54db4","PRESERVED_SPECIMEN","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,505,"Tolima",2014,12,15,"2014-12-15T00:00:00",NA,"2021-03-30T11:43:35.683+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"UT:CZUT:CZUT-M1737",NA,NA,NA,NA,"Chorrillo",NA,"1571717845","UT:CZUT:CZUT-M1737",NA,"K Fonseca","CZUT-M1737",NA,"UT",NA,"K Fonseca",NA,"Aotus griseimembra Elliot, 1912",NA,NA,232,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,"Ambalema","Vereda Chorrillo",NA,"Objeto físico",NA,NA,NA,NA,NA,NA,NA,NA,"Juvenile",0,NA,NA,NA,NA,"Aotus griseimembra",NA,NA,"Ricardo Ortíz G.",NA,NA,NA,"248",NA,"RNC:156","FEMALE","2017-04-24","Escobar D, Jojoa LM, Díaz SR, Rudas E, Albarracín RD, Ramírez C, Gómez JY, López CR, Saavedra J, Ortiz R, (2016). Georreferenciación de localidades: Una guía de referencia para colecciones biológicas. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt – Instituto de Ciencias Naturales, Universidad Nacional de Colombia. Bogotá D.C., Colombia. 144 p","Nivel 1. Se valida la coordenada original. Incertidumbre por datum y precisión de las coordenadas","Instituto Geográfico Agustín Codazzi - IGAC. Base cartográfica oficial integrada. Plancha 226. Escala 1:100.000. Codificación de la división político administrativa de Colombia(Divipola) - DANE. NASA Land Processes Distributed Active Archive Center (LP DAAC). ASTER Global DEM. EOSDIS/Reverb ECHO. https://reverb.echo.nasa.gov. 2011. Red Nacional de Información RNI, veredas de Colombia, 2016. GeoNames geographical database, http://www.geonames.org/, 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
