"","replicate","BSMreplicate","nodeStart","nodeEnd","nodeEndLabel","ageStart","ageEnd","rangeAncestor","rangeStart","rangeEnd","transitionCladog","transitionCladogType","transitionAnag","transitionAnagType","transitionTime","nodeOfInterest","BGBeventTypeClado","BGBeventTypeAnag"
"1",1,1,130,1,"Mico_emiliae",0.39,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"2",1,1,130,2,"Mico_mauesi",0.39,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"3",1,1,129,3,"Mico_humeralifer",1.34,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"4",1,1,128,4,"Mico_argentatus",3.11,0,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","",""
"5",1,1,127,5,"Cebuella_pygmaea",4.6,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"6",1,1,134,6,"Callithrix_jacchus",0.74,0,"BCE","B","B","BCE -> B","subset_sympatry","–","–","–","","",""
"7",1,1,134,7,"Callithrix_penicillata",0.74,0,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","",""
"8",1,1,133,8,"Callithrix_kuhlii",1.32,0,"CE","E","E","CE -> E","subset_sympatry","–","–","–","","",""
"9",1,1,132,9,"Callithrix_geoffroyi",1.52,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"10",1,1,131,10,"Callithrix_aurita",3.24,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"11",1,1,125,11,"Callimico_goeldii",11.47,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"12",1,1,124,12,"Micodon_kyotensis",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"13",1,1,136,13,"Leontopithecus_chrysopygus",0.1,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"14",1,1,136,14,"Leontopithecus_rosalia",0.1,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"15",1,1,135,15,"Leontopithecus_chrysomelas",0.5,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"16",1,1,141,16,"Saguinus_bicolor",2.51,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"17",1,1,141,17,"Saguinus_martinsi",2.51,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"18",1,1,140,18,"Saguinus_midas",3.69,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"19",1,1,142,19,"Saguinus_geoffroyi",0.72,0,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"20",1,1,142,20,"Saguinus_oedipus",0.72,0,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"21",1,1,144,21,"Saguinus_labiatus",2.47,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"22",1,1,144,22,"Saguinus_mystax",2.47,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"23",1,1,143,23,"Saguinus_imperator",3.72,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"24",1,1,147,24,"Saguinus_nigricollis",2.25,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"25",1,1,147,25,"Saguinus_tripartitus",2.25,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"26",1,1,146,26,"Saguinus_melanoleucus",2.5,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"27",1,1,145,27,"Saguinus_fuscicollis",3.9,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"28",1,1,153,28,"Aotus_griseimembra",0.91,0,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"29",1,1,153,29,"Aotus_lemurinus",0.91,0,"AG","G","ADG","AG -> G","subset_sympatry","G -> ADG","dispersal","0.5","","","d"
"30",1,1,152,30,"Aotus_trivirgatus",1.95,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"31",1,1,151,31,"Aotus_vociferans",2.2,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"32",1,1,155,32,"Aotus_azarae",1.97,0,"A","A","ABD","A -> A","in_situ_speciation","A -> ABD","dispersal","1.81","","","d"
"33",1,1,155,33,"Aotus_nigriceps",1.97,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"34",1,1,154,34,"Aotus_nancymaae",4.24,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"35",1,1,149,35,"Aotus_dindensis",14.23,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"36",1,1,148,36,"Tremacebus_harringtoni",20.01,19.91,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"37",1,1,164,37,"Sapajus_apella",0.43,0,"ABD","AD","AD","ABD -> AD","allopatry","–","–","–","","",""
"38",1,1,164,38,"Sapajus_libidinosus",0.43,0,"ABD","B","B","ABD -> B","allopatry","–","–","–","","",""
"39",1,1,165,39,"Sapajus_robustus",1.59,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"40",1,1,165,40,"Sapajus_xanthosternos",1.59,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"41",1,1,167,41,"Cebus_albifrons",1.49,0,"AH","A","A","AH -> A","allopatry","–","–","–","","",""
"42",1,1,167,42,"Cebus_olivaceus",1.49,0,"AH","H","DH","AH -> H","allopatry","H -> DH","dispersal","1.25","","","d"
"43",1,1,166,43,"Cebus_capucinus",1.88,0,"AH","A","AFG","AH -> A","subset_sympatry","A -> AFG","dispersal","1.07","","","d"
"44",1,1,161,44,"Acrecebus_fraileyi",9.65,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"45",1,1,160,45,"Patasola_magdalenae",12.53,12.43,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"46",1,1,159,46,"Killikaike_blakei",16.51,16.41,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"47",1,1,172,47,"Saimiri_oerstedii",0.96,0,"ADF","F","F","ADF -> F","allopatry","–","–","–","","",""
"48",1,1,172,48,"Saimiri_sciureus",0.96,0,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"49",1,1,171,49,"Saimiri_ustus",1.51,0,"AF","A","A","AF -> A","subset_sympatry","–","–","–","","",""
"50",1,1,170,50,"Saimiri_boliviensis",2.39,0,"AF","A","A","AF -> A","subset_sympatry","–","–","–","","",""
"51",1,1,169,51,"Laventiana_annectens",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"52",1,1,168,52,"Neosaimiri_fieldsi",13.4,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"53",1,1,157,53,"Dolichocebus_gaimanensis",20.01,19.91,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"54",1,1,156,54,"Panamacebus_transitus",20.94,20.84,"GI","G","G","GI -> G","allopatry","–","–","–","","",""
"55",1,1,186,55,"Alouatta_macconnelli",0.04,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"56",1,1,186,56,"Alouatta_seniculus",0.04,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"57",1,1,185,57,"Alouatta_nigerrima",0.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"58",1,1,184,58,"Alouatta_sara",2.16,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"59",1,1,183,59,"Alouatta_caraya",3.18,0,"AE","E","BCE","AE -> E","allopatry","E -> BCE","dispersal","1.97","","","d"
"60",1,1,187,60,"Alouatta_belzebul",2.28,0,"CD","D","D","CD -> D","allopatry","–","–","–","","",""
"61",1,1,187,61,"Alouatta_guariba",2.28,0,"CD","C","CE","CD -> C","allopatry","C -> CE","dispersal","1.48","","","d"
"62",1,1,188,62,"Alouatta_palliata",3.32,0,"F","F","FG","F -> F","in_situ_speciation","F -> FG","dispersal","2.23","","","d"
"63",1,1,188,63,"Alouatta_pigra",3.32,0,"F","F","F","F -> F","in_situ_speciation","–","–","–","","",""
"64",1,1,180,64,"Cartelles_coimbrafilhoi",6.98,0.02,"BF","B","B","BF -> B","allopatry","–","–","–","","",""
"65",1,1,179,65,"Paralouatta_varonai",7.53,1.26,"BFJ","J","J","BFJ -> J","allopatry","–","–","–","","",""
"66",1,1,178,66,"Stirtonia_tatacoensis",12.51,12.41,"AJ","A","A","AJ -> A","allopatry","–","–","–","","",""
"67",1,1,177,67,"Stirtonia_victoriae",14.5,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"68",1,1,176,68,"Solimoea_acrensis",14.83,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"69",1,1,193,69,"Ateles_belzebuth",1.09,0,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"70",1,1,193,70,"Ateles_geoffroyi",1.09,0,"ADF","F","FG","ADF -> F","allopatry","F -> FG","dispersal","0.84","","","d"
"71",1,1,192,71,"Ateles_hybridus",2,0,"ADF","A","AH","ADF -> A","subset_sympatry","A -> AH","dispersal","1.78","","","d"
"72",1,1,191,72,"Ateles_fusciceps",2.61,0,"AFG","G","G","AFG -> G","allopatry","–","–","–","","",""
"73",1,1,194,73,"Ateles_chamek",1.48,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"74",1,1,194,74,"Ateles_paniscus",1.48,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"75",1,1,197,75,"Lagothrix_cana",0.52,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"76",1,1,197,76,"Lagothrix_lagotricha",0.52,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"77",1,1,196,77,"Caipora_bambuiorum",0.97,0.02,"AB","B","B","AB -> B","allopatry","–","–","–","","",""
"78",1,1,198,78,"Brachyteles_arachnoides",1.8,0,"BC","BC","C","BC -> BC","subset_sympatry","BC -> C","extinction","1.42","","","e"
"79",1,1,198,79,"Brachyteles_hypoxanthus",1.8,0,"BC","C","C","BC -> C","subset_sympatry","–","–","–","","",""
"80",1,1,174,80,"Mohanamico_hershkovitzi",18.49,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"81",1,1,173,81,"Chilecebus_carrascoensis",20.1,20,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"82",1,1,209,82,"Cacajao_hosomi",1.01,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"83",1,1,209,83,"Cacajao_melanocephalus",1.01,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"84",1,1,208,84,"Cacajao_calvus",3.28,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"85",1,1,210,85,"Chiropotes_chiropotes",2.58,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"86",1,1,210,86,"Chiropotes_utahicki",2.58,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"87",1,1,206,87,"Nuciruptor_rubricae",12.93,12.5,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"88",1,1,212,88,"Pithecia_irrorata",0.42,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"89",1,1,212,89,"Pithecia_monachus",0.42,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"90",1,1,211,90,"Pithecia_pithecia",3.27,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"91",1,1,204,91,"Cebupithecia_sarmientoi",16.22,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"92",1,1,203,92,"Mazzonicebus_almendrae",20.01,19.91,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"93",1,1,213,93,"Soriacebus_ameghinorum",17,16.9,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"94",1,1,213,94,"Proteropithecia_neuquenensis",17,15.7,"I","I","I","I -> I","in_situ_speciation","–","–","–","","",""
"95",1,1,201,95,"Insulacebus_toussentiana",23.69,0.01,"A","A","J","A -> A","in_situ_speciation","A -> J","dispersal_and_extinction","20.87","","","d"
"96",1,1,221,96,"Callicebus_brunneus",1.98,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"97",1,1,221,97,"Callicebus_hoffmannsi",1.98,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"98",1,1,220,98,"Callicebus_moloch",2.25,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"99",1,1,219,99,"Callicebus_cupreus",3.24,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"100",1,1,222,100,"Callicebus_caligatus",1.72,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"101",1,1,222,101,"Callicebus_donacophilus",1.72,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"102",1,1,224,102,"Callicebus_coimbrai",2.3,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"103",1,1,224,103,"Callicebus_personatus",2.3,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"104",1,1,223,104,"Callicebus_nigrifrons",5.19,0,"ACE","C","BC","ACE -> C","subset_sympatry","C -> BC","dispersal","3.11","","","d"
"105",1,1,226,105,"Callicebus_lugens",4.32,0,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","2.24","","","d"
"106",1,1,226,106,"Callicebus_torquatus",4.32,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"107",1,1,225,107,"Miocallicebus_villaviejai",12.5,12.4,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"108",1,1,215,108,"Carlocebus_carmenensis",17.01,16.91,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"109",1,1,214,109,"Homunculus_patagonicus",20.34,16.5,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"110",1,1,199,110,"Lagonimico_conclucatus",24.42,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"111",1,1,117,111,"Szalatavus_attricuspis",27.61,26.42,"AGI","A","A","AGI -> A","subset_sympatry","–","–","–","","",""
"112",1,1,227,112,"Canaanimico_amazonensis",27.38,26.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"113",1,1,227,113,"Branisella_boliviana",27.38,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"114",1,1,115,114,"Perupithecus_ucayaliensis",37.51,37.41,"AGI","A","A","AGI -> A","subset_sympatry","–","–","–","","",""
"115",1,1,115,116,"inNode116",37.51,31.45,"AGI","AGI","AGI","AGI -> AGI","subset_sympatry","–","–","–","","subset (s)",""
"116",1,1,116,117,"inNode117",31.45,27.61,"AGI","AGI","AGI","AGI -> AGI","subset_sympatry","–","–","–","","subset (s)",""
"117",1,1,117,118,"inNode118",27.61,25.97,"AGI","AGI","AGI","AGI -> AGI","subset_sympatry","–","–","–","","vicariance (v)",""
"118",1,1,118,119,"inNode119",25.97,23.02,"AGI","GI","GI","AGI -> GI","allopatry","–","–","–","","subset (s)",""
"119",1,1,119,120,"inNode120",23.02,21.06,"GI","GI","GI","GI -> GI","subset_sympatry","–","–","–","","subset (s)",""
"120",1,1,120,121,"inNode121",21.06,20.44,"GI","I","AI","GI -> I","subset_sympatry","I -> AI","dispersal","20.77","","subset (s)","d"
"121",1,1,121,122,"inNode122",20.44,16.21,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"122",1,1,122,123,"inNode123",16.21,14.89,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"123",1,1,123,124,"inNode124",14.89,12.51,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"124",1,1,124,125,"inNode125",12.51,11.47,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"125",1,1,125,126,"inNode126",11.47,5.14,"A","A","ACD","A -> A","in_situ_speciation","A -> ACD","dispersal","9.3","","vicariance (v)","d"
"126",1,1,126,127,"inNode127",5.14,4.6,"ACD","AD","AD","ACD -> AD","allopatry","–","–","–","","subset (s)",""
"127",1,1,127,128,"inNode128",4.6,3.11,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"128",1,1,128,129,"inNode129",3.11,1.34,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"129",1,1,129,130,"inNode130",1.34,0.39,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"130",1,1,126,131,"inNode131",5.14,3.24,"ACD","C","C","ACD -> C","allopatry","–","–","–","","sympatry (y)",""
"131",1,1,131,132,"inNode132",3.24,1.52,"C","C","C","C -> C","in_situ_speciation","–","–","–","","sympatry (y)",""
"132",1,1,132,133,"inNode133",1.52,1.32,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","1.33","","subset (s)","d"
"133",1,1,133,134,"inNode134",1.32,0.74,"CE","CE","BCE","CE -> CE","subset_sympatry","CE -> BCE","dispersal","1.22","","subset (s)","d"
"134",1,1,123,135,"inNode135",14.89,0.5,"A","A","CE","A -> A","in_situ_speciation","A -> CE","dispersal_and_extinction","11.77","","vicariance (v)","d"
"135",1,1,135,136,"inNode136",0.5,0.1,"CE","C","C","CE -> C","allopatry","–","–","–","","sympatry (y)",""
"136",1,1,122,137,"inNode137",16.21,8.94,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"137",1,1,137,138,"inNode138",8.94,7.43,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"138",1,1,138,139,"inNode139",7.43,5.64,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","6.49","","vicariance (v)","d"
"139",1,1,139,140,"inNode140",5.64,3.69,"AD","D","D","AD -> D","allopatry","–","–","–","","sympatry (y)",""
"140",1,1,140,141,"inNode141",3.69,2.51,"D","D","D","D -> D","in_situ_speciation","–","–","–","","sympatry (y)",""
"141",1,1,139,142,"inNode142",5.64,0.72,"AD","A","AG","AD -> A","allopatry","A -> AG","dispersal","4.71","","subset (s)","d"
"142",1,1,138,143,"inNode143",7.43,3.72,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"143",1,1,143,144,"inNode144",3.72,2.47,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"144",1,1,137,145,"inNode145",8.94,3.9,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"145",1,1,145,146,"inNode146",3.9,2.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"146",1,1,146,147,"inNode147",2.5,2.25,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"147",1,1,121,148,"inNode148",20.44,20.01,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"148",1,1,148,149,"inNode149",20.01,14.23,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"149",1,1,149,150,"inNode150",14.23,5.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"150",1,1,150,151,"inNode151",5.42,2.2,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"151",1,1,151,152,"inNode152",2.2,1.95,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"152",1,1,152,153,"inNode153",1.95,0.91,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","1.4","","subset (s)","d"
"153",1,1,150,154,"inNode154",5.42,4.24,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"154",1,1,154,155,"inNode155",4.24,1.97,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"155",1,1,120,156,"inNode156",21.06,20.94,"GI","GI","GI","GI -> GI","subset_sympatry","–","–","–","","vicariance (v)",""
"156",1,1,156,157,"inNode157",20.94,20.01,"GI","I","I","GI -> I","allopatry","–","–","–","","sympatry (y)",""
"157",1,1,157,158,"inNode158",20.01,18.01,"I","I","AI","I -> I","in_situ_speciation","I -> AI","dispersal","18.19","","subset (s)","d"
"158",1,1,158,159,"inNode159",18.01,16.51,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"159",1,1,159,160,"inNode160",16.51,12.53,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"160",1,1,160,161,"inNode161",12.53,9.65,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"161",1,1,161,162,"inNode162",9.65,6,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","7.03","","subset (s)","d"
"162",1,1,162,163,"inNode163",6,3.3,"AC","AC","ACE","AC -> AC","subset_sympatry","AC -> ACE","dispersal","5.73","","vicariance (v)","d"
"163",1,1,163,164,"inNode164",3.3,0.43,"ACE","A","ABD","ACE -> A","allopatry","A -> ABD","dispersal","1.48","","vicariance (v)","d"
"164",1,1,163,165,"inNode165",3.3,1.59,"ACE","CE","CE","ACE -> CE","allopatry","–","–","–","","vicariance (v)",""
"165",1,1,162,166,"inNode166",6,1.88,"AC","A","AH","AC -> A","subset_sympatry","A -> AH","dispersal","3.56","","subset (s)","d"
"166",1,1,166,167,"inNode167",1.88,1.49,"AH","AH","AH","AH -> AH","subset_sympatry","–","–","–","","vicariance (v)",""
"167",1,1,158,168,"inNode168",18.01,13.4,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"168",1,1,168,169,"inNode169",13.4,12.51,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"169",1,1,169,170,"inNode170",12.51,2.39,"A","A","AF","A -> A","in_situ_speciation","A -> AF","dispersal","8","","subset (s)","d"
"170",1,1,170,171,"inNode171",2.39,1.51,"AF","AF","AF","AF -> AF","subset_sympatry","–","–","–","","subset (s)",""
"171",1,1,171,172,"inNode172",1.51,0.96,"AF","AF","ADF","AF -> AF","subset_sympatry","AF -> ADF","dispersal","1.03","","vicariance (v)","d"
"172",1,1,119,173,"inNode173",23.02,20.1,"GI","I","AI","GI -> I","subset_sympatry","I -> AI","dispersal","22.63","","vicariance (v)","d"
"173",1,1,173,174,"inNode174",20.1,18.49,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"174",1,1,174,175,"inNode175",18.49,16.44,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"175",1,1,175,176,"inNode176",16.44,14.83,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"176",1,1,176,177,"inNode177",14.83,14.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"177",1,1,177,178,"inNode178",14.5,12.51,"A","A","AJ","A -> A","in_situ_speciation","A -> AJ","dispersal","12.81","","vicariance (v)","d"
"178",1,1,178,179,"inNode179",12.51,7.53,"AJ","J","BFJ","AJ -> J","allopatry","J -> BFJ","dispersal","10.6","","vicariance (v)","d"
"179",1,1,179,180,"inNode180",7.53,6.98,"BFJ","BF","BF","BFJ -> BF","allopatry","–","–","–","","vicariance (v)",""
"180",1,1,180,181,"inNode181",6.98,5.01,"BF","F","AF","BF -> F","allopatry","F -> AF","dispersal","6.82","","vicariance (v)","d"
"181",1,1,181,182,"inNode182",5.01,3.57,"AF","A","ACE","AF -> A","allopatry","A -> ACE","dispersal","4.26","","vicariance (v)","d"
"182",1,1,182,183,"inNode183",3.57,3.18,"ACE","AE","AE","ACE -> AE","allopatry","–","–","–","","vicariance (v)",""
"183",1,1,183,184,"inNode184",3.18,2.16,"AE","A","A","AE -> A","allopatry","–","–","–","","sympatry (y)",""
"184",1,1,184,185,"inNode185",2.16,0.85,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"185",1,1,185,186,"inNode186",0.85,0.04,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","0.46","","vicariance (v)","d"
"186",1,1,182,187,"inNode187",3.57,2.28,"ACE","C","CD","ACE -> C","allopatry","C -> CD","dispersal","2.63","","vicariance (v)","d"
"187",1,1,181,188,"inNode188",5.01,3.32,"AF","F","F","AF -> F","allopatry","–","–","–","","sympatry (y)",""
"188",1,1,175,189,"inNode189",16.44,9.14,"A","A","AB","A -> A","in_situ_speciation","A -> AB","dispersal","9.19","","subset (s)","d"
"189",1,1,189,190,"inNode190",9.14,4.07,"AB","A","AD","AB -> A","subset_sympatry","A -> AD","dispersal","5.17","","subset (s)","d"
"190",1,1,190,191,"inNode191",4.07,2.61,"AD","A","AFG","AD -> A","subset_sympatry","A -> AFG","dispersal","3.85","","vicariance (v)","d"
"191",1,1,191,192,"inNode192",2.61,2,"AFG","AF","ADF","AFG -> AF","allopatry","AF -> ADF","dispersal","2.56","","subset (s)","d"
"192",1,1,192,193,"inNode193",2,1.09,"ADF","ADF","ADF","ADF -> ADF","subset_sympatry","–","–","–","","vicariance (v)",""
"193",1,1,190,194,"inNode194",4.07,1.48,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"194",1,1,189,195,"inNode195",9.14,6.89,"AB","AB","ABC","AB -> AB","subset_sympatry","AB -> ABC","dispersal","7.08","","vicariance (v)","d"
"195",1,1,195,196,"inNode196",6.89,0.97,"ABC","A","AB","ABC -> A","allopatry","A -> AB","dispersal","6.02","","vicariance (v)","d"
"196",1,1,196,197,"inNode197",0.97,0.52,"AB","A","A","AB -> A","allopatry","–","–","–","","sympatry (y)",""
"197",1,1,195,198,"inNode198",6.89,1.8,"ABC","BC","BC","ABC -> BC","allopatry","–","–","–","","subset (s)",""
"198",1,1,118,199,"inNode199",25.97,24.42,"AGI","A","A","AGI -> A","allopatry","–","–","–","","sympatry (y)",""
"199",1,1,199,200,"inNode200",24.42,23.94,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"200",1,1,200,201,"inNode201",23.94,23.69,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"201",1,1,201,202,"inNode202",23.69,20.03,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","22.76","","subset (s)","d"
"202",1,1,202,203,"inNode203",20.03,20.01,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"203",1,1,203,204,"inNode204",20.01,16.22,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"204",1,1,204,205,"inNode205",16.22,15.49,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"205",1,1,205,206,"inNode206",15.49,12.93,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","15.25","","subset (s)","d"
"206",1,1,206,207,"inNode207",12.93,7.01,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"207",1,1,207,208,"inNode208",7.01,3.28,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"208",1,1,208,209,"inNode209",3.28,1.01,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"209",1,1,207,210,"inNode210",7.01,2.58,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","sympatry (y)",""
"210",1,1,205,211,"inNode211",15.49,3.27,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","14.5","","vicariance (v)","d"
"211",1,1,211,212,"inNode212",3.27,0.42,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"212",1,1,202,213,"inNode213",20.03,17,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","sympatry (y)",""
"213",1,1,200,214,"inNode214",23.94,20.34,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","20.96","","subset (s)","d"
"214",1,1,214,215,"inNode215",20.34,17.01,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
