"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","projectId","sex","lifeStage","elevation","elevationAccuracy","continent","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","locality","language","type","preparations","disposition","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","accessRights","collectionID","programmeAcronym","eventID","habitat","verbatimSRS","samplingEffort","municipality","verbatimCoordinateSystem","fieldNumber","verbatimElevation","identificationRemarks","individualCount","georeferencedBy","eventRemarks","datasetID","higherClassification","previousIdentifications","footprintWKT","parentEventID","locationAccordingTo","locationRemarks","fieldNotes","recordNumber","identifiedByIDs.type","identifiedByIDs.value","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","collectionKey","gadm","recordedByIDs.type","recordedByIDs.value","georeferenceRemarks","taxonRemarks","locationID","ownerInstitutionCode","georeferencedDate","higherGeographyID","institutionKey","dynamicProperties","identificationVerificationStatus","nomenclaturalCode","georeferenceProtocol","organismID","identificationQualifier","georeferenceSources","otherCatalogNumbers","originalNameUsage","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","typeStatus","typifiedName","http...unknown.org.rights","http...unknown.org.language","taxonConceptID","http...unknown.org.rightsHolder","associatedSequences","bibliographicCitation","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","parentNameUsage"
"13","665833076","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.627695,-75.988327,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.383+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,6,23,"1951-06-23T00:00:00",NA,"2021-03-30T10:22:18.383+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","ed1efb6b-f303-474f-9a66-09cb80328efa",NA,NA,NA,NA,NA,"Mammals","665833076","ed1efb6b-f303-474f-9a66-09cb80328efa",NA,"P. Hershkovitz","70674",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Acevedo","Rio Aguas Claras","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84772",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5223",NA,NA,"South America, Colombia, Huila, Acevedo, Neotropics: Rio Aguas Claras",NA,NA,"23","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2569899",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","665833077","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.627695,-75.988327,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.781+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,6,25,"1951-06-25T00:00:00",NA,"2021-03-30T10:22:12.781+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","408e2d34-53f2-4549-bbd0-556c3689ebc7",NA,NA,NA,NA,NA,"Mammals","665833077","408e2d34-53f2-4549-bbd0-556c3689ebc7",NA,"P. Hershkovitz","70675",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Acevedo","Rio Aguas Claras","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84773",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5228",NA,NA,"South America, Colombia, Huila, Acevedo, Neotropics: Rio Aguas Claras",NA,NA,"25","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2569900",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","665833078","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.627695,-75.988327,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:11.516+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,6,25,"1951-06-25T00:00:00",NA,"2021-03-30T10:22:11.516+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","096e9fc0-be16-41de-9862-e1a281af4424",NA,NA,NA,NA,NA,"Mammals","665833078","096e9fc0-be16-41de-9862-e1a281af4424",NA,"P. Hershkovitz","70676",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Acevedo","Rio Aguas Claras","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84774",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5229",NA,NA,"South America, Colombia, Huila, Acevedo, Neotropics: Rio Aguas Claras",NA,NA,"25","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2569901",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","665921495","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.627695,-75.988327,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.475+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,6,20,"1951-06-20T00:00:00",NA,"2021-03-30T10:22:13.475+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","85a423be-42a7-4915-899c-a3c0fb40a5cb",NA,NA,NA,NA,NA,"Mammals","665921495","85a423be-42a7-4915-899c-a3c0fb40a5cb",NA,"P. Hershkovitz","70672",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","Acevedo","Rio Aguas Claras","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"133568",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5210",NA,NA,"South America, Colombia, Huila, Acevedo, Neotropics: Rio Aguas Claras",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2569897",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","665833079","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.95,-76.483333,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.851+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,8,20,"1951-08-20T00:00:00",NA,"2021-03-30T10:22:12.851+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","7960120a-4d34-43b4-9823-5c9ce9a964ef",NA,NA,NA,NA,NA,"Mammals","665833079","7960120a-4d34-43b4-9823-5c9ce9a964ef",NA,"P. Hershkovitz","70677",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","San Antonio","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84775",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-5350",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: San Antonio",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2569902",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","665833080","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.95,-76.483333,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:18.118+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,8,20,"1951-08-20T00:00:00",NA,"2021-03-30T10:22:18.118+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","dc76b5e1-3166-43ad-932c-3198a303cc97",NA,NA,NA,NA,NA,"Mammals","665833080","dc76b5e1-3166-43ad-932c-3198a303cc97",NA,"P. Hershkovitz","70678",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","San Antonio","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84776",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-5351",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: San Antonio",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2569903",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","665833081","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.95,-76.483333,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:14.786+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,8,20,"1951-08-20T00:00:00",NA,"2021-03-30T10:22:14.786+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","dab2eae2-fc28-4075-b90c-536299f45167",NA,NA,NA,NA,NA,"Mammals","665833081","dab2eae2-fc28-4075-b90c-536299f45167",NA,"P. Hershkovitz","70679",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,2300,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","San Antonio","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84777",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-5352",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: San Antonio",NA,NA,"20","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2569904",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","665833082","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",1.880468,-76.263344,"cdround,gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.186+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Huila",1951,9,26,"1951-09-26T00:00:00",NA,"2021-03-30T10:22:15.186+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","b203584d-5f38-49f7-ae7a-dcc0cf79aaf0",NA,NA,NA,NA,NA,"Mammals","665833082","b203584d-5f38-49f7-ae7a-dcc0cf79aaf0",NA,"P. Hershkovitz","70680",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH","San Agustin","Rio Magdalena","en","PhysicalObject","skin,skull",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"84778",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,"degrees minutes seconds",NA,"PH-5514",NA,NA,"South America, Colombia, Huila, San Agustin, Neotropics: Rio Magdalena",NA,NA,"26","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"MaNIS georeferencing guidelines","2569905",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","665831989","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.887+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.887+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","4982e5f8-cc3c-4254-8d2e-ca29c6cff8c1",NA,NA,NA,NA,NA,"Mammals","665831989","4982e5f8-cc3c-4254-8d2e-ca29c6cff8c1",NA,"P. Hershkovitz","69606",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9555",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3963",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2568831",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","665831990","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.378+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.378+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","398a3ec8-cf8d-4187-ace0-ad7f0f541a1c",NA,NA,NA,NA,NA,"Mammals","665831990","398a3ec8-cf8d-4187-ace0-ad7f0f541a1c",NA,"P. Hershkovitz","69607",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"FEMALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9556",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3964",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2568832",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","665831991","Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",6.55,-75.3,"gass84,txmathi,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.871+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219591,1,44,359,798,3239574,2436667,5219591,5219591,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus lemurinus","Aotus","lemurinus","SPECIES","ACCEPTED","VU",NA,NA,"Antioquia",1950,2,22,"1950-02-22T00:00:00",NA,"2021-03-30T10:22:12.871+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","COL","none","none","Colombia","The Field Museum of Natural History","7f516058-7f86-4200-81e0-3c209fe0a708",NA,NA,NA,NA,NA,"Mammals","665831991","7f516058-7f86-4200-81e0-3c209fe0a708",NA,"P. Hershkovitz","69608",NA,"FMNH",NA,NA,NA,NA,"Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843",NA,NA,"MALE",NA,1200,NA,"SOUTH_AMERICA",NA,NA,NA,"FMNH",NA,"Bellavista, 4 km NE, above Rio Porce","en","PhysicalObject","skin,skull,skel",NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Mammals",NA,NA,NA,NA,NA,NA,NA,"9557",NA,NA,NA,NA,NA,"mammals-24-sep-2020","Animalia Chordata Mammalia Primates Aotidae",NA,NA,NA,NA,NA,NA,"PH-3965",NA,NA,"South America, Colombia, Antioquia, Neotropics: Bellavista, 4 km NE, above Rio Porce",NA,NA,"22","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,NA,NA,NA,NA,NA,"FMNH",NA,NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,"published","2568833",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
