"","replicate","BSMreplicate","nodeStart","nodeEnd","nodeEndLabel","ageStart","ageEnd","rangeAncestor","rangeStart","rangeEnd","transitionCladog","transitionCladogType","transitionAnag","transitionAnagType","transitionTime","nodeOfInterest","BGBeventTypeClado","BGBeventTypeAnag"
"782",1,4,179,180,"inNode180",6.38,5.5,"BFJ","F","BF","BFJ -> F","allopatry","F -> BF","dispersal","6.07","","vicariance (v)","d"
"783",1,4,180,181,"inNode181",5.5,4.77,"BF","B","BCD","BF -> B","allopatry","B -> BCD","dispersal","5.31","","vicariance (v)","d"
"784",1,4,181,182,"inNode182",4.77,4.35,"BCD","B","B","BCD -> B","allopatry","–","–","–","","sympatry (y)",""
"785",1,4,182,183,"inNode183",4.35,1.95,"B","B","ABD","B -> B","in_situ_speciation","B -> ABD","dispersal","3.25","","subset (s)","d"
"786",1,4,183,184,"inNode184",1.95,0.88,"ABD","ABD","ABD","ABD -> ABD","subset_sympatry","–","–","–","","subset (s)",""
"787",1,4,184,185,"inNode185",0.88,0.07,"ABD","ABD","AD","ABD -> ABD","subset_sympatry","ABD -> AD","extinction","0.82","","vicariance (v)","e"
"788",1,4,181,186,"inNode186",4.77,4.57,"BCD","CD","CD","BCD -> CD","allopatry","–","–","–","","vicariance (v)",""
"789",1,4,180,187,"inNode187",5.5,1.92,"BF","F","F","BF -> F","allopatry","–","–","–","","sympatry (y)",""
"790",1,4,179,188,"inNode188",6.38,1.25,"BFJ","BJ","BJ","BFJ -> BJ","allopatry","–","–","–","","vicariance (v)",""
"791",1,4,178,67,"Stirtonia_tatacoensis",15.15,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"792",1,4,177,68,"Stirtonia_victoriae",15.16,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"793",1,4,176,69,"Solimoea_acrensis",15.24,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"794",1,4,193,70,"Ateles_belzebuth",1.87,0,"ADG","AD","AD","ADG -> AD","allopatry","–","–","–","","",""
"795",1,4,193,71,"Ateles_geoffroyi",1.87,0,"ADG","G","FG","ADG -> G","allopatry","G -> FG","dispersal","1.15","","","d"
"796",1,4,192,72,"Ateles_hybridus",2.76,0,"ADG","A","AH","ADG -> A","subset_sympatry","A -> AH","dispersal","2.43","","","d"
"797",1,4,191,73,"Ateles_fusciceps",3.06,0,"ADG","G","G","ADG -> G","subset_sympatry","–","–","–","","",""
"798",1,4,194,74,"Ateles_chamek",1.02,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"799",1,4,194,75,"Ateles_paniscus",1.02,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"800",1,4,189,190,"inNode190",14.32,3.59,"AG","AG","ADG","AG -> AG","subset_sympatry","AG -> ADG","dispersal","9.84","","subset (s)","d"
"801",1,4,190,191,"inNode191",3.59,3.06,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"802",1,4,191,192,"inNode192",3.06,2.76,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"803",1,4,192,193,"inNode193",2.76,1.87,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","vicariance (v)",""
"804",1,4,190,194,"inNode194",3.59,1.02,"ADG","D","AD","ADG -> D","subset_sympatry","D -> AD","dispersal","1.3","","vicariance (v)","d"
"805",1,4,197,76,"Lagothrix_cana",0.62,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"806",1,4,197,77,"Lagothrix_lagotricha",0.62,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"807",1,4,196,78,"Caipora_bambuiorum",1.27,0.02,"AB","B","B","AB -> B","allopatry","–","–","–","","",""
"808",1,4,198,79,"Brachyteles_arachnoides",3.03,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"809",1,4,198,80,"Brachyteles_hypoxanthus",3.03,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"810",1,4,189,195,"inNode195",14.32,7.91,"AG","A","ABC","AG -> A","subset_sympatry","A -> ABC","dispersal","11.16","","vicariance (v)","d"
"811",1,4,195,196,"inNode196",7.91,1.27,"ABC","AB","AB","ABC -> AB","allopatry","–","–","–","","vicariance (v)",""
"812",1,4,196,197,"inNode197",1.27,0.62,"AB","A","A","AB -> A","allopatry","–","–","–","","sympatry (y)",""
"813",1,4,195,198,"inNode198",7.91,3.03,"ABC","C","C","ABC -> C","allopatry","–","–","–","","sympatry (y)",""
"814",1,4,174,81,"Mohanamico_hershkovitzi",22.84,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"815",1,4,199,82,"Canaanimico_amazonensis",26.99,26.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"816",1,4,199,83,"Szalatavus_attricuspis",26.99,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"817",1,4,211,84,"Callicebus_hoffmannsi",2.92,0,"AH","A","A","AH -> A","allopatry","–","–","–","","",""
"818",1,4,211,85,"Callicebus_moloch",2.92,0,"AH","H","D","AH -> H","allopatry","H -> D","dispersal_and_extinction","1.52","","","d"
"819",1,4,210,86,"Callicebus_brunneus",3.44,0,"AH","A","A","AH -> A","subset_sympatry","–","–","–","","",""
"820",1,4,209,87,"Callicebus_cupreus",4.07,0,"AH","A","A","AH -> A","subset_sympatry","–","–","–","","",""
"821",1,4,212,88,"Callicebus_caligatus",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"822",1,4,212,89,"Callicebus_donacophilus",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"823",1,4,207,208,"inNode208",10.66,5.65,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"824",1,4,208,209,"inNode209",5.65,4.07,"A","A","AH","A -> A","in_situ_speciation","A -> AH","dispersal","5.47","","subset (s)","d"
"825",1,4,209,210,"inNode210",4.07,3.44,"AH","AH","AH","AH -> AH","subset_sympatry","–","–","–","","subset (s)",""
"826",1,4,210,211,"inNode211",3.44,2.92,"AH","AH","AH","AH -> AH","subset_sympatry","–","–","–","","vicariance (v)",""
"827",1,4,208,212,"inNode212",5.65,2.17,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"828",1,4,214,90,"Callicebus_coimbrai",4.12,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"829",1,4,214,91,"Callicebus_personatus",4.12,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"830",1,4,213,92,"Callicebus_nigrifrons",6.29,0,"C","C","BC","C -> C","in_situ_speciation","C -> BC","dispersal","0.3","","","d"
"831",1,4,207,213,"inNode213",10.66,6.29,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
"832",1,4,213,214,"inNode214",6.29,4.12,"C","C","CE","C -> C","in_situ_speciation","C -> CE","dispersal","5.96","","vicariance (v)","d"
"833",1,4,215,93,"Callicebus_lugens",2.85,0,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","1.85","","","d"
"834",1,4,215,94,"Callicebus_torquatus",2.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"835",1,4,206,215,"inNode215",12.01,2.85,"AC","A","A","AC -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"836",1,4,205,95,"Miocallicebus_villaviejai",12.51,12.41,"AC","A","A","AC -> A","subset_sympatry","–","–","–","",NA,""
"837",1,4,204,96,"Carlocebus_carmenensis",17.01,16.91,"ACI","I","I","ACI -> I","allopatry","–","–","–","",NA,""
"838",1,4,203,97,"Homunculus_patagonicus",21.26,16.5,"ACI","I","I","ACI -> I","subset_sympatry","–","–","–","",NA,""
"839",1,4,222,98,"Cacajao_hosomi",0.83,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"840",1,4,222,99,"Cacajao_melanocephalus",0.83,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"841",1,4,221,100,"Cacajao_calvus",3.53,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"842",1,4,220,221,"inNode221",9.02,3.53,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"843",1,4,221,222,"inNode222",3.53,0.83,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"844",1,4,223,101,"Chiropotes_chiropotes",1.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"845",1,4,223,102,"Chiropotes_utahicki",1.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"846",1,4,220,223,"inNode223",9.02,1.95,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","sympatry (y)",""
"847",1,4,219,103,"Nuciruptor_rubricae",14.15,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"848",1,4,225,104,"Pithecia_irrorata",0.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"849",1,4,225,105,"Pithecia_monachus",0.85,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"850",1,4,224,106,"Pithecia_pithecia",4.99,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"851",1,4,218,224,"inNode224",17.56,4.99,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","5.18","","vicariance (v)","e"
"852",1,4,224,225,"inNode225",4.99,0.85,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"853",1,4,217,107,"Cebupithecia_sarmientoi",18.96,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"854",1,4,227,108,"Soriacebus_ameghinorum",17,16.9,"I","I","I","I -> I","in_situ_speciation","–","–","–","",NA,""
"855",1,4,227,109,"Proteropithecia_neuquenensis",17,15.7,"I","I","I","I -> I","in_situ_speciation","–","–","–","",NA,""
"856",1,4,226,110,"Mazzonicebus_almendrae",22.01,20,"I","I","I","I -> I","in_situ_speciation","–","–","–","",NA,""
"857",1,4,201,111,"Insulacebus_toussentiana",27.36,0.01,"AJ","J","J","AJ -> J","allopatry","–","–","–","",NA,""
"858",1,4,200,112,"Branisella_boliviana",32.94,26.42,"AJ","A","A","AJ -> A","subset_sympatry","–","–","–","",NA,""
"859",1,4,116,113,"Lagonimico_conclucatus",33.49,12.5,"AGJ","G","A","AGJ -> G","allopatry","G -> A","dispersal_and_extinction","25.31","",NA,"d"
"860",1,4,115,114,"Perupithecus_ucayaliensis",40.83,37.5,"AGJ","A","A","AGJ -> A","allopatry","–","–","–","",NA,""
"861",1,4,124,135,"inNode135",16.97,12.5,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","16.8","","vicariance (v)","d"
"862",1,4,123,138,"inNode138",18.21,10.4,"A","A","ADG","A -> A","in_situ_speciation","A -> ADG","dispersal","15.64","","subset (s)","d"
"863",1,4,159,160,"inNode160",16.51,12.51,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"864",1,4,160,161,"inNode161",12.51,10.29,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"865",1,4,169,170,"inNode170",13.41,12.51,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"866",1,4,204,205,"inNode205",17.01,12.51,"ACI","AC","AC","ACI -> AC","allopatry","–","–","–","","subset (s)",""
"867",1,4,205,206,"inNode206",12.51,12.01,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","subset (s)",""
"868",1,4,206,207,"inNode207",12.01,10.66,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","vicariance (v)",""
"869",1,4,219,220,"inNode220",14.15,9.02,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","14.13","","subset (s)","d"
"870",1,4,122,123,"inNode123",23.01,18.21,"ADI","A","A","ADI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"871",1,4,123,124,"inNode124",18.21,16.97,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"872",1,4,124,125,"inNode125",16.97,14.34,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"873",1,4,122,149,"inNode149",23.01,20.01,"ADI","ADI","ADI","ADI -> ADI","subset_sympatry","–","–","–","","vicariance (v)",""
"874",1,4,149,150,"inNode150",20.01,13.47,"ADI","AD","AD","ADI -> AD","allopatry","–","–","–","","subset (s)",""
"875",1,4,121,157,"inNode157",24.37,22.57,"AI","A","AI","AI -> A","subset_sympatry","A -> AI","dispersal","23.3","","subset (s)","d"
"876",1,4,157,158,"inNode158",22.57,21.35,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"877",1,4,158,159,"inNode159",21.35,16.51,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"878",1,4,157,168,"inNode168",22.57,22.29,"AI","A","AG","AI -> A","subset_sympatry","A -> AG","dispersal","22.33","","vicariance (v)","d"
"879",1,4,168,169,"inNode169",22.29,13.41,"AG","A","A","AG -> A","allopatry","–","–","–","","sympatry (y)",""
"880",1,4,119,174,"inNode174",27.03,22.84,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"881",1,4,174,175,"inNode175",22.84,17.93,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","20.07","","subset (s)","d"
"882",1,4,175,176,"inNode176",17.93,15.24,"AG","A","A","AG -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"883",1,4,176,177,"inNode177",15.24,15.16,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"884",1,4,177,178,"inNode178",15.16,15.15,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"885",1,4,175,189,"inNode189",17.93,14.32,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","subset (s)",""
"886",1,4,202,203,"inNode203",27.3,21.26,"A","A","ACI","A -> A","in_situ_speciation","A -> ACI","dispersal","25.72","","subset (s)","d"
"887",1,4,203,204,"inNode204",21.26,17.01,"ACI","ACI","ACI","ACI -> ACI","subset_sympatry","–","–","–","","vicariance (v)",""
"888",1,4,202,216,"inNode216",27.3,22.72,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","26.45","","vicariance (v)","d"
"889",1,4,216,217,"inNode217",22.72,18.96,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"890",1,4,217,218,"inNode218",18.96,17.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"891",1,4,218,219,"inNode219",17.56,14.15,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"892",1,4,216,226,"inNode226",22.72,22.01,"AI","I","I","AI -> I","allopatry","–","–","–","","sympatry (y)",""
"893",1,4,226,227,"inNode227",22.01,17,"I","I","I","I -> I","in_situ_speciation","–","–","–","","sympatry (y)",""
"894",1,4,117,118,"inNode118",33.18,31.21,"AJ","A","AI","AJ -> A","subset_sympatry","A -> AI","dispersal","31.39","","subset (s)","d"
"895",1,4,118,119,"inNode119",31.21,27.03,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"896",1,4,119,120,"inNode120",27.03,25.19,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"897",1,4,120,121,"inNode121",25.19,24.37,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"898",1,4,121,122,"inNode122",24.37,23.01,"AI","AI","ADI","AI -> AI","subset_sympatry","AI -> ADI","dispersal","23.69","","subset (s)","d"
"899",1,4,118,199,"inNode199",31.21,26.99,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"900",1,4,117,200,"inNode200",33.18,32.94,"AJ","AJ","AJ","AJ -> AJ","subset_sympatry","–","–","–","","subset (s)",""
"901",1,4,200,201,"inNode201",32.94,27.36,"AJ","AJ","AJ","AJ -> AJ","subset_sympatry","–","–","–","","vicariance (v)",""
"902",1,4,201,202,"inNode202",27.36,27.3,"AJ","A","A","AJ -> A","allopatry","–","–","–","","sympatry (y)",""
"903",1,4,115,116,"inNode116",40.83,33.49,"AGJ","GJ","AGJ","AGJ -> GJ","allopatry","GJ -> AGJ","dispersal","40.6","","vicariance (v)","d"
"904",1,4,116,117,"inNode117",33.49,33.18,"AGJ","AJ","AJ","AGJ -> AJ","allopatry","–","–","–","","subset (s)",""
"905",1,5,130,1,"Mico_emiliae",0.63,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"906",1,5,130,2,"Mico_mauesi",0.63,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"907",1,5,129,3,"Mico_humeralifer",0.81,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"908",1,5,128,4,"Mico_argentatus",2.34,0,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","",""
"909",1,5,127,5,"Cebuella_pygmaea",6.02,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"910",1,5,134,6,"Callithrix_jacchus",0.85,0,"BCE","B","B","BCE -> B","subset_sympatry","–","–","–","","",""
"911",1,5,134,7,"Callithrix_penicillata",0.85,0,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","",""
"912",1,5,133,8,"Callithrix_kuhlii",1.92,0,"BCE","E","E","BCE -> E","subset_sympatry","–","–","–","","",""
"913",1,5,132,9,"Callithrix_geoffroyi",2.15,0,"BCE","C","C","BCE -> C","subset_sympatry","–","–","–","","",""
"914",1,5,131,10,"Callithrix_aurita",6.1,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"915",1,5,125,126,"inNode126",14.34,7.56,"A","A","ACD","A -> A","in_situ_speciation","A -> ACD","dispersal","14.08","","vicariance (v)","d"
"916",1,5,126,127,"inNode127",7.56,6.02,"ACD","AD","AD","ACD -> AD","allopatry","–","–","–","","subset (s)",""
"917",1,5,127,128,"inNode128",6.02,2.34,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"918",1,5,128,129,"inNode129",2.34,0.81,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"919",1,5,129,130,"inNode130",0.81,0.63,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"920",1,5,126,131,"inNode131",7.56,6.1,"ACD","C","C","ACD -> C","allopatry","–","–","–","","sympatry (y)",""
"921",1,5,131,132,"inNode132",6.1,2.15,"C","C","BCE","C -> C","in_situ_speciation","C -> BCE","dispersal","4.15","","subset (s)","d"
"922",1,5,132,133,"inNode133",2.15,1.92,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","subset (s)",""
"923",1,5,133,134,"inNode134",1.92,0.85,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","subset (s)",""
"924",1,5,125,11,"Callimico_goeldii",14.34,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"925",1,5,137,12,"Leontopithecus_chrysopygus",0.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"926",1,5,137,13,"Leontopithecus_rosalia",0.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"927",1,5,136,14,"Leontopithecus_chrysomelas",0.67,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"928",1,5,135,136,"inNode136",12.5,0.67,"AE","E","CE","AE -> E","allopatry","E -> CE","dispersal","10.93","","vicariance (v)","d"
"929",1,5,136,137,"inNode137",0.67,0.14,"CE","C","C","CE -> C","allopatry","–","–","–","","sympatry (y)",""
"930",1,5,135,15,"Micodon_kyotensis",12.5,12.4,"AE","A","A","AE -> A","allopatry","–","–","–","",NA,""
"931",1,5,142,16,"Saguinus_bicolor",3.13,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"932",1,5,142,17,"Saguinus_martinsi",3.13,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"933",1,5,141,18,"Saguinus_midas",4.95,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"934",1,5,143,19,"Saguinus_geoffroyi",0.75,0,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"935",1,5,143,20,"Saguinus_oedipus",0.75,0,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"936",1,5,145,21,"Saguinus_labiatus",1.92,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"937",1,5,145,22,"Saguinus_mystax",1.92,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"938",1,5,144,23,"Saguinus_imperator",4.37,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"939",1,5,138,139,"inNode139",10.4,8.15,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"940",1,5,139,140,"inNode140",8.15,7,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"941",1,5,140,141,"inNode141",7,4.95,"AD","D","D","AD -> D","allopatry","–","–","–","","sympatry (y)",""
"942",1,5,141,142,"inNode142",4.95,3.13,"D","D","D","D -> D","in_situ_speciation","–","–","–","","sympatry (y)",""
"943",1,5,140,143,"inNode143",7,0.75,"AD","A","AG","AD -> A","allopatry","A -> AG","dispersal","2.84","","subset (s)","d"
"944",1,5,139,144,"inNode144",8.15,4.37,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"945",1,5,144,145,"inNode145",4.37,1.92,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"946",1,5,148,24,"Saguinus_nigricollis",2.91,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"947",1,5,148,25,"Saguinus_melanoleucus",2.91,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"948",1,5,147,26,"Saguinus_tripartitus",3.64,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"949",1,5,146,27,"Saguinus_fuscicollis",4.9,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"950",1,5,138,146,"inNode146",10.4,4.9,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"951",1,5,146,147,"inNode147",4.9,3.64,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"952",1,5,147,148,"inNode148",3.64,2.91,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"953",1,5,154,28,"Aotus_griseimembra",1.12,0,"ADG","G","AG","ADG -> G","subset_sympatry","G -> AG","dispersal","0.89","","","d"
"954",1,5,154,29,"Aotus_lemurinus",1.12,0,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","",""
"955",1,5,153,30,"Aotus_vociferans",3.09,0,"ADG","A","A","ADG -> A","subset_sympatry","–","–","–","","",""
"956",1,5,152,31,"Aotus_trivirgatus",3.46,0,"ADG","A","A","ADG -> A","subset_sympatry","–","–","–","","",""
"957",1,5,156,32,"Aotus_azarae",2.25,0,"A","A","ABD","A -> A","in_situ_speciation","A -> ABD","dispersal","2.16","","","d"
"958",1,5,156,33,"Aotus_nigriceps",2.25,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"959",1,5,155,34,"Aotus_nancymaae",4.79,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"960",1,5,150,151,"inNode151",13.47,5.58,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"961",1,5,151,152,"inNode152",5.58,3.46,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"962",1,5,152,153,"inNode153",3.46,3.09,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"963",1,5,153,154,"inNode154",3.09,1.12,"ADG","ADG","ADG","ADG -> ADG","subset_sympatry","–","–","–","","subset (s)",""
"964",1,5,151,155,"inNode155",5.58,4.79,"ADG","A","A","ADG -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"965",1,5,155,156,"inNode156",4.79,2.25,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"966",1,5,150,35,"Aotus_dindensis",13.47,12.5,"ADG","A","A","ADG -> A","subset_sympatry","–","–","–","",NA,""
"967",1,5,149,36,"Tremacebus_harringtoni",20.01,19.91,"AGI","I","I","AGI -> I","allopatry","–","–","–","",NA,""
"968",1,5,164,37,"Sapajus_apella",0.6,0,"ABD","AD","AD","ABD -> AD","allopatry","–","–","–","","",""
"969",1,5,164,38,"Sapajus_libidinosus",0.6,0,"ABD","B","B","ABD -> B","allopatry","–","–","–","","",""
"970",1,5,165,39,"Sapajus_robustus",2.87,0,"CE","CE","C","CE -> CE","subset_sympatry","CE -> C","extinction","0.77","","","e"
"971",1,5,165,40,"Sapajus_xanthosternos",2.87,0,"CE","E","E","CE -> E","subset_sympatry","–","–","–","","",""
"972",1,5,167,41,"Cebus_albifrons",2.67,0,"AH","A","A","AH -> A","allopatry","–","–","–","","",""
"973",1,5,167,42,"Cebus_olivaceus",2.67,0,"AH","H","DH","AH -> H","allopatry","H -> DH","dispersal","0.46","","","d"
"974",1,5,166,43,"Cebus_capucinus",3.75,0,"AH","A","AFG","AH -> A","subset_sympatry","A -> AFG","dispersal","1.59","","","d"
"975",1,5,161,162,"inNode162",10.29,7.09,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"976",1,5,162,163,"inNode163",7.09,4.06,"A","A","ABC","A -> A","in_situ_speciation","A -> ABC","dispersal","6.91","","vicariance (v)","d"
"977",1,5,163,164,"inNode164",4.06,0.6,"ABC","AB","ABD","ABC -> AB","allopatry","AB -> ABD","dispersal","0.64","","vicariance (v)","d"
"978",1,5,163,165,"inNode165",4.06,2.87,"ABC","C","CE","ABC -> C","allopatry","C -> CE","dispersal","3.22","","subset (s)","d"
"979",1,5,162,166,"inNode166",7.09,3.75,"A","A","AH","A -> A","in_situ_speciation","A -> AH","dispersal","5.36","","subset (s)","d"
"980",1,5,166,167,"inNode167",3.75,2.67,"AH","AH","AH","AH -> AH","subset_sympatry","–","–","–","","vicariance (v)",""
"981",1,5,161,44,"Acrecebus_fraileyi",10.29,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"982",1,5,160,45,"Patasola_magdalenae",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","",NA,""
"983",1,5,159,46,"Killikaike_blakei",16.51,16.41,"AI","I","I","AI -> I","allopatry","–","–","–","",NA,""
"984",1,5,158,47,"Dolichocebus_gaimanensis",21.35,20,"I","I","I","I -> I","in_situ_speciation","–","–","–","",NA,""
"985",1,5,173,48,"Saimiri_oerstedii",1.05,0,"ADF","F","F","ADF -> F","allopatry","–","–","–","","",""
"986",1,5,173,49,"Saimiri_sciureus",1.05,0,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"987",1,5,172,50,"Saimiri_ustus",1.89,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"988",1,5,171,51,"Saimiri_boliviensis",2.55,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"989",1,5,170,171,"inNode171",12.51,2.55,"ADE","ADE","AD","ADE -> ADE","subset_sympatry","ADE -> AD","extinction","4.85","","subset (s)","e"
"990",1,5,171,172,"inNode172",2.55,1.89,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","subset (s)",""
"991",1,5,172,173,"inNode173",1.89,1.05,"AD","AD","ADF","AD -> AD","subset_sympatry","AD -> ADF","dispersal","1.63","","vicariance (v)","d"
