"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","coordinateUncertaintyInMeters","lifeStage","occurrenceRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","gadm","individualCount","continent","vernacularName","locality","higherClassification","samplingProtocol","infraspecificEpithet","sex","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","municipality","eventRemarks","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","identificationRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","verbatimCoordinateSystem","locationID","datasetID","waterBody","download"
"Cebus capucinus","3039264159","Cebus capucinus (Linnaeus, 1758)",9.110201,-83.644023,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:15.354+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-02-01T00:42:14","Puntarenas",2021,1,30,"2021-01-30T10:00:50","2021-03-28T11:21:59.000+00:00","2021-09-07T23:33:15.354+00:00","https://www.inaturalist.org/observations/68893074","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","pantheracostarica","68893074","pantheracostarica","Sat Jan 30 2021 10:00:50 GMT-0600 (CST)","iNaturalist research-grade observations","Osa, Puntarenas, CR","Observations","3039264159","https://www.inaturalist.org/observations/68893074","43432","pantheracostarica","68893074","https://www.inaturalist.org/observations/68893074","iNaturalist","© pantheracostarica some rights reserved","10:00:50Z","pantheracostarica","152920568","Cebus capucinus (Linnaeus, 1758)",682,NA,"Puente sobre el Río Tortuga, Ojochal de Osa Reporte por Olman González",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039268010","Cebus capucinus (Linnaeus, 1758)",10.3127,-85.193291,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:42.248+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-31T02:51:42","Guanacaste",2021,1,29,"2021-01-29T00:00:00","2021-02-12T20:30:59.000+00:00","2021-09-08T00:20:42.248+00:00","https://www.inaturalist.org/observations/68840006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","María del Rocío Fernández Rojas","68840006","rociofernandezrojas","2021-01-29","iNaturalist research-grade observations","Unnamed Road, Provincia de Guanacaste, Costa Rica","Observations","3039268010","https://www.inaturalist.org/observations/68840006","43432","María del Rocío Fernández Rojas","68840006","https://www.inaturalist.org/observations/68840006","iNaturalist","© María del Rocío Fernández Rojas some rights reserved",NA,"María del Rocío Fernández Rojas","152787248","Cebus capucinus (Linnaeus, 1758)",NA,NA,"5 hembras y 1 macho. El macho tiene una mancha blanca en la cola. Reporte Olman Rodriguez, La Lylliana. Taboga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039299047","Cebus capucinus (Linnaeus, 1758)",9.982074,-85.648942,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:45:18.299+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-31T03:48:53","Guanacaste",2021,1,30,"2021-01-30T18:00:00","2021-01-31T09:36:45.000+00:00","2021-09-07T23:45:18.299+00:00","https://www.inaturalist.org/observations/68843134","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","zamiramatarrita","68843134","zamiramatarrita","Sat Jan 30 2021 18:00:00 GMT-0600 (CST)","iNaturalist research-grade observations","Nosara, Nicoya, Guanacaste, CR","Observations","3039299047","https://www.inaturalist.org/observations/68843134","43432","zamiramatarrita","68843134","https://www.inaturalist.org/observations/68843134","iNaturalist","© zamiramatarrita some rights reserved","18:00:00Z","zamiramatarrita","152794511","Cebus capucinus (Linnaeus, 1758)",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039314018","Cebus capucinus (Linnaeus, 1758)",9.792496,-84.924561,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:28.639+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-31T14:42:21","Puntarenas",2021,1,14,"2021-01-14T00:29:00","2021-02-02T01:02:12.000+00:00","2021-09-07T23:33:28.639+00:00","https://www.inaturalist.org/observations/68861177","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikolrg","68861177","nikolrg","2021-01-14 12:29:00 AM CST","iNaturalist research-grade observations","Paquera, Provincia de Puntarenas, Costa Rica","Observations","3039314018","https://www.inaturalist.org/observations/68861177","43432","nikolrg","68861177","https://www.inaturalist.org/observations/68861177","iNaturalist","© nikolrg some rights reserved","00:29:00Z","nikolrg","152842831","Cebus capucinus (Linnaeus, 1758)",796,NA,"Tropa de 22 individuos, una hembra con cría, y 6 juveniles..muy atrevidos porque se metieron al auto y se llevaron unas cosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039370046","Cebus capucinus (Linnaeus, 1758)",9.987882,-85.655995,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:22.836+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-31T14:55:30","Guanacaste",2021,1,30,"2021-01-30T14:52:00","2021-01-31T14:59:22.000+00:00","2021-09-07T23:33:22.836+00:00","https://www.inaturalist.org/observations/68861619","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68861619","nikkisparkle","2021/01/30 2:52 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039370046","https://www.inaturalist.org/observations/68861619","43432","nikkisparkle","68861619","https://www.inaturalist.org/observations/68861619","iNaturalist","© nikkisparkle some rights reserved","14:52:00Z","nikkisparkle","152844412","Cebus capucinus (Linnaeus, 1758)",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039372891","Cebus capucinus (Linnaeus, 1758)",9.988133,-85.654037,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:51:37.787+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-29T16:18:48","Guanacaste",2021,1,20,"2021-01-20T16:08:00","2021-01-29T16:41:58.000+00:00","2021-09-07T23:51:37.787+00:00","https://www.inaturalist.org/observations/68764228","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68764228","nikkisparkle","2021/01/20 4:08 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039372891","https://www.inaturalist.org/observations/68764228","43432","nikkisparkle","68764228","https://www.inaturalist.org/observations/68764228","iNaturalist","© nikkisparkle some rights reserved","16:08:00Z","nikkisparkle","152577754","Cebus capucinus (Linnaeus, 1758)",2,NA,"una gran tropa viaja a este lugar casi a diario entre las 4:00 p. m. y las 5:00 p. m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039374909","Cebus capucinus (Linnaeus, 1758)",9.988125,-85.65404,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:21.571+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-29T16:18:48","Guanacaste",2021,1,26,"2021-01-26T16:08:00","2021-01-29T16:42:00.000+00:00","2021-09-07T23:33:21.571+00:00","https://www.inaturalist.org/observations/68764229","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68764229","nikkisparkle","2021/01/26 4:08 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039374909","https://www.inaturalist.org/observations/68764229","43432","nikkisparkle","68764229","https://www.inaturalist.org/observations/68764229","iNaturalist","© nikkisparkle some rights reserved","16:08:00Z","nikkisparkle","152577755","Cebus capucinus (Linnaeus, 1758)",1,NA,"una gran tropa viaja a este lugar casi a diario entre las 4:00 p. m. y las 5:00 p. m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039375104","Cebus capucinus (Linnaeus, 1758)",10.358751,-85.358005,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:15.583+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-31T17:55:41","Guanacaste",2021,1,31,"2021-01-31T11:55:35","2021-01-31T18:04:36.000+00:00","2021-09-07T23:33:15.583+00:00","https://www.inaturalist.org/observations/68870258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","prisca06","68870258","prisca06","Sun Jan 31 2021 11:55:35 GMT-0600 (CST)","iNaturalist research-grade observations","Parque Nacional Palo Verde, Bagaces, Guanacaste, CR","Observations","3039375104","https://www.inaturalist.org/observations/68870258","43432","prisca06","68870258","https://www.inaturalist.org/observations/68870258","iNaturalist","© prisca06 some rights reserved","11:55:35Z","prisca06","152866898","Cebus capucinus (Linnaeus, 1758)",6375,NA,"15 adultos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039385890","Cebus capucinus (Linnaeus, 1758)",9.988152,-85.654041,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:40.754+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-29T16:18:49","Guanacaste",2021,1,27,"2021-01-27T16:08:00","2021-01-29T16:41:38.000+00:00","2021-09-08T00:03:40.754+00:00","https://www.inaturalist.org/observations/68764231","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68764231","nikkisparkle","2021/01/27 4:08 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039385890","https://www.inaturalist.org/observations/68764231","43432","nikkisparkle","68764231","https://www.inaturalist.org/observations/68764231","iNaturalist","© nikkisparkle some rights reserved","16:08:00Z","nikkisparkle","152577757","Cebus capucinus (Linnaeus, 1758)",1,NA,"una gran tropa viaja a este lugar casi a diario entre las 4:00 p. m. y las 5:00 p. m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039386877","Cebus capucinus (Linnaeus, 1758)",9.988143,-85.654051,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:12.306+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-29T16:18:47","Guanacaste",2021,1,19,"2021-01-19T17:00:00","2021-01-29T16:41:56.000+00:00","2021-09-07T23:33:12.306+00:00","https://www.inaturalist.org/observations/68764226","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68764226","nikkisparkle","2021/01/19 5:00 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039386877","https://www.inaturalist.org/observations/68764226","43432","nikkisparkle","68764226","https://www.inaturalist.org/observations/68764226","iNaturalist","© nikkisparkle some rights reserved","17:00:00Z","nikkisparkle","152577752","Cebus capucinus (Linnaeus, 1758)",NA,NA,"una gran tropa viaja a este lugar casi a diario entre las 4:00 p. m. y las 5:00 p. m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039399209","Cebus capucinus (Linnaeus, 1758)",10.021036,-84.296192,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:53:39.236+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-02-01T20:13:20","Alajuela",2021,1,31,"2021-01-31T13:20:00","2021-02-01T20:14:48.000+00:00","2021-09-07T23:53:39.236+00:00","https://www.inaturalist.org/observations/68929465","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","fransl78","68929465","fransl78","Sun Jan 31 2021 13:20:00 GMT-0600 (CST)","iNaturalist research-grade observations","Grecia, Alajuela, CR","Observations","3039399209","https://www.inaturalist.org/observations/68929465","43432","fransl78","68929465","https://www.inaturalist.org/observations/68929465","iNaturalist","© fransl78 some rights reserved","13:20:00Z","fransl78","153029081","Cebus capucinus (Linnaeus, 1758)",100,NA,"Una tropa de aproximadamente trece primates Cariblancos no se tiene el dato de cuántos machos y hembras y juveniles en las imágenes adjuntas se ve el recorrido que se presume realiza la misma tropa en Grecia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039403864","Cebus capucinus (Linnaeus, 1758)",9.988126,-85.654035,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:06:30.183+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-01-29T16:18:48","Guanacaste",2021,1,26,"2021-01-26T17:00:00","2021-01-29T16:42:03.000+00:00","2021-09-08T00:06:30.183+00:00","https://www.inaturalist.org/observations/68764230","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","nikkisparkle","68764230","nikkisparkle","2021/01/26 5:00 PM UTC","iNaturalist research-grade observations","Guanacaste Province, Nosara, Costa Rica","Observations","3039403864","https://www.inaturalist.org/observations/68764230","43432","nikkisparkle","68764230","https://www.inaturalist.org/observations/68764230","iNaturalist","© nikkisparkle some rights reserved","17:00:00Z","nikkisparkle","152577756","Cebus capucinus (Linnaeus, 1758)",1,NA,"una gran tropa viaja a este lugar casi a diario entre las 4:00 p. m. y las 5:00 p. m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3109016430","Cebus capucinus (Linnaeus, 1758)",8.530359,-83.309154,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:07:41.777+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-02-04T14:22:36","Puntarenas",2021,1,14,"2021-01-14T07:48:51","2021-04-30T18:14:37.000+00:00","2021-09-08T00:07:41.777+00:00","https://www.inaturalist.org/observations/68089352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Marina","68089352","marinachaves","2021-01-14 7:48:51 AM CST","iNaturalist research-grade observations","Provincia de Puntarenas, Puerto Jiménez, Costa Rica","Observations","3109016430","https://www.inaturalist.org/observations/68089352","43432","Marina","68089352","https://www.inaturalist.org/observations/68089352","iNaturalist","© Marina some rights reserved","07:48:51Z","EcoVida Costa Rica","153387429","Cebus capucinus (Linnaeus, 1758)",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3321090010","Cebus capucinus (Linnaeus, 1758)",10.309235,-84.812111,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:10.030+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-06-27T18:57:46","Puntarenas",2021,1,14,"2021-01-14T14:12:59","2021-06-27T20:01:03.000+00:00","2021-09-08T00:03:10.030+00:00","https://www.inaturalist.org/observations/84743777","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","pandashop","84743777","pandashop","Thu Jan 14 2021 14:12:59 GMT -0600 (CST)","iNaturalist research-grade observations","Monteverde","Observations","3321090010","https://www.inaturalist.org/observations/84743777","43432","pandashop","84743777","https://www.inaturalist.org/observations/84743777","iNaturalist","© pandashop some rights reserved","20:12:59Z","pandashop","186526830","Cebus capucinus (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus capucinus","3039434714","Cebus capucinus (Linnaeus, 1758)",8.975451,-83.462498,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:49:25.942+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436637,1,44,359,798,9621,2436635,2436637,2436637,"Cebus capucinus (Linnaeus, 1758)","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus capucinus","Cebus","capucinus","SPECIES","ACCEPTED","VU","2021-02-07T16:27:35","Puntarenas",2021,2,7,"2021-02-07T09:19:34","2021-08-21T12:15:45.000+00:00","2021-09-07T23:49:25.942+00:00","https://www.inaturalist.org/observations/69207410","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CR","none","none","Costa Rica","Kim Figueroa","69207410","kimfgr","2021-02-07 9:19:34 AM CST","iNaturalist research-grade observations","Provincia de Puntarenas, Costa Rica","Observations","3039434714","https://www.inaturalist.org/observations/69207410","43432","Kim Figueroa","69207410","https://www.inaturalist.org/observations/69207410","iNaturalist","© Kim Figueroa some rights reserved","15:19:34Z","Kim Figueroa","153814544","Cebus capucinus (Linnaeus, 1758)",26,NA,"Un Total de 27 individuos entre ellos juveniles. Buscando alimento algunos andaban en los árboles y otros caminado en el mantillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
