"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms","download"
"Cebus olivaceus","1211791336","Cebus olivaceus Schomburgk, 1848",3.383333,-57.6,"cdround,gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:31.447+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,3.31,"East Berbice-Corentyne",1964,11,8,"1964-11-08T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:31.447+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:34284",NA,"19641108","Mammalogy","New River, Upper Amuku Tributary","Mammals","1211791336","URI:catalog:ROM:Mammals:34284",NA,"Brock, SE","34284",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"New River, Upper Amuku Tributary",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; East Berbice-Corentyne",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","FN06766",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20041129","Bradley G. Millen (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17D (SERIES E491), 1954; SE; 1:500,000; 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211791341","Cebus olivaceus Schomburgk, 1848",3.383333,-57.6,"cdround,gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:31.455+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,3.31,"East Berbice-Corentyne",1964,11,8,"1964-11-08T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:31.455+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:34285",NA,"19641108","Mammalogy","New River, Upper Amuku Tributary","Mammals","1211791341","URI:catalog:ROM:Mammals:34285",NA,"Brock, SE","34285",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"New River, Upper Amuku Tributary",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; East Berbice-Corentyne",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","FN06767",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20041129","Bradley G. Millen (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17D (SERIES E491), 1954; SE; 1:500,000; 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665893333","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.414+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1962,1,NA,"1962-01-01T00:00:00",NA,"2021-03-30T10:22:15.414+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","faef76b6-562d-43d0-8183-8a438a03d2c7",NA,NA,NA,NA,"Mammals","665893333","faef76b6-562d-43d0-8183-8a438a03d2c7",NA,"H. A. Beatty","95463",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-351",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10572","2594333","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211796831","Cebus olivaceus Schomburgk, 1848",2.83333,-59.51666,"gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:41.424+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,2.14,"Upper Takutu-Upper Essequibo",1962,9,NA,"1962-09-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:41.424+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:32308",NA,"19620900","Mammalogy","Kuitaro River, Dadanawa","Mammals","1211796831","URI:catalog:ROM:Mammals:32308",NA,"Brock, SE","32308",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Kuitaro River, Dadanawa",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Upper Takutu-Upper Essequibo",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","D113",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20030228","Kirsten Greer (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211796818","Cebus olivaceus Schomburgk, 1848",3.3,-58.75,"gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:41.423+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,33.75,"Upper Takutu-Upper Essequibo",1962,10,NA,"1962-10-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:41.423+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:32324",NA,"19621000","Mammalogy","Kuitaro River","Mammals","1211796818","URI:catalog:ROM:Mammals:32324",NA,"Brock, SE","32324",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Kuitaro River",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Upper Takutu-Upper Essequibo",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","D125",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20030217","Kirsten Greer (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17D (SERIES E491), 1954; SE; 1:500,000; 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211796836","Cebus olivaceus Schomburgk, 1848",3.3,-58.75,"gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:41.424+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,33.75,"Upper Takutu-Upper Essequibo",1962,10,NA,"1962-10-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:41.424+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:32325",NA,"19621000","Mammalogy","Kuitaro River","Mammals","1211796836","URI:catalog:ROM:Mammals:32325",NA,"Brock, SE","32325",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Kuitaro River",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Upper Takutu-Upper Essequibo",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE","D126",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20030217","Kirsten Greer (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17D (SERIES E491), 1954; SE; 1:500,000; 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1211796859","Cebus olivaceus Schomburgk, 1848",3.3,-58.75,"gass84,gdativ,incomis,inmafu","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2021-03-28T02:51:39.129+00:00","2021-03-30T12:39:41.385+00:00",132,"ff418020-1d67-11d9-8435-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,33.75,"Upper Takutu-Upper Essequibo",1962,10,NA,"1962-10-01T00:00:00","2018-04-04T00:00:00.000+00:00","2021-03-30T12:39:41.385+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GY","none","none","Guyana","Royal Ontario Museum; ROM","URI:catalog:ROM:Mammals:32329",NA,"19621000","Mammalogy","Kuitaro River","Mammals","1211796859","URI:catalog:ROM:Mammals:32329",NA,"Brock, SE","32329",NA,"ROM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,"Adult","SOUTH_AMERICA",NA,"Kuitaro River",NA,"Animalia; Chordata; Mammalia; Primates; Cebidae; Cebus",NA,NA,NA,NA,NA,NA,"skin; skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"9384011e-4d9b-4488-a5dd-5cb67a3c17f7",NA,NA,NA,"South America; Guyana; Upper Takutu-Upper Essequibo",NA,NA,"en","PhysicalObject",NA,"not-for-profit use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","D130",NA,NA,NA,"ROMM Guyana Upload overwrote MaNIS-07 Upload","20030217","Kirsten Greer (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","urn:lsid:biocol.org:col:34909","MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17D (SERIES E491), 1954; SE; 1:500,000; 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1065367766","Cebus olivaceus Schomburgk, 1848",7.21028,-72.31028,"gass84,gdativ,colmafu,inmafu","7a25f7aa-03fb-4322-aaeb-66719e1a9527","493fe050-055d-11d8-b84f-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-31T17:54:24.030+00:00","2021-08-31T18:09:07.420+00:00",228,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,3105,"Santander Dept",1961,2,12,"1961-02-12T00:00:00","2021-07-28T00:00:00.000+00:00","2021-08-31T18:09:07.420+00:00","http://portal.vertnet.org/o/lacm/mammals?id=601cbecd-2c0e-48e5-b117-9fce2e7a7308","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"601cbecd-2c0e-48e5-b117-9fce2e7a7308",NA,"12 FEB 1961","LACM Vertebrates","|  | Colombia | Santander Dept |  | San Alberto San Alberto","Mammals","1065367766","601cbecd-2c0e-48e5-b117-9fce2e7a7308",NA,"Carriker, M A","56108",NA,"LACM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,"San Alberto San Alberto",NA,"Animalia | Chordata | Mammalia | Primates | Cebidae | Cebus",NA,NA,NA,NA,NA,NA,"skin and skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","2fc908ba-e775-49e2-bffe-6b9041c3b70f","0b9fbf2e-5af8-4b06-9537-647eb8439783","http://biocol.org/urn:lsid:biocol:org:34802","ICZN","|  | Colombia | Santander Dept","43","unverified","en","PhysicalObject","43","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","33176",NA,"degrees minutes seconds",NA,NA,NA,"Hugo Mantilla Meluk (TTU)","MaNIS georeferencing guidelines","http://biocol.org/urn:lsid:biocol:org:34897","U.S. Board on Geographic Names, Colombia, 2003.",NA,NA,NA,NA,"Confirmed by the Atlas de Colombia, Instituto Geografico Agustin Codazzi, 1977. Datum Bogota Observatory","601cbecd-2c0e-48e5-b117-9fce2e7a7308. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665729834","Cebus olivaceus nigrivittatus Wagner, 1848",3.35,-55.450001,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.628+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Marowijne",1961,7,18,"1961-07-18T00:00:00",NA,"2021-03-30T10:22:17.628+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","971f2371-8534-4156-8f9c-99b996d2338d",NA,NA,NA,NA,"Mammals","665729834","971f2371-8534-4156-8f9c-99b996d2338d",NA,"H. A. Beatty","95459",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Paloemeu, Tapanahoni R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Marowijne, Neotropics: Paloemeu, Tapanahoni R",NA,NA,"en","PhysicalObject","18","http://fieldmuseum.org/about/copyright-information",NA,210,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-245",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","53393","2594329","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665893329","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.924+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,10,NA,"1961-10-01T00:00:00",NA,"2021-03-30T10:22:12.924+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","8882fe75-3c55-4adb-88f9-00848b377c0d",NA,NA,NA,NA,"Mammals","665893329","8882fe75-3c55-4adb-88f9-00848b377c0d",NA,"H. A. Beatty","95460",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject",NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"MALE","HAB-280",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10569","2594330","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","665893331","Cebus olivaceus nigrivittatus Wagner, 1848",3.75,-56.5,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:15.149+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5786146,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SUBSPECIES","SYNONYM","LC",NA,NA,"Nickerie",1961,11,1,"1961-11-01T00:00:00",NA,"2021-03-30T10:22:15.149+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR","none","none","Suriname","The Field Museum of Natural History","b89c7843-d92d-418e-ac29-31eb62394344",NA,NA,NA,NA,"Mammals","665893331","b89c7843-d92d-418e-ac29-31eb62394344",NA,"H. A. Beatty","95461",NA,"FMNH",NA,NA,NA,NA,"Cebus olivaceus nigrivittatus Wagner, 1848",NA,NA,NA,"SOUTH_AMERICA",NA,"Wilhelmina Mts, West R",NA,"Animalia Chordata Mammalia Primates Cebidae",NA,NA,NA,NA,NA,NA,"skin,skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"e71f36f1-e271-4720-a604-3c5a1418e7aa","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","FMNH",NA,"South America, Suriname, Nickerie, Neotropics: Wilhelmina Mts, West R",NA,NA,"en","PhysicalObject","1","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mammals-24-sep-2020",NA,NA,"FEMALE","HAB-281",NA,NA,NA,"decimal degrees",NA,NA,"not recorded","Mammals",NA,"nigrivittatus","10570","2594331","FMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
